ts,tempExt,accX,accY,accZ,gyroX,gyroY,gyroZ,motorTemp,noise
2026-08-25T20:15:57.388+02:00,22.62,9.25,-0.05,5.91,-0.1,-0.07,0.0,27.64,1457
2026-08-25T20:15:58.388+02:00,22.62,8.9,-0.33,5.95,-0.1,-0.07,0.01,27.78,1590
2026-08-25T20:15:59.387+02:00,22.62,9.04,-0.17,5.82,-0.1,-0.07,0.01,27.87,1337
2026-08-25T20:16:00.386+02:00,22.62,9.18,-0.17,5.86,-0.1,-0.07,0.0,27.78,1367
2026-08-25T20:16:01.386+02:00,22.69,8.99,-0.23,5.94,-0.1,-0.07,0.01,27.82,1595
2026-08-25T20:16:02.388+02:00,22.62,9.06,-0.05,5.96,-0.1,-0.07,0.01,27.68,1540
2026-08-25T20:16:03.385+02:00,22.62,9.26,-0.03,5.86,-0.1,-0.07,0.01,27.78,1065
2026-08-25T20:16:04.385+02:00,22.69,9.01,-0.33,5.8,-0.1,-0.07,0.01,27.78,1209
2026-08-25T20:16:05.384+02:00,22.62,8.95,-0.33,5.83,-0.1,-0.07,0.01,27.82,1347
2026-08-25T20:16:06.385+02:00,22.62,9.1,-0.06,5.84,-0.11,-0.07,0.01,27.82,1756
2026-08-25T20:16:07.384+02:00,22.69,9.01,-0.37,5.75,-0.11,-0.07,0.0,27.82,1461
2026-08-25T20:16:08.384+02:00,22.62,8.92,-0.43,5.88,-0.1,-0.07,0.01,27.73,1090
2026-08-25T20:16:09.384+02:00,22.62,9.17,0.03,5.92,-0.1,-0.06,0.01,27.78,1209
2026-08-25T20:16:10.383+02:00,22.62,8.95,-0.44,5.73,-0.11,-0.07,0.0,27.82,1045
2026-08-25T20:16:11.383+02:00,22.62,9.16,-0.23,5.93,-0.1,-0.07,0.01,27.78,1639
2026-08-25T20:16:12.384+02:00,22.69,9.08,-0.02,5.95,-0.1,-0.07,0.01,27.78,1626
2026-08-25T20:16:13.384+02:00,22.62,9.19,-0.05,5.87,-0.11,-0.07,0.0,27.87,1161
2026-08-25T20:16:14.382+02:00,22.62,9.26,-0.14,5.88,-0.1,-0.07,0.0,27.78,1263
2026-08-25T20:16:16.383+02:00,22.62,9.1,-0.02,5.8,-0.1,-0.07,0.01,27.87,1587
2026-08-25T20:16:17.381+02:00,22.69,9.02,-0.4,5.82,-0.1,-0.07,0.0,27.92,1722
2026-08-25T20:16:18.382+02:00,22.69,9.06,-0.11,5.97,-0.1,-0.07,0.01,27.82,1424
2026-08-25T20:16:19.382+02:00,22.69,8.96,-0.24,5.84,-0.1,-0.07,0.01,27.82,1452
2026-08-25T20:16:20.380+02:00,22.62,9.24,-0.15,5.84,-0.1,-0.07,0.0,27.97,1757
2026-08-25T20:16:21.380+02:00,22.62,9.21,-0.13,5.89,-0.11,-0.07,0.01,27.92,1529
2026-08-25T20:16:22.381+02:00,22.62,8.91,-0.28,5.81,-0.1,-0.07,0.01,27.87,1612
2026-08-25T20:16:23.379+02:00,22.62,9.28,0.14,5.91,-0.1,-0.07,0.01,27.87,1010
2026-08-25T20:16:24.379+02:00,22.69,9.12,-0.31,5.86,-0.1,-0.07,0.01,27.87,1834
2026-08-25T20:16:25.379+02:00,22.62,8.94,-0.37,5.88,-0.1,-0.07,0.01,27.87,1778
2026-08-25T20:16:26.380+02:00,22.69,9.19,0.01,5.92,-0.1,-0.07,0.01,27.97,1530
2026-08-25T20:16:27.379+02:00,22.62,9.11,-0.25,5.95,-0.1,-0.07,0.0,27.92,1626
2026-08-25T20:16:28.379+02:00,22.62,9.14,-0.09,5.89,-0.1,-0.07,0.01,27.87,1589
2026-08-25T20:16:29.377+02:00,22.62,8.95,-0.37,5.86,-0.1,-0.07,0.02,27.92,1686
2026-08-25T20:16:30.377+02:00,22.62,9.23,0.02,5.86,-0.1,-0.07,0.01,27.92,1665
2026-08-25T20:16:31.378+02:00,22.69,9.12,-0.22,5.93,-0.11,-0.07,0.01,27.82,1526
2026-08-25T20:16:32.376+02:00,22.62,9.05,-0.21,6.04,-0.1,-0.07,0.01,28.01,1500
2026-08-25T20:16:33.377+02:00,22.69,8.9,-0.33,5.79,-0.1,-0.07,0.01,27.87,1472
2026-08-25T20:16:34.377+02:00,22.62,9.26,-0.13,5.87,-0.11,-0.07,0.01,27.97,1643
2026-08-25T20:16:35.375+02:00,22.62,9.1,-0.29,5.86,-0.1,-0.07,0.01,27.97,1637
2026-08-25T20:16:36.375+02:00,22.62,9.17,-0.07,6.0,-0.1,-0.07,0.01,27.87,1109
2026-08-25T20:16:37.376+02:00,22.62,9.04,-0.28,5.79,-0.1,-0.07,0.01,27.97,1497
2026-08-25T20:16:38.376+02:00,22.69,9.17,-0.21,5.8,-0.11,-0.07,0.0,27.97,1503
2026-08-25T20:16:39.374+02:00,22.69,9.04,-0.32,5.92,-0.1,-0.07,0.01,28.01,1656
2026-08-25T20:16:40.374+02:00,22.62,8.93,-0.29,5.79,-0.1,-0.07,0.01,27.82,1479
2026-08-25T20:16:41.377+02:00,22.62,9.11,-0.18,5.77,-0.1,-0.07,0.01,28.01,1322
2026-08-25T20:16:42.373+02:00,22.69,9.18,-0.27,5.82,-0.1,-0.07,0.01,28.01,1386
2026-08-25T20:16:43.374+02:00,22.69,9.11,-0.18,5.96,-0.1,-0.07,0.01,27.92,1622
2026-08-25T20:16:44.372+02:00,22.69,8.91,-0.33,5.8,-0.1,-0.06,0.01,27.92,1518
2026-08-25T20:16:46.369+02:00,22.69,9.13,-0.23,5.86,-0.1,-0.07,0.01,27.97,1679
2026-08-25T20:16:47.372+02:00,22.62,9.05,-0.06,5.96,-0.1,-0.07,0.01,27.97,1543
2026-08-25T20:16:48.373+02:00,22.69,9.0,-0.3,5.83,-0.1,-0.07,0.01,28.06,1586
2026-08-25T20:16:49.372+02:00,22.69,9.25,-0.15,5.92,-0.1,-0.07,0.01,27.92,1597
2026-08-25T20:16:50.372+02:00,22.62,8.92,-0.45,5.87,-0.1,-0.07,0.01,28.01,1268
2026-08-25T20:16:51.370+02:00,22.69,9.13,0.07,5.89,-0.1,-0.07,0.01,28.01,1130
2026-08-25T20:16:52.372+02:00,22.62,9.08,-0.25,5.77,-0.11,-0.07,0.0,27.92,1199
2026-08-25T20:16:53.371+02:00,22.62,9.01,-0.35,5.83,-0.1,-0.07,0.0,27.97,1711
2026-08-25T20:16:54.370+02:00,22.62,8.92,-0.37,5.81,-0.1,-0.07,0.01,28.06,1576
2026-08-25T20:16:55.369+02:00,22.69,9.21,0.0,5.86,-0.1,-0.07,0.0,27.97,1551
2026-08-25T20:16:56.370+02:00,22.69,9.17,-0.17,5.95,-0.11,-0.07,0.01,28.06,1216
2026-08-25T20:16:57.370+02:00,22.69,8.88,-0.44,5.86,-0.1,-0.07,0.01,27.97,1791
2026-08-25T20:16:58.372+02:00,22.69,9.17,0.05,5.91,-0.1,-0.07,0.01,28.01,1765
2026-08-25T20:16:59.368+02:00,22.62,9.12,-0.27,5.85,-0.11,-0.07,0.0,28.01,1733
2026-08-25T20:17:00.368+02:00,22.69,9.11,-0.14,5.96,-0.1,-0.07,0.01,28.01,1342
2026-08-25T20:17:01.368+02:00,22.62,8.94,-0.34,5.8,-0.1,-0.07,0.01,28.11,1713
2026-08-25T20:17:02.368+02:00,22.62,9.24,0.09,5.94,-0.1,-0.07,0.01,28.01,1748
2026-08-25T20:17:03.373+02:00,22.62,9.21,-0.27,5.8,-0.11,-0.07,0.01,28.06,1706
2026-08-25T20:17:04.364+02:00,22.62,9.05,-0.21,6.0,-0.1,-0.07,0.01,28.15,1733
2026-08-25T20:17:05.366+02:00,22.62,8.58,-0.31,-0.31,-0.03,-0.03,-0.03,35.77,1531
2026-08-25T20:17:06.366+02:00,22.69,9.19,-0.15,5.8,-0.1,-0.07,0.0,28.11,1638
2026-08-25T20:17:07.367+02:00,22.69,9.11,-0.2,5.9,-0.1,-0.07,0.01,28.2,1801
2026-08-25T20:17:08.367+02:00,22.62,9.17,-0.13,5.93,-0.1,-0.07,0.01,28.2,1552
2026-08-25T20:17:09.364+02:00,22.62,9.01,-0.31,5.78,-0.1,-0.07,0.01,28.01,1481
2026-08-25T20:17:10.364+02:00,22.69,9.17,-0.12,5.92,-0.1,-0.07,0.0,28.2,1546
2026-08-25T20:17:11.365+02:00,22.69,8.91,-0.4,5.91,-0.1,-0.07,0.01,28.11,1688
2026-08-25T20:17:12.365+02:00,22.69,9.05,-0.11,5.94,-0.1,-0.07,0.01,28.15,1926
2026-08-25T20:17:13.362+02:00,22.62,9.09,-0.34,5.68,-0.1,-0.07,0.01,28.15,1158
2026-08-25T20:17:14.363+02:00,22.62,9.25,-0.09,5.88,-0.1,-0.07,0.0,28.25,1366
2026-08-25T20:17:16.363+02:00,22.69,9.15,-0.1,5.87,-0.1,-0.07,0.01,28.15,1402
2026-08-25T20:17:17.364+02:00,22.69,9.04,-0.41,5.75,-0.11,-0.07,0.0,28.11,1607
2026-08-25T20:17:18.359+02:00,22.62,9.18,-0.12,5.94,-0.1,-0.07,0.0,28.11,1604
2026-08-25T20:17:19.362+02:00,22.69,8.93,-0.34,5.85,-0.1,-0.07,0.01,28.11,1584
2026-08-25T20:17:20.362+02:00,22.69,9.16,-0.13,5.81,-0.1,-0.07,0.01,28.15,1736
2026-08-25T20:17:21.363+02:00,22.69,9.03,-0.48,5.66,-0.11,-0.07,0.0,28.15,1581
2026-08-25T20:17:22.362+02:00,22.62,9.11,-0.19,6.0,-0.1,-0.07,0.01,28.15,1335
2026-08-25T20:17:23.362+02:00,22.69,9.06,-0.17,5.88,-0.1,-0.07,0.01,28.34,1665
2026-08-25T20:17:24.357+02:00,22.69,9.05,-0.31,5.78,-0.1,-0.07,0.0,28.15,1714
2026-08-25T20:17:25.360+02:00,22.69,9.21,-0.05,5.94,-0.1,-0.07,0.01,28.2,1959
2026-08-25T20:17:26.361+02:00,22.69,9.07,-0.16,5.88,-0.1,-0.07,0.01,28.29,1102
2026-08-25T20:17:27.360+02:00,22.69,9.19,0.07,5.92,-0.11,-0.07,0.01,28.2,1163
2026-08-25T20:17:28.360+02:00,22.69,9.04,-0.41,5.72,-0.11,-0.07,0.01,28.2,1387
2026-08-25T20:17:29.359+02:00,22.69,9.0,-0.26,5.87,-0.1,-0.07,0.01,28.25,1668
2026-08-25T20:17:30.358+02:00,22.69,8.85,-0.25,5.73,-0.1,-0.07,0.01,28.15,1290
2026-08-25T20:17:31.360+02:00,22.69,9.19,-0.15,5.83,-0.1,-0.07,0.0,28.25,1275
2026-08-25T20:17:32.359+02:00,22.69,9.14,-0.11,5.94,-0.1,-0.07,0.01,28.2,1460
2026-08-25T20:17:33.359+02:00,22.69,8.93,-0.36,5.84,-0.1,-0.07,0.02,28.2,1310
2026-08-25T20:17:34.357+02:00,22.69,9.25,-0.0,5.79,-0.11,-0.07,0.0,28.2,1506
2026-08-25T20:17:35.356+02:00,22.69,9.03,-0.49,5.63,-0.11,-0.07,0.0,28.2,1439
2026-08-25T20:17:36.358+02:00,22.69,9.09,-0.06,6.0,-0.1,-0.07,0.01,28.29,1137
2026-08-25T20:17:37.356+02:00,22.69,9.02,-0.22,5.94,-0.1,-0.07,0.01,28.2,1305
2026-08-25T20:17:38.357+02:00,22.69,9.06,-0.34,5.81,-0.11,-0.07,0.0,28.15,1608
2026-08-25T20:17:39.356+02:00,22.69,9.21,-0.08,5.93,-0.1,-0.07,0.01,28.29,1679
2026-08-25T20:17:40.355+02:00,22.69,9.13,-0.16,5.8,-0.1,-0.07,0.01,28.29,1520
2026-08-25T20:17:41.355+02:00,22.69,9.12,-0.09,5.87,-0.1,-0.07,0.01,28.29,1278
2026-08-25T20:17:42.355+02:00,22.69,9.06,-0.4,5.69,-0.1,-0.07,0.01,28.29,1929
2026-08-25T20:17:43.356+02:00,22.69,9.07,-0.28,5.98,-0.1,-0.07,0.01,28.29,1769
2026-08-25T20:17:44.356+02:00,22.69,9.14,-0.08,5.99,-0.1,-0.07,0.01,28.2,1448
2026-08-25T20:17:46.351+02:00,22.69,9.03,-0.42,5.78,-0.1,-0.07,0.0,28.25,1261
2026-08-25T20:17:47.353+02:00,22.69,8.93,-0.48,5.87,-0.1,-0.07,0.01,28.25,1630
2026-08-25T20:17:48.352+02:00,22.69,9.14,0.02,5.92,-0.1,-0.07,0.01,28.29,1818
2026-08-25T20:17:49.353+02:00,22.69,9.19,-0.12,5.91,-0.11,-0.07,0.0,28.29,1410
2026-08-25T20:17:50.354+02:00,22.69,9.07,-0.36,5.88,-0.1,-0.07,0.01,28.29,1607
2026-08-25T20:17:51.353+02:00,22.69,9.08,-0.11,5.86,-0.1,-0.07,0.01,28.34,1785
2026-08-25T20:17:52.352+02:00,22.69,9.05,-0.18,5.87,-0.1,-0.07,0.01,28.34,1481
2026-08-25T20:17:53.352+02:00,22.69,9.11,-0.2,5.86,-0.1,-0.07,0.0,28.34,1457
2026-08-25T20:17:54.352+02:00,22.69,8.97,-0.49,5.83,-0.1,-0.07,0.01,28.34,1546
2026-08-25T20:17:55.351+02:00,22.69,9.12,0.03,5.97,-0.1,-0.07,0.01,28.34,1732
2026-08-25T20:17:56.350+02:00,22.69,9.06,-0.28,5.85,-0.1,-0.06,0.01,28.39,1570
2026-08-25T20:17:57.351+02:00,22.69,9.28,-0.08,5.93,-0.11,-0.07,0.0,28.39,1680
2026-08-25T20:17:58.350+02:00,22.69,9.01,-0.34,5.85,-0.1,-0.07,0.01,28.29,1499
2026-08-25T20:17:59.349+02:00,22.69,9.13,0.0,5.93,-0.1,-0.07,0.01,28.44,1407
2026-08-25T20:18:00.350+02:00,22.69,8.93,-0.44,5.74,-0.11,-0.07,0.0,28.34,1692
2026-08-25T20:18:01.350+02:00,22.69,9.2,-0.21,5.93,-0.1,-0.07,0.01,28.44,1512
2026-08-25T20:18:02.348+02:00,22.69,8.98,-0.35,5.82,-0.1,-0.07,0.01,28.34,1690
2026-08-25T20:18:03.348+02:00,22.75,9.27,0.07,5.85,-0.1,-0.07,0.0,28.39,1309
2026-08-25T20:18:04.348+02:00,22.69,9.2,-0.08,5.86,-0.11,-0.07,0.0,28.39,1355
2026-08-25T20:18:05.349+02:00,22.69,8.95,-0.36,5.83,-0.1,-0.07,0.02,28.48,1568
2026-08-25T20:18:06.810+02:00,22.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706
2026-08-25T20:18:07.347+02:00,22.69,9.23,0.01,5.93,-0.11,-0.07,0.01,28.29,1258
2026-08-25T20:18:08.348+02:00,22.69,8.98,-0.45,5.86,-0.1,-0.07,0.01,28.39,1346
2026-08-25T20:18:09.348+02:00,22.69,9.16,0.0,5.94,-0.1,-0.07,0.01,28.44,1238
2026-08-25T20:18:10.347+02:00,22.69,9.12,-0.23,5.79,-0.1,-0.07,0.0,28.44,1542
2026-08-25T20:18:11.345+02:00,22.69,9.05,-0.41,5.8,-0.1,-0.07,0.01,28.53,1532
2026-08-25T20:18:12.345+02:00,22.69,9.17,-0.15,5.96,-0.1,-0.07,0.01,28.34,1232
2026-08-25T20:18:13.344+02:00,22.75,9.23,0.09,5.97,-0.1,-0.07,0.01,28.39,1025
2026-08-25T20:18:14.346+02:00,22.69,9.17,-0.25,5.89,-0.11,-0.07,0.0,28.48,1236
2026-08-25T20:18:16.341+02:00,22.69,8.89,-0.28,5.78,-0.1,-0.07,0.01,28.48,1458
2026-08-25T20:18:17.344+02:00,22.69,9.02,-0.34,5.76,-0.11,-0.07,0.01,28.48,1615
2026-08-25T20:18:18.343+02:00,22.69,9.21,-0.1,5.88,-0.1,-0.08,0.01,28.44,1104
2026-08-25T20:18:19.344+02:00,22.69,9.03,-0.19,5.89,-0.1,-0.07,0.01,28.34,1108
2026-08-25T20:18:20.344+02:00,22.69,9.04,-0.24,5.75,-0.11,-0.07,0.01,28.48,1495
2026-08-25T20:18:21.341+02:00,22.69,9.03,-0.43,5.73,-0.1,-0.07,0.01,28.48,1344
2026-08-25T20:18:22.342+02:00,22.69,9.17,-0.04,5.89,-0.1,-0.07,0.01,28.39,1104
2026-08-25T20:18:23.344+02:00,22.75,8.99,-0.2,5.73,-0.1,-0.07,0.01,28.48,1257
2026-08-25T20:18:24.343+02:00,22.69,9.04,-0.41,5.8,-0.11,-0.07,0.0,28.53,1696
2026-08-25T20:18:25.342+02:00,22.75,9.02,-0.24,5.92,-0.1,-0.07,0.01,28.53,1563
2026-08-25T20:18:26.805+02:00,22.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134
2026-08-25T20:18:27.340+02:00,22.69,8.99,-0.28,5.82,-0.1,-0.07,0.01,28.44,1389
2026-08-25T20:18:28.352+02:00,22.69,8.88,-0.49,5.83,-0.1,-0.07,0.01,28.48,1405
2026-08-25T20:18:29.342+02:00,22.69,9.11,-0.13,5.94,-0.1,-0.07,0.01,28.58,1675
2026-08-25T20:18:30.341+02:00,22.69,9.11,-0.17,5.82,-0.1,-0.07,0.01,28.39,1648
2026-08-25T20:18:31.339+02:00,22.69,9.02,-0.46,5.74,-0.1,-0.07,0.0,28.48,1506
