ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-27T00:09:35.881+02:00,1000,1024,1024,1056,174,297,0,5413,0,1494,0,0.0222,0.0228,0.067,0.0803,0.0945,0.7242,3.176,3.609,72.551,237.29,132.68,94.1,0.007,0.0079,0.0177,227.56,143.13,72.24,0.0069,0.0086,0.0149,175.36,58.77,50.83,0.0069,0.0069,0.0142,16000,1024,495.66,0.9762,0.0176,0.0055,0.0006
2026-08-27T00:10:05.897+02:00,1000,1024,1033,1065,174,297,31,5444,0,1494,0,0.0249,0.0251,0.1288,0.0835,0.1138,1.3533,3.019,3.679,31.801,51.95,127.28,74.66,0.009,0.0071,0.0425,140.7,70.23,203.31,0.0068,0.0067,0.0391,61.62,1.93,323.86,0.0064,0.0065,0.0405,16000,1024,565.21,0.962,0.0228,0.0141,0.0011
2026-08-27T00:10:35.882+02:00,1000,1024,1024,1056,174,297,0,5444,0,1494,0,0.0228,0.02,0.0306,0.076,0.0683,0.0977,2.773,2.961,2.902,21.36,67.41,62.82,0.0076,0.0057,0.0112,96.6,54.35,109.61,0.0068,0.0061,0.0108,33.27,99.95,98.49,0.0064,0.0057,0.0091,16000,1024,499.6,0.9379,0.0523,0.0087,0.0012
2026-08-27T00:11:05.882+02:00,1000,1024,1024,1056,174,298,1,5445,0,1494,0,0.0234,0.0228,0.1712,0.0845,0.0854,1.3446,2.992,3.435,19.568,147.15,75.27,187.97,0.0085,0.0095,0.0649,47.47,59.97,368.46,0.0075,0.0073,0.0545,64.53,12.41,94.88,0.0067,0.0058,0.0523,16000,1024,228.84,0.8588,0.0918,0.0443,0.0051
2026-08-27T00:11:35.881+02:00,1000,1024,1024,1056,174,299,6,5451,0,1494,0,0.024,0.0222,0.0784,0.0745,0.0943,0.7116,2.969,3.296,53.893,25.17,17.52,110.45,0.0074,0.0069,0.0314,139.93,30.21,141.29,0.0071,0.0067,0.0311,13.73,78.85,31.41,0.0068,0.0064,0.0299,16000,1024,353.24,0.9235,0.0544,0.0201,0.002
2026-08-27T00:12:05.881+02:00,1000,1024,1024,1056,174,299,1,5452,0,1494,0,0.0231,0.0227,0.0496,0.0933,0.0904,0.5737,3.368,3.378,63.205,7.24,139.42,150.45,0.0074,0.0066,0.0151,62.68,10.25,110.6,0.0071,0.0072,0.0136,218.39,65.7,15.49,0.0067,0.0064,0.0128,16000,1024,950.65,0.9808,0.014,0.0048,0.0004
2026-08-27T00:12:35.895+02:00,1000,1024,1035,1068,174,299,10,5462,1,1495,0,0.0242,0.0312,0.3291,0.0799,0.1136,1.1898,3.035,4.395,5.337,127.48,274.47,268.9,0.009,0.0104,0.1212,47.5,8.82,164.05,0.0079,0.0088,0.1075,2.41,59.84,111.52,0.0083,0.0087,0.1005,16000,1024,337.9,0.8612,0.1166,0.0196,0.0026
2026-08-27T00:13:05.883+02:00,1000,1024,1024,1056,174,299,0,5462,0,1495,0,0.0229,0.0211,0.05,0.0745,0.0697,0.7855,3.004,3.118,121.966,42.89,57.05,51.04,0.0084,0.0077,0.013,103.23,147.22,90.93,0.0059,0.0069,0.0113,31.87,49.17,24.29,0.0059,0.0065,0.0106,16000,1024,307.56,0.9016,0.0818,0.0148,0.0018
2026-08-27T00:14:35.885+02:00,1000,1024,1024,1056,176,299,0,5501,0,1507,0,0.0238,0.0205,0.1738,0.0715,0.0584,1.2125,2.681,2.75,13.882,99.19,40.45,206.43,0.0076,0.0069,0.0721,180.69,181.18,187.46,0.007,0.0067,0.0668,17.34,84.95,144.8,0.0071,0.0061,0.0626,16000,1024,454.1,0.9704,0.0187,0.0099,0.001
2026-08-27T00:15:05.887+02:00,1000,1024,1024,1056,176,299,3,5504,0,1507,0,1.8372,0.2038,0.3658,2.6801,0.38,1.2158,1.509,1.698,4.158,49.07,49.07,48.98,2.6038,0.2822,0.1379,147.08,147.13,372.57,0.0453,0.0397,0.1277,39.27,99.99,263.88,0.0387,0.0171,0.119,16000,1024,495.8,0.7569,0.2115,0.024,0.0076
2026-08-27T00:15:35.884+02:00,1000,1024,1024,1056,176,299,40,5544,12,1519,0,1.7316,0.212,0.1677,2.7328,0.3992,0.9923,1.568,1.701,11.136,23.55,23.6,80.31,0.7728,0.1061,0.0613,49.2,49.19,23.7,0.8861,0.0973,0.0599,16.27,16.53,51.99,0.6183,0.0812,0.0568,16000,1024,394.91,0.7504,0.2157,0.0249,0.009
2026-08-27T00:16:05.886+02:00,1000,1024,1024,1056,176,299,0,5544,0,1519,0,1.6915,0.2189,0.1,2.4821,0.3761,0.7492,1.512,1.646,11.567,49.05,49.05,49.0,2.3947,0.3053,0.1062,53.22,147.22,99.33,0.0487,0.035,0.0236,147.05,99.75,135.0,0.0523,0.021,0.0173,16000,1024,568.95,0.934,0.0554,0.0083,0.0024
2026-08-27T00:16:35.886+02:00,1000,1024,1024,1056,176,299,4,5548,0,1519,0,1.6568,0.2107,0.3908,2.557,0.3817,1.232,1.521,1.705,4.543,49.16,49.17,49.44,2.1995,0.275,0.1447,41.94,39.33,96.16,0.2135,0.0322,0.1329,37.31,61.36,29.09,0.219,0.0259,0.1104,16000,1024,530.48,0.8863,0.1011,0.0097,0.0029
2026-08-27T00:17:05.885+02:00,1000,1024,1024,1056,176,299,13,5561,0,1519,0,1.654,0.2131,0.1337,2.4833,0.3731,0.798,1.53,1.701,13.991,49.25,49.25,49.09,1.6856,0.2168,0.0657,25.14,25.18,54.53,0.5492,0.0572,0.0441,17.85,17.93,324.62,0.3861,0.0568,0.0459,16000,1024,572.21,0.8629,0.1266,0.0066,0.0038
2026-08-27T00:17:35.899+02:00,1000,1024,1037,1069,176,300,21,5582,1,1520,0,1.6345,0.218,0.1477,2.8476,0.498,0.8532,1.569,1.717,13.768,49.21,49.25,49.04,1.5522,0.2193,0.0698,16.91,17.84,67.93,0.469,0.0543,0.0424,35.18,57.41,480.55,0.3782,0.0531,0.0358,16000,1024,345.25,0.4872,0.4666,0.037,0.0092
2026-08-27T00:18:05.913+02:00,1000,1024,1050,1082,176,300,20,5602,3,1523,0,1.6918,0.2087,0.1636,2.5812,0.3673,1.2848,1.524,1.65,15.229,49.08,49.08,38.79,1.6006,0.1996,0.054,42.0,41.74,49.18,0.5457,0.0692,0.0554,22.61,22.54,13.76,0.4819,0.0557,0.0483,16000,1024,425.94,0.7306,0.212,0.0413,0.016
2026-08-27T00:18:35.886+02:00,1000,1024,1024,1056,176,300,19,5621,0,1523,0,1.6434,0.2136,0.1547,2.5368,0.5006,0.7716,1.552,1.68,11.516,49.22,49.16,165.75,1.5172,0.1855,0.0513,39.37,39.2,410.07,0.57,0.0765,0.0448,29.3,18.8,375.37,0.511,0.0592,0.0479,16000,1024,391.22,0.8162,0.1566,0.0162,0.0109
2026-08-27T00:19:05.888+02:00,1000,1024,1024,1056,176,301,19,5640,3,1526,0,1.6611,0.2055,0.151,2.7661,0.3801,0.8662,1.553,1.704,12.463,49.29,49.29,495.32,1.5689,0.1926,0.0511,19.33,25.77,205.34,0.4687,0.0654,0.0509,43.43,31.39,25.43,0.5166,0.0498,0.0483,16000,1024,541.6,0.8869,0.0992,0.0108,0.0032
2026-08-27T00:19:35.888+02:00,1000,1024,1024,1056,176,301,0,5640,0,1526,0,1.6988,0.2079,0.0925,2.4904,0.3783,0.6612,1.523,1.617,10.662,49.14,49.15,49.13,2.4559,0.2974,0.1079,147.31,147.18,98.06,0.0534,0.028,0.0179,196.45,100.01,147.62,0.0203,0.0197,0.0123,16000,1024,564.86,0.8764,0.1019,0.016,0.0058
2026-08-27T00:20:05.887+02:00,1000,1024,1024,1056,176,301,5,5645,0,1526,0,1.7108,0.2017,0.3342,2.6553,0.3629,1.2807,1.536,1.712,5.161,49.15,49.16,28.93,2.1332,0.2485,0.136,20.62,20.49,301.12,0.317,0.0335,0.1152,31.16,35.72,198.82,0.2704,0.0337,0.1121,16000,1024,493.65,0.8328,0.1465,0.0151,0.0055
2026-08-27T00:20:35.890+02:00,1000,1024,1024,1056,176,302,0,5645,0,1526,0,1.7372,0.2058,0.0949,2.7659,0.3639,0.8187,1.518,1.62,12.25,49.13,49.14,49.14,2.4929,0.2933,0.1187,147.41,147.68,98.99,0.0582,0.029,0.0286,196.3,100.09,196.39,0.0233,0.0142,0.0186,16000,1024,474.19,0.7206,0.2567,0.0176,0.0051
2026-08-27T00:21:35.890+02:00,1000,1024,1024,1056,177,305,0,5646,0,1526,0,1.7514,0.2016,0.2285,2.5774,0.3697,1.2021,1.528,1.649,6.878,49.13,49.13,49.18,2.5277,0.2854,0.1277,147.32,100.04,346.83,0.0599,0.0219,0.0813,196.66,147.16,440.14,0.0171,0.0217,0.0697,16000,1024,506.27,0.864,0.118,0.014,0.0041
2026-08-27T00:22:05.891+02:00,1000,1024,1024,1056,177,305,1,5647,0,1526,0,1.784,0.2024,0.2061,2.6121,0.3576,1.4337,1.521,1.608,10.148,49.15,49.15,49.06,2.5124,0.2827,0.0993,42.33,147.17,187.35,0.091,0.0269,0.0698,33.46,100.03,493.39,0.0833,0.019,0.0589,16000,1024,560.66,0.7551,0.213,0.0241,0.0077
2026-08-27T00:22:35.896+02:00,1000,1024,1029,1062,177,305,3,5650,0,1526,0,1.8217,0.2026,0.0988,2.6965,0.3504,0.6584,1.531,1.605,5.43,49.14,49.13,49.1,2.5521,0.2798,0.1217,42.24,147.33,28.37,0.0708,0.0245,0.0144,53.22,99.75,77.96,0.0698,0.0173,0.0121,16000,1024,498.71,0.8479,0.1297,0.016,0.0064
2026-08-27T00:23:05.891+02:00,1000,1024,1024,1056,177,305,0,5650,0,1526,0,1.8604,0.2025,0.1134,2.7183,0.3655,0.8472,1.517,1.599,13.279,49.14,49.15,49.16,2.677,0.2887,0.1236,147.39,147.59,147.62,0.0536,0.0271,0.0246,196.49,99.91,196.54,0.0182,0.0212,0.0176,16000,1024,568.91,0.8902,0.0965,0.0099,0.0034
2026-08-27T00:23:35.892+02:00,1000,1024,1024,1056,177,305,4,5654,0,1526,0,1.8713,0.1962,0.3357,2.8248,0.3925,1.182,1.532,1.645,4.938,49.1,49.11,76.93,2.4399,0.2492,0.1179,43.08,23.54,367.1,0.2716,0.0358,0.1127,23.61,37.43,293.93,0.2709,0.0346,0.1121,16000,1024,433.67,0.8043,0.1703,0.0214,0.004
2026-08-27T00:24:05.892+02:00,1000,1024,1024,1056,177,305,1,5655,0,1526,0,1.8967,0.2041,0.1253,2.8117,0.3645,0.8485,1.526,1.603,13.448,49.13,49.14,49.21,2.729,0.2905,0.1351,147.31,147.24,146.88,0.0539,0.0312,0.0182,196.47,100.05,98.4,0.0142,0.017,0.0162,16000,1024,500.12,0.9247,0.0615,0.0096,0.0042
2026-08-27T00:24:35.893+02:00,1000,1024,1024,1056,177,305,0,5655,0,1526,0,1.959,0.203,0.1119,2.8329,0.3447,0.7954,1.517,1.594,7.066,49.14,49.14,49.11,2.8214,0.288,0.1382,147.4,147.2,99.71,0.0532,0.0292,0.0216,196.55,100.06,147.29,0.0222,0.0197,0.016,16000,1024,627.56,0.931,0.0598,0.006,0.0032
2026-08-27T00:25:05.893+02:00,1000,1024,1024,1056,177,305,0,5655,0,1526,0,1.9913,0.2016,0.1347,2.9069,0.3596,1.0581,1.514,1.612,14.73,49.12,49.13,49.13,2.8552,0.2893,0.1397,147.3,147.26,97.76,0.059,0.0285,0.0295,196.44,99.82,54.06,0.0217,0.0214,0.0304,16000,1024,495.41,0.7948,0.1808,0.0172,0.0072
2026-08-27T00:25:35.900+02:00,1000,1024,1024,1056,177,305,0,5655,0,1526,0,2.0044,0.2009,0.1044,2.9267,0.3463,0.2345,1.512,1.59,1.915,49.11,49.12,49.1,2.8702,0.286,0.1416,147.32,147.41,98.97,0.0573,0.0254,0.0197,196.3,99.94,147.4,0.0178,0.0176,0.0146,16000,1024,559.05,0.9163,0.0686,0.0116,0.0035
2026-08-27T00:26:05.899+02:00,1000,1024,1024,1056,177,305,0,5655,0,1526,0,2.0293,0.199,0.1259,2.9312,0.3496,0.8335,1.513,1.588,9.405,49.03,49.04,49.01,2.8878,0.2827,0.1405,147.12,147.05,146.86,0.0517,0.0225,0.025,54.2,99.66,97.7,0.0414,0.0161,0.023,16000,1024,644.44,0.9005,0.0858,0.0094,0.0043
2026-08-27T00:26:35.893+02:00,1000,1024,1024,1056,177,305,3,5658,0,1526,0,2.0097,0.1985,0.1069,3.0214,0.3535,0.2562,1.53,1.625,1.831,49.11,49.1,49.1,2.6529,0.2582,0.1357,55.05,3.18,98.99,0.2973,0.0237,0.0184,43.37,43.43,55.13,0.2941,0.0274,0.0193,16000,1024,781.4,0.9388,0.0507,0.0085,0.0021
2026-08-27T00:27:35.893+02:00,1000,1024,1024,1056,178,307,0,5682,0,1534,0,2.0518,0.1982,0.1381,2.9726,0.3506,1.9352,1.511,1.583,60.458,49.1,49.1,49.09,2.9365,0.28,0.1475,147.2,147.25,98.35,0.0535,0.0282,0.0196,196.43,100.05,147.29,0.0172,0.0175,0.0185,16000,1024,861.61,0.933,0.0558,0.0092,0.002
2026-08-27T00:28:05.894+02:00,1000,1024,1024,1056,178,307,3,5685,0,1534,0,2.0373,0.1971,0.1272,2.9886,0.3413,0.8091,1.519,1.596,8.86,49.09,49.09,49.07,2.5407,0.2407,0.1329,27.13,27.43,54.23,0.4278,0.0455,0.0325,22.61,22.78,147.45,0.389,0.0409,0.0266,16000,1024,619.35,0.8779,0.1051,0.0143,0.0027
2026-08-27T00:28:35.896+02:00,1000,1024,1024,1056,178,307,1,5686,0,1534,0,2.0613,0.197,0.1208,2.9889,0.3606,0.6519,1.514,1.592,4.38,48.98,49.01,49.01,2.8286,0.2655,0.1468,44.29,146.75,106.85,0.1546,0.0214,0.0197,56.06,37.59,202.32,0.1394,0.0204,0.0175,16000,1024,541.85,0.9019,0.0785,0.0156,0.0041
2026-08-27T00:29:05.901+02:00,1000,1024,1024,1056,178,308,14,5700,0,1534,0,2.07,0.1983,0.1667,3.1156,0.4954,0.8706,1.533,1.648,9.709,49.01,49.02,48.97,1.8229,0.1767,0.1013,33.48,33.35,33.68,0.68,0.0688,0.0448,21.71,26.26,17.63,0.6688,0.0616,0.0422,16000,1024,632.77,0.8963,0.0802,0.0197,0.0038
2026-08-27T00:30:05.897+02:00,1000,1024,1024,1056,179,308,1,5703,0,1534,0,2.0725,0.2011,0.1098,3.0719,0.346,0.2476,1.525,1.613,1.867,49.1,49.11,49.1,2.8751,0.2676,0.1428,33.46,42.91,98.37,0.1574,0.0231,0.0177,28.81,147.38,147.14,0.154,0.0228,0.0184,16000,1024,731.07,0.8535,0.134,0.0096,0.0029
2026-08-27T00:30:35.896+02:00,1000,1024,1024,1056,179,308,0,5703,0,1534,0,2.0872,0.1973,0.1473,3.0106,0.355,0.8291,1.511,1.614,10.057,49.08,49.08,49.09,2.9875,0.2798,0.1591,147.19,147.28,375.0,0.0573,0.0287,0.0338,196.31,100.12,312.71,0.0122,0.0212,0.0335,16000,1024,571.51,0.8446,0.1363,0.0155,0.0036
2026-08-27T00:31:35.898+02:00,1000,1024,1024,1056,180,308,3,5707,0,1535,0,2.1401,0.1916,0.3538,3.261,0.3558,1.2075,1.516,1.689,4.492,49.12,49.14,56.46,2.9557,0.2599,0.1608,30.38,147.65,49.05,0.1544,0.0289,0.128,37.94,40.6,8.12,0.1516,0.0253,0.1231,16000,1024,518.09,0.8109,0.1559,0.0269,0.0063
2026-08-27T00:32:05.897+02:00,1000,1024,1024,1056,180,309,0,5707,0,1535,0,2.1358,0.1996,0.1161,3.1104,0.3513,0.2608,1.515,1.587,1.829,48.99,48.99,48.99,3.028,0.2789,0.159,54.2,147.07,98.15,0.047,0.028,0.0217,43.46,99.94,146.72,0.0454,0.0222,0.0147,16000,1024,587.34,0.8709,0.1118,0.0149,0.0024
2026-08-27T00:32:35.898+02:00,1000,1024,1024,1056,180,310,0,5707,0,1535,0,2.159,0.1965,0.1184,3.1458,0.3457,0.2516,1.51,1.595,1.781,49.09,49.09,49.06,3.0919,0.2785,0.1612,147.25,147.24,146.89,0.0603,0.0277,0.0188,196.21,100.05,98.63,0.0132,0.0245,0.0173,16000,1024,507.82,0.7573,0.2095,0.0278,0.0054
2026-08-27T00:33:05.899+02:00,1000,1024,1024,1056,180,310,3,5710,1,1536,0,2.173,0.1936,0.1235,3.3102,0.3756,0.6065,1.509,1.624,2.693,49.1,49.11,49.09,2.7681,0.2512,0.1404,44.43,44.43,44.15,0.3559,0.0308,0.0227,21.64,53.59,22.24,0.3019,0.0283,0.0202,16000,1024,437.62,0.7932,0.1582,0.0413,0.0073
2026-08-27T00:33:35.899+02:00,1000,1024,1024,1056,180,311,1,5711,0,1536,0,2.1577,0.1977,0.1279,3.1721,0.3524,0.8439,1.512,1.593,6.91,49.07,49.08,49.06,3.0559,0.2769,0.1538,147.17,147.28,98.12,0.0545,0.0308,0.0238,33.21,99.8,147.02,0.0349,0.0169,0.0143,16000,1024,811.34,0.9457,0.0467,0.0065,0.0011
2026-08-27T00:34:35.900+02:00,1000,1024,1024,1056,181,312,2,5725,0,1536,0,2.2054,0.1969,0.1227,3.3167,0.3463,0.2662,1.515,1.615,1.716,49.07,49.06,49.04,2.8828,0.2523,0.1497,40.02,39.36,98.61,0.3662,0.0339,0.0199,30.88,29.69,31.17,0.3533,0.033,0.0199,16000,1024,591.01,0.9141,0.0697,0.0141,0.0021
2026-08-27T00:38:35.903+02:00,1000,1024,1024,1056,188,315,0,5781,0,1558,0,2.3444,0.1898,0.3982,3.3774,0.3675,1.3089,1.505,1.698,3.807,49.02,49.03,49.06,3.3337,0.2654,0.1744,147.09,99.91,276.22,0.0542,0.0227,0.1304,53.22,146.9,59.38,0.0532,0.0209,0.1291,16000,1024,649.41,0.8987,0.0861,0.0132,0.002
2026-08-27T00:40:35.905+02:00,1000,1024,1024,1056,191,318,0,5787,0,1559,0,2.4051,0.2005,0.1626,3.4897,0.3543,1.0918,1.507,1.61,9.765,49.06,49.07,49.03,3.4511,0.284,0.1902,147.08,147.41,98.01,0.0613,0.0282,0.0224,54.2,100.0,146.99,0.0227,0.0202,0.0226,16000,1024,654.05,0.8756,0.1065,0.0136,0.0043
2026-08-27T00:41:05.905+02:00,1000,1024,1024,1056,191,318,4,5791,0,1559,0,2.3999,0.1903,0.3959,3.6587,0.3737,1.2072,1.519,1.69,3.886,49.11,49.12,48.98,2.8882,0.2353,0.147,42.95,42.72,483.37,0.6413,0.0463,0.1144,55.58,55.55,427.1,0.5286,0.0426,0.1164,16000,1024,579.1,0.9128,0.0688,0.0153,0.003
2026-08-27T00:42:35.907+02:00,1000,1024,1024,1056,193,319,0,5798,0,1559,0,2.4499,0.2033,0.1513,3.546,0.3643,1.0705,1.504,1.637,6.016,49.1,49.11,49.07,3.5181,0.2881,0.2059,147.25,147.26,98.37,0.0589,0.0282,0.0268,196.09,100.14,147.0,0.0168,0.0278,0.0223,16000,1024,748.79,0.8648,0.115,0.0167,0.0035
2026-08-27T00:44:05.910+02:00,1000,1024,1024,1056,195,320,0,5801,0,1559,0,2.4712,0.1999,0.1466,3.5857,0.3585,0.2951,1.508,1.598,1.638,49.02,49.01,49.02,3.5248,0.2819,0.2005,53.22,99.87,97.82,0.0579,0.0241,0.0227,147.03,146.98,147.2,0.0609,0.0278,0.017,16000,1024,742.58,0.8926,0.0925,0.0125,0.0023
