ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-26T15:13:36.163+02:00,1000,1024,1024,1056,8,225,57,237,23,89,0,0.0284,0.0289,0.1993,0.1132,0.1206,1.3618,3.56,3.866,14.208,41.78,39.94,15.84,0.011,0.0114,0.0724,63.71,16.08,75.38,0.0081,0.0121,0.0692,48.58,10.1,378.88,0.0078,0.0104,0.0682,16000,1024,194.31,0.9809,0.0088,0.0086,0.0017
2026-08-26T15:14:06.162+02:00,1000,1024,1024,1056,8,225,53,290,19,108,0,0.0277,0.0286,0.1476,0.1033,0.1251,1.4035,3.358,3.586,27.48,89.19,37.28,125.46,0.0106,0.0111,0.0517,64.35,2.6,7.25,0.01,0.0079,0.0383,26.47,51.15,105.06,0.0082,0.0078,0.0391,16000,1024,110.34,0.9613,0.0227,0.0111,0.0049
2026-08-26T15:15:06.165+02:00,1000,1024,1024,1056,9,226,4,300,0,110,0,0.0239,0.0267,0.1633,0.0861,0.0915,0.7188,3.15,3.481,12.77,104.25,31.47,248.47,0.0067,0.0091,0.07,15.91,64.85,243.22,0.0065,0.0081,0.061,10.81,171.58,492.05,0.0059,0.0073,0.0579,16000,1024,171.19,0.9453,0.041,0.0099,0.0038
2026-08-26T15:15:36.165+02:00,1000,1024,1024,1056,9,226,0,300,0,110,0,0.0228,0.0227,0.0319,0.0684,0.0961,0.1022,2.742,3.029,2.866,182.33,35.15,35.29,0.006,0.0075,0.0104,2.03,122.18,135.48,0.0058,0.0074,0.0096,42.24,109.34,23.09,0.0059,0.0061,0.0097,16000,1024,186.61,0.7092,0.2629,0.0201,0.0078
2026-08-26T15:16:06.167+02:00,1000,1024,1024,1056,9,226,0,300,0,110,0,0.0232,0.023,0.0814,0.1167,0.0878,0.724,3.729,3.23,45.913,37.13,140.82,140.83,0.006,0.0072,0.0148,49.31,102.28,217.39,0.0068,0.0066,0.0149,123.8,23.11,77.03,0.0059,0.0064,0.0141,16000,1024,770.66,0.9946,0.0029,0.0021,0.0004
2026-08-26T15:16:36.168+02:00,1000,1024,1024,1056,9,227,58,358,21,131,0,0.0263,0.029,0.1761,0.0872,0.1346,1.3785,3.029,4.663,21.736,33.14,78.18,78.12,0.0108,0.0083,0.0502,12.6,43.94,367.01,0.0091,0.008,0.0482,126.72,140.96,337.08,0.0078,0.0077,0.0475,16000,1024,1328.09,0.9789,0.0159,0.0041,0.001
2026-08-26T15:17:06.186+02:00,1000,1024,1039,1072,9,227,60,418,23,154,0,0.026,0.0276,0.1521,0.0789,0.1225,1.405,2.893,3.777,25.37,20.53,22.29,337.48,0.0089,0.011,0.0472,54.85,74.62,434.4,0.0089,0.0112,0.0429,12.76,63.03,88.11,0.0087,0.009,0.0434,16000,1024,277.48,0.8935,0.0401,0.0611,0.0053
2026-08-26T15:17:36.173+02:00,1000,1024,1024,1056,9,227,1,419,0,154,0,0.0236,0.0221,0.0317,0.0798,0.0687,0.0895,3.0,2.882,2.636,70.51,88.2,162.7,0.0092,0.0069,0.0108,121.68,48.01,9.96,0.0081,0.0066,0.0096,61.45,2.59,82.37,0.006,0.0064,0.009,16000,1024,176.76,0.9653,0.0189,0.0119,0.0039
2026-08-26T15:18:36.166+02:00,1000,1024,1024,1056,10,227,0,462,0,175,0,0.0229,0.0224,0.0547,0.0743,0.1007,0.7201,2.838,3.392,87.512,3.48,74.75,158.02,0.0095,0.0071,0.0141,215.9,117.66,15.24,0.0065,0.0075,0.0143,61.73,222.26,6.42,0.0062,0.0066,0.0146,16000,1024,681.31,0.9347,0.0431,0.0175,0.0047
2026-08-26T15:19:06.165+02:00,1000,1024,1024,1056,10,227,4,466,0,175,0,0.0241,0.0225,0.0743,0.0774,0.0846,0.7345,3.125,3.171,59.805,111.27,34.18,89.75,0.0088,0.0094,0.0211,229.57,64.78,34.23,0.0063,0.0072,0.0205,138.32,28.32,427.17,0.0065,0.0063,0.0202,16000,1024,1058.29,0.9813,0.0149,0.0031,0.0006
2026-08-26T15:20:36.171+02:00,1000,1024,1024,1056,12,227,0,547,0,202,0,0.0217,0.0214,0.0592,0.0823,0.0694,0.6192,2.878,2.97,65.05,126.25,64.51,48.65,0.0068,0.0075,0.0209,86.86,17.57,99.22,0.0063,0.0072,0.0203,66.87,151.4,77.42,0.0078,0.0064,0.0181,16000,1024,471.53,0.9875,0.007,0.0046,0.0009
2026-08-26T15:21:06.166+02:00,1000,1024,1024,1056,12,227,1,548,0,202,0,0.022,0.0212,0.0325,0.0774,0.076,0.1039,3.311,2.993,2.773,16.06,9.07,91.73,0.007,0.0061,0.0107,105.63,234.19,137.37,0.0064,0.0055,0.01,8.4,40.64,160.09,0.0066,0.0054,0.0091,16000,1024,326.61,0.9506,0.0369,0.0103,0.0022
2026-08-26T15:22:06.182+02:00,1000,1024,1024,1056,13,227,6,581,0,210,0,0.0231,0.0212,0.0301,0.0779,0.0748,0.0932,2.772,3.083,2.733,181.21,75.82,238.39,0.0066,0.0065,0.0077,51.29,113.22,86.33,0.0061,0.006,0.0089,34.69,19.69,48.6,0.0057,0.0056,0.0077,16000,1024,244.82,0.9409,0.0393,0.0169,0.0029
2026-08-26T15:22:36.182+02:00,1000,1024,1024,1056,13,227,0,581,0,210,0,0.0225,0.0206,0.0334,0.0803,0.0739,0.1142,3.021,3.118,3.083,108.04,15.84,21.23,0.0071,0.0062,0.0123,147.74,119.11,68.8,0.0068,0.0052,0.0101,120.95,173.95,105.72,0.0066,0.005,0.0093,16000,1024,286.0,0.9771,0.0181,0.0037,0.0012
2026-08-26T15:23:06.183+02:00,1000,1024,1024,1056,13,229,0,581,0,210,0,0.0236,0.0195,0.0338,0.0819,0.0663,0.1017,3.038,2.675,2.798,126.78,13.53,110.5,0.0076,0.006,0.0099,55.98,70.35,7.41,0.0067,0.0054,0.0091,116.65,47.62,99.2,0.0069,0.0054,0.0094,16000,1024,202.17,0.8907,0.0631,0.0297,0.0165
2026-08-26T15:23:36.184+02:00,1000,1024,1024,1056,13,229,3,584,0,210,0,0.0244,0.0222,0.0314,0.0743,0.0692,0.1037,2.872,2.781,2.979,129.91,182.97,64.7,0.008,0.0072,0.0098,24.65,39.45,1.91,0.0078,0.0068,0.0095,149.68,107.13,104.38,0.0073,0.0059,0.0087,16000,1024,1147.66,0.9963,0.0023,0.0012,0.0002
2026-08-26T15:24:36.184+02:00,1000,1024,1024,1056,14,229,38,655,1,211,0,0.0287,0.0259,0.1248,0.0877,0.1061,0.7138,3.016,3.534,22.629,38.84,71.26,80.83,0.0118,0.008,0.0372,21.59,25.91,9.95,0.0082,0.009,0.0347,3.02,17.29,322.29,0.0077,0.0076,0.0308,16000,1024,861.59,0.9925,0.0047,0.0025,0.0003
2026-08-26T15:25:06.183+02:00,1000,1024,1024,1056,14,229,0,655,0,211,0,0.0229,0.02,0.0307,0.079,0.0815,0.098,3.278,3.376,3.02,29.38,61.52,5.65,0.0079,0.0062,0.0106,131.92,33.69,15.4,0.0064,0.0062,0.0092,69.35,147.32,39.77,0.0064,0.0056,0.0092,16000,1024,416.79,0.9899,0.0067,0.0025,0.0009
2026-08-26T15:25:36.188+02:00,1000,1024,1024,1056,14,229,0,655,0,211,0,0.0229,0.0229,0.057,0.0756,0.1048,0.5913,3.2,3.587,62.932,56.12,132.32,19.53,0.0071,0.009,0.0163,125.82,144.21,250.78,0.0061,0.008,0.0152,67.15,92.54,4.48,0.0061,0.0071,0.0163,16000,1024,574.25,0.9859,0.0062,0.0069,0.001
2026-08-26T15:26:06.186+02:00,1000,1024,1024,1056,14,229,0,655,0,211,0,0.023,0.0211,0.031,0.0774,0.0734,0.0939,2.994,3.038,2.691,4.28,74.75,59.8,0.0093,0.0071,0.0097,80.15,122.1,105.5,0.0073,0.0061,0.0086,12.32,1.6,141.36,0.0071,0.0057,0.0086,16000,1024,187.7,0.9674,0.0204,0.0091,0.003
2026-08-26T15:26:36.188+02:00,1000,1024,1024,1056,14,229,1,656,0,211,0,0.0235,0.0491,0.4596,0.0883,0.1765,1.8402,3.18,5.219,6.974,29.59,2.5,2.48,0.0076,0.0185,0.1147,16.26,16.14,248.56,0.0073,0.0111,0.082,75.96,89.11,51.47,0.0068,0.0099,0.0789,16000,1024,430.24,0.9902,0.0035,0.0055,0.0008
2026-08-26T15:27:36.185+02:00,1000,1024,1024,1056,15,230,1,660,1,212,0,0.0226,0.0208,0.0317,0.0721,0.0811,0.1006,3.057,3.246,2.908,91.2,7.1,223.62,0.0068,0.0062,0.0092,147.56,162.72,251.82,0.006,0.0066,0.0092,189.68,94.61,11.72,0.0056,0.0056,0.0088,16000,1024,425.61,0.982,0.0161,0.0015,0.0004
2026-08-26T15:28:06.186+02:00,1000,1024,1024,1056,15,230,0,660,0,212,0,0.0226,0.0222,0.0321,0.0741,0.0818,0.1254,2.959,3.174,3.043,191.43,66.49,114.0,0.0081,0.007,0.0105,77.98,180.24,82.16,0.0065,0.0072,0.01,183.98,85.41,119.84,0.0069,0.0064,0.0097,16000,1024,242.64,0.9427,0.0188,0.0345,0.0039
2026-08-26T15:28:36.190+02:00,1000,1024,1024,1056,15,232,1,661,0,212,0,0.0227,0.0206,0.0324,0.0737,0.1014,0.1001,3.017,3.666,2.617,123.85,89.84,1.99,0.0079,0.0065,0.0107,180.87,117.43,100.83,0.0075,0.0061,0.0103,46.98,197.5,88.87,0.0062,0.0061,0.0097,16000,1024,152.07,0.9656,0.0221,0.0092,0.0032
2026-08-26T15:29:06.190+02:00,1000,1024,1024,1056,15,233,2,663,0,212,0,0.0225,0.0207,0.0326,0.0706,0.0663,0.1034,3.145,2.64,2.899,138.66,14.11,182.87,0.0079,0.0076,0.0096,106.14,22.44,54.7,0.0067,0.0068,0.0088,84.44,263.69,188.52,0.006,0.0065,0.0086,16000,1024,238.31,0.9781,0.0112,0.0092,0.0015
2026-08-26T15:29:36.194+02:00,1000,1024,1026,1060,15,234,38,701,1,213,0,0.0265,0.0242,0.0714,0.0801,0.083,0.6954,2.773,3.341,51.791,56.62,53.58,106.64,0.0087,0.0067,0.0209,62.63,43.62,58.1,0.0087,0.0071,0.0219,44.5,15.82,45.57,0.0084,0.0064,0.0194,16000,1024,305.32,0.9523,0.035,0.0106,0.0021
2026-08-26T15:30:06.192+02:00,1000,1024,1024,1056,15,234,0,701,0,213,0,0.0232,0.0211,0.0336,0.0773,0.0793,0.1113,3.169,3.02,3.182,103.75,61.14,13.79,0.0078,0.0076,0.0113,18.34,46.93,94.13,0.0072,0.0059,0.0106,24.16,136.37,109.33,0.0064,0.0059,0.009,16000,1024,1129.18,0.8838,0.1081,0.0062,0.0018
2026-08-26T15:30:36.192+02:00,1000,1024,1024,1056,15,234,0,701,0,213,0,0.0229,0.0209,0.0319,0.0733,0.0635,0.0923,2.846,2.892,2.646,63.54,61.85,25.3,0.0077,0.0073,0.0106,135.81,11.49,88.63,0.0059,0.0068,0.01,158.08,81.45,113.51,0.0059,0.0065,0.0092,16000,1024,441.54,0.8704,0.0798,0.0375,0.0123
2026-08-26T15:31:06.192+02:00,1000,1024,1024,1056,15,235,5,706,4,217,0,0.0238,0.0215,0.0472,0.0836,0.0712,0.7139,3.064,3.068,101.245,78.35,105.37,2.14,0.008,0.0068,0.0136,88.47,7.86,101.44,0.0077,0.0067,0.0132,103.82,70.35,10.01,0.0069,0.0062,0.0129,16000,1024,665.26,0.9964,0.0022,0.0012,0.0002
2026-08-26T15:31:36.191+02:00,1000,1024,1024,1056,15,236,0,706,0,217,0,0.0225,0.0216,0.0477,0.0659,0.0725,0.7185,2.584,2.784,99.761,56.3,29.21,134.6,0.009,0.0072,0.0105,169.12,47.93,56.81,0.0073,0.0071,0.0103,214.73,1.72,80.99,0.0066,0.007,0.0099,16000,1024,2721.65,0.8,0.1378,0.0587,0.0035
2026-08-26T15:32:06.200+02:00,1000,1024,1032,1064,15,236,39,745,1,218,0,0.0244,0.0254,0.0886,0.0747,0.0803,0.79,3.087,3.12,43.974,72.83,70.71,22.22,0.0083,0.0088,0.0289,117.26,30.63,154.03,0.0075,0.0076,0.0273,47.64,14.33,343.05,0.0069,0.0073,0.0266,16000,1024,424.25,0.9144,0.0476,0.0246,0.0134
2026-08-26T15:32:36.191+02:00,1000,1024,1024,1056,15,237,1,746,0,218,0,0.0241,0.0193,0.0472,0.0871,0.073,0.6902,3.188,3.012,91.821,81.17,172.69,31.49,0.0065,0.0084,0.0126,23.3,118.23,191.11,0.0065,0.0063,0.0113,123.55,90.14,181.48,0.0074,0.0062,0.0106,16000,1024,219.16,0.8995,0.0907,0.0083,0.0015
2026-08-26T15:33:06.192+02:00,1000,1024,1024,1056,15,237,12,758,3,221,0,0.0223,0.0212,0.0336,0.071,0.0668,0.1113,2.784,3.119,3.052,4.05,80.09,24.37,0.0084,0.007,0.0148,44.2,86.02,2.45,0.0072,0.007,0.0112,115.4,26.46,96.64,0.0071,0.0057,0.0107,16000,1024,180.0,0.9623,0.0273,0.0083,0.0022
2026-08-26T15:33:36.200+02:00,1000,1024,1032,1064,15,237,37,795,0,221,0,0.0269,0.0249,0.038,0.0768,0.0835,0.124,2.779,2.91,2.827,85.88,57.98,55.06,0.0094,0.008,0.0155,44.05,147.53,39.62,0.0088,0.0075,0.013,60.21,19.71,14.9,0.0088,0.0073,0.0111,16000,1024,568.12,0.8129,0.042,0.1136,0.0314
2026-08-26T15:34:06.197+02:00,1000,1024,1026,1059,15,237,36,831,0,221,0,0.0255,0.0237,0.089,0.0955,0.0817,0.7755,3.321,3.438,43.573,8.95,83.58,33.51,0.0084,0.0077,0.0297,59.1,35.08,105.01,0.0073,0.0068,0.034,164.43,135.18,68.31,0.0068,0.0065,0.0238,16000,1024,292.33,0.7604,0.0768,0.1388,0.024
2026-08-26T15:34:36.207+02:00,1000,1024,1024,1056,15,237,0,831,0,221,0,0.0239,0.0211,0.0478,0.0864,0.079,0.7361,2.907,3.231,108.822,42.3,86.57,55.88,0.0081,0.0071,0.0161,163.42,101.64,202.11,0.0081,0.0058,0.015,15.24,211.64,90.04,0.0074,0.0057,0.0146,16000,1024,209.54,0.9435,0.0362,0.0164,0.0039
2026-08-26T15:35:06.204+02:00,1000,1024,1033,1065,15,238,38,869,1,222,0,0.0277,0.0248,0.0885,0.1086,0.0985,0.7751,3.582,3.61,42.259,7.7,41.83,23.16,0.0103,0.0073,0.0239,37.03,52.77,370.99,0.0082,0.0071,0.0219,95.1,59.53,456.28,0.0084,0.0064,0.0223,16000,1024,245.82,0.9259,0.0551,0.0149,0.004
2026-08-26T15:35:36.195+02:00,1000,1024,1024,1056,15,238,1,870,0,222,0,0.0229,0.0229,0.0304,0.0768,0.0722,0.1179,3.145,2.953,3.025,29.46,80.03,122.01,0.0074,0.0061,0.0103,79.83,122.28,235.4,0.0072,0.0061,0.0102,146.74,9.42,71.83,0.0069,0.006,0.0098,16000,1024,1863.58,0.9811,0.0141,0.0039,0.0009
2026-08-26T15:36:06.196+02:00,1000,1024,1024,1056,15,238,1,871,0,222,0,0.0222,0.0193,0.0322,0.0705,0.0639,0.0971,3.157,3.138,2.964,168.03,19.29,135.8,0.0068,0.0063,0.0095,53.51,138.3,201.75,0.0068,0.0053,0.0092,6.95,86.87,152.21,0.0067,0.0052,0.0083,16000,1024,203.28,0.9572,0.0288,0.0115,0.0026
2026-08-26T15:36:36.196+02:00,1000,1024,1024,1056,15,239,0,871,0,222,0,0.022,0.0221,0.032,0.0767,0.0718,0.0957,3.01,2.876,3.138,59.47,35.57,114.88,0.0069,0.0073,0.0114,45.75,12.24,15.68,0.0065,0.0073,0.0091,177.84,45.07,65.45,0.0063,0.0057,0.009,16000,1024,108.87,0.8979,0.0493,0.0462,0.0065
2026-08-26T15:37:06.195+02:00,1000,1024,1024,1056,15,239,2,873,0,222,0,0.0233,0.0211,0.0328,0.0816,0.0767,0.0887,3.128,2.984,2.487,58.97,56.35,58.79,0.0088,0.0064,0.0102,26.08,17.19,28.97,0.0077,0.0062,0.0102,157.77,31.46,129.15,0.0076,0.0058,0.0098,16000,1024,113.95,0.8989,0.057,0.0364,0.0077
2026-08-26T15:37:36.196+02:00,1000,1024,1024,1056,15,239,0,873,0,222,0,0.0229,0.0207,0.0316,0.0704,0.0691,0.114,2.79,2.792,2.969,81.59,81.97,96.72,0.0072,0.0071,0.012,26.44,160.31,6.54,0.0064,0.0069,0.01,42.57,195.58,123.13,0.007,0.006,0.0087,16000,1024,882.61,0.9816,0.0133,0.0044,0.0008
2026-08-26T15:38:06.196+02:00,1000,1024,1024,1056,15,239,0,873,0,222,0,0.0231,0.0209,0.0305,0.0779,0.0729,0.1046,3.057,3.102,2.781,98.5,89.88,47.77,0.0082,0.0059,0.0104,15.78,230.34,77.84,0.0068,0.0057,0.01,58.17,135.63,205.32,0.0068,0.005,0.0091,16000,1024,2316.96,0.8441,0.155,0.0008,0.0001
2026-08-26T15:38:36.196+02:00,1000,1024,1024,1056,15,240,0,873,0,222,0,0.0225,0.0207,0.0465,0.0651,0.0791,0.7127,2.84,3.518,108.226,50.05,19.5,125.85,0.0072,0.0062,0.0142,154.19,285.06,49.6,0.0069,0.0057,0.0142,85.35,186.41,54.66,0.0067,0.0056,0.0129,16000,1024,1707.75,0.9928,0.0065,0.0006,0.0001
2026-08-26T15:39:06.198+02:00,1000,1024,1024,1056,15,240,1,874,0,222,0,0.0223,0.0215,0.0315,0.0736,0.0716,0.134,3.014,3.053,3.533,188.72,82.7,31.37,0.0083,0.0078,0.0093,16.03,160.11,26.08,0.008,0.0062,0.0086,46.7,94.26,44.15,0.0063,0.0068,0.0084,16000,1024,193.58,0.9443,0.0416,0.0121,0.0021
2026-08-26T15:39:36.198+02:00,1000,1024,1024,1056,15,240,0,874,0,222,0,0.0227,0.02,0.0489,0.0818,0.0958,0.7802,2.815,3.698,128.163,188.15,131.05,31.51,0.0065,0.0065,0.0113,6.72,26.7,112.37,0.006,0.0065,0.0107,16.67,3.11,60.81,0.0059,0.0061,0.0104,16000,1024,697.02,0.9685,0.0224,0.0073,0.0018
2026-08-26T15:40:06.200+02:00,1000,1024,1024,1056,15,241,0,874,0,222,0,0.0224,0.0208,0.0464,0.0653,0.067,0.7203,2.756,2.746,103.639,102.59,71.81,62.64,0.008,0.0077,0.0165,50.88,202.59,57.95,0.007,0.0063,0.0161,122.26,44.64,3.57,0.007,0.0059,0.0152,16000,1024,186.98,0.9173,0.062,0.0167,0.0041
2026-08-26T15:40:36.199+02:00,1000,1024,1024,1056,15,241,0,874,0,222,0,0.0244,0.0212,0.0423,0.0795,0.0653,0.5752,2.781,2.713,68.913,19.44,49.79,141.25,0.0079,0.007,0.0105,87.21,69.04,45.17,0.0078,0.007,0.0098,68.94,35.42,115.73,0.0076,0.0067,0.0104,16000,1024,693.28,0.9807,0.0145,0.0041,0.0007
2026-08-26T15:41:06.200+02:00,1000,1024,1024,1056,15,241,0,874,0,222,0,0.0221,0.0213,0.0856,0.0737,0.0933,0.7029,3.164,3.809,37.546,38.05,139.2,11.68,0.0059,0.0092,0.0302,209.49,59.16,149.44,0.0065,0.0072,0.0284,137.85,148.95,245.08,0.0056,0.0073,0.0267,16000,1024,233.32,0.9497,0.0305,0.0176,0.0022
2026-08-26T15:41:36.208+02:00,1000,1024,1032,1064,15,241,39,913,0,222,0,0.0264,0.0247,0.0692,0.1003,0.0734,0.7813,3.291,2.798,69.659,2.74,6.68,95.12,0.0099,0.0112,0.0202,59.32,15.19,67.54,0.0092,0.0085,0.0189,75.49,111.29,87.81,0.0078,0.0075,0.0178,16000,1024,660.42,0.9656,0.0251,0.0074,0.0019
2026-08-26T15:42:06.201+02:00,1000,1024,1024,1057,15,242,35,948,0,222,0,0.0272,0.0247,0.094,0.1004,0.1163,0.7456,3.291,4.183,34.471,46.97,60.28,105.68,0.0116,0.0077,0.0293,54.03,112.82,112.43,0.0097,0.0081,0.0286,64.55,51.18,211.04,0.0087,0.007,0.0277,16000,1024,166.76,0.8283,0.0904,0.0763,0.005
2026-08-26T15:42:36.199+02:00,1000,1024,1024,1056,15,242,1,949,0,222,0,0.0226,0.022,0.0453,0.0707,0.1002,0.6891,3.046,3.51,108.684,89.67,138.27,78.51,0.0063,0.0076,0.0153,82.73,105.16,263.34,0.0062,0.0063,0.0139,110.83,94.72,15.74,0.0073,0.0061,0.0133,16000,1024,1137.91,0.99,0.0067,0.0028,0.0005
2026-08-26T15:43:06.200+02:00,1000,1024,1024,1056,15,242,1,950,0,222,0,0.0242,0.0192,0.0302,0.0795,0.0756,0.0974,2.767,3.519,2.629,198.55,48.95,92.28,0.0077,0.0063,0.012,160.45,122.7,12.59,0.0072,0.0063,0.0095,129.1,138.23,212.7,0.0068,0.0058,0.0082,16000,1024,519.08,0.9751,0.0125,0.0111,0.0013
2026-08-26T15:43:36.200+02:00,1000,1024,1024,1056,15,242,3,953,1,223,0,0.0228,0.0216,0.0418,0.0762,0.0707,0.5774,3.092,3.273,72.167,54.89,43.55,14.52,0.0078,0.007,0.0124,47.96,50.31,37.82,0.0076,0.0077,0.012,10.43,26.93,65.47,0.008,0.0069,0.0117,16000,1024,605.87,0.9651,0.0263,0.0067,0.0019
2026-08-26T15:44:06.201+02:00,1000,1024,1024,1056,15,242,0,953,0,223,0,0.0236,0.0226,0.0448,0.0998,0.0766,0.6874,3.412,2.781,104.554,119.29,6.16,28.58,0.008,0.0089,0.0144,2.03,73.28,182.43,0.0073,0.0069,0.0137,109.63,66.25,249.76,0.0074,0.0066,0.0133,16000,1024,334.09,0.9554,0.0234,0.0192,0.002
2026-08-26T15:44:36.203+02:00,1000,1024,1024,1056,15,242,4,957,0,223,0,0.0238,0.0204,0.0321,0.0782,0.0623,0.1046,2.823,3.064,2.764,21.35,18.4,48.54,0.0089,0.0066,0.0136,47.18,3.1,18.65,0.0079,0.006,0.0125,40.3,103.44,168.02,0.0066,0.0056,0.0103,16000,1024,154.29,0.9616,0.0248,0.0112,0.0024
2026-08-26T15:45:06.204+02:00,1000,1024,1024,1056,15,243,0,957,0,223,0,0.0232,0.0206,0.0325,0.0806,0.0732,0.113,3.273,2.989,3.04,55.54,101.88,9.82,0.008,0.0064,0.0106,31.33,54.18,62.44,0.0079,0.0061,0.0104,22.33,118.2,27.62,0.0076,0.0055,0.0102,16000,1024,306.05,0.8984,0.094,0.0061,0.0016
2026-08-26T15:45:36.204+02:00,1000,1024,1024,1056,15,243,0,957,0,223,0,0.0229,0.0201,0.0311,0.0729,0.0712,0.1302,2.96,2.912,3.583,20.36,88.77,21.93,0.0074,0.0075,0.0105,218.62,67.07,53.54,0.0066,0.0061,0.009,50.53,19.44,113.52,0.0067,0.0055,0.0086,16000,1024,97.72,0.7122,0.205,0.0745,0.0082
2026-08-26T15:46:06.203+02:00,1000,1024,1024,1056,15,244,0,957,0,223,0,0.0225,0.0214,0.0312,0.0707,0.0666,0.0991,2.887,2.866,3.094,61.37,112.14,11.79,0.0075,0.0072,0.0105,117.27,63.21,90.76,0.0067,0.0065,0.01,76.8,47.77,82.22,0.006,0.0059,0.0102,16000,1024,494.95,0.9771,0.0157,0.0055,0.0017
2026-08-26T15:46:36.221+02:00,1000,1024,1024,1056,15,245,0,957,0,223,0,0.0226,0.0212,0.0302,0.0743,0.0773,0.1006,3.034,2.965,3.007,98.7,68.5,30.14,0.007,0.0068,0.0088,108.2,110.61,36.84,0.0063,0.0059,0.0085,36.42,103.71,225.03,0.0059,0.0058,0.0088,16000,1024,319.21,0.3286,0.6495,0.0206,0.0014
2026-08-26T15:47:06.223+02:00,1000,1024,1024,1056,15,245,0,957,0,223,0,0.0251,0.0192,0.031,0.071,0.0687,0.1041,2.668,2.957,2.856,38.02,45.52,112.43,0.0085,0.0068,0.0107,196.28,225.12,150.51,0.0073,0.0069,0.0107,92.22,97.44,174.25,0.007,0.005,0.0091,16000,1024,155.54,0.9674,0.0185,0.0106,0.0035
2026-08-26T15:47:36.216+02:00,1000,1024,1024,1056,15,246,36,993,0,223,0,0.0275,0.0239,0.0539,0.0831,0.0844,0.599,3.138,3.225,50.798,98.35,92.42,40.62,0.0092,0.0083,0.0193,14.17,25.37,183.23,0.0076,0.0075,0.018,23.39,38.29,67.15,0.0068,0.0073,0.0173,16000,1024,405.26,0.9762,0.0104,0.0123,0.0011
2026-08-26T15:48:06.205+02:00,1000,1024,1024,1056,15,246,0,993,0,223,0,0.0239,0.0202,0.0311,0.0772,0.08,0.1108,2.925,3.129,3.011,3.35,10.63,55.43,0.0098,0.0091,0.0116,101.01,141.88,129.04,0.0068,0.0056,0.0098,66.27,28.0,10.43,0.0062,0.0058,0.009,16000,1024,117.3,0.9586,0.0234,0.0127,0.0053
2026-08-26T15:48:36.204+02:00,1000,1024,1024,1056,15,248,0,993,0,223,0,0.0227,0.0203,0.0316,0.0818,0.066,0.1041,2.871,2.777,2.906,74.06,67.61,96.36,0.0068,0.0068,0.012,169.25,126.73,227.73,0.0067,0.0064,0.0096,24.79,156.44,180.21,0.0063,0.0054,0.01,16000,1024,456.83,0.9226,0.0424,0.03,0.0049
2026-08-26T15:49:06.205+02:00,1000,1024,1024,1056,15,248,0,993,0,223,0,0.0229,0.02,0.0313,0.07,0.065,0.1066,3.037,2.912,3.36,54.26,91.5,74.45,0.0082,0.0064,0.0092,62.78,45.49,131.6,0.0077,0.0058,0.0089,76.95,86.69,47.2,0.0071,0.0055,0.0089,16000,1024,92.44,0.8906,0.0505,0.044,0.0149
2026-08-26T15:49:36.204+02:00,1000,1024,1024,1056,15,248,0,993,0,223,0,0.0237,0.0202,0.0296,0.074,0.0708,0.1219,2.844,3.252,3.158,77.92,41.28,83.32,0.0068,0.0058,0.0101,13.96,97.53,154.74,0.0062,0.0052,0.0092,36.14,14.64,14.1,0.006,0.0051,0.0098,16000,1024,1063.51,0.9674,0.0239,0.0071,0.0016
2026-08-26T15:50:06.206+02:00,1000,1024,1024,1056,15,248,0,993,0,223,0,0.0219,0.0207,0.0335,0.0656,0.0729,0.1091,2.823,2.928,2.968,270.78,57.95,58.54,0.0061,0.0071,0.011,119.03,163.01,104.1,0.0058,0.0059,0.0099,259.04,65.15,37.33,0.0058,0.0056,0.0088,16000,1024,176.47,0.9746,0.0102,0.0098,0.0054
2026-08-26T15:50:36.207+02:00,1000,1024,1024,1056,15,248,0,993,0,223,0,0.0199,0.0344,0.2735,0.0662,0.2062,1.9494,2.901,15.329,31.198,113.24,27.18,208.68,0.0073,0.0074,0.0176,208.44,85.72,248.55,0.0068,0.0069,0.0186,294.41,77.35,243.95,0.0062,0.0058,0.0172,16000,1024,764.81,0.9969,0.0015,0.0014,0.0002
2026-08-26T15:51:06.206+02:00,1000,1024,1024,1056,15,249,0,993,0,223,0,0.0228,0.0203,0.0455,0.0839,0.0663,0.6997,3.125,3.21,102.895,151.07,109.32,54.21,0.0081,0.0074,0.0159,60.35,20.57,237.11,0.007,0.0064,0.0139,25.5,29.07,67.23,0.0064,0.006,0.0136,16000,1024,590.18,0.9947,0.0031,0.0017,0.0006
2026-08-26T15:51:36.207+02:00,1000,1024,1024,1056,15,249,0,993,0,223,0,0.0213,0.0208,0.0329,0.0593,0.0606,0.101,2.908,2.801,2.86,8.82,50.77,29.37,0.0064,0.0073,0.0108,118.88,1.72,210.21,0.0065,0.0066,0.0088,142.36,92.32,100.66,0.0064,0.0062,0.0082,16000,1024,189.62,0.9097,0.0612,0.0261,0.0029
