ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-26T11:44:42.084+02:00,1000,1024,1024,1056,7,9,1,291,1,94,0,0.1333,0.0426,0.0619,0.2824,0.368,0.2265,1.866,9.337,2.478,49.82,448.31,448.28,0.1801,0.2463,0.4024,398.51,398.5,398.51,0.0887,0.1216,0.1883,448.28,498.17,49.81,0.0768,0.1062,0.0677,16000,1024,1349.19,0.0252,0.9733,0.0009,0.0006
2026-08-26T11:45:42.070+02:00,1000,1024,1024,1056,8,9,30,327,11,105,0,0.1322,0.0484,0.0777,0.3528,0.3334,0.4934,1.908,10.097,7.349,49.78,447.97,448.01,0.1806,0.2324,0.372,398.18,398.09,398.14,0.0797,0.112,0.174,448.05,497.81,49.91,0.0703,0.0929,0.0629,16000,1024,1394.51,0.0268,0.9717,0.001,0.0004
2026-08-26T11:46:12.058+02:00,1000,1024,1024,1056,8,9,1,328,0,105,0,0.1317,0.0424,0.0614,0.2657,0.2285,0.2888,1.891,3.513,3.487,49.62,449.18,446.9,0.1803,0.1599,0.2603,397.15,397.15,397.17,0.0707,0.0957,0.1444,449.23,496.49,49.72,0.0468,0.0644,0.0596,16000,1024,1425.29,0.007,0.9916,0.001,0.0005
2026-08-26T11:46:42.051+02:00,1000,1024,1024,1056,8,9,0,328,0,105,0,0.1314,0.04,0.0608,0.2677,0.3098,0.1609,1.809,7.976,2.477,49.76,447.96,447.98,0.1806,0.2631,0.4105,398.19,398.19,398.18,0.0882,0.1214,0.19,447.99,497.73,49.74,0.0764,0.1029,0.0685,16000,1024,1318.72,0.0098,0.9888,0.0009,0.0005
2026-08-26T11:47:12.039+02:00,1000,1024,1024,1056,8,10,0,328,0,105,0,0.1334,0.0437,0.0617,0.279,0.3257,0.4665,1.85,9.833,6.443,49.71,447.82,447.77,0.1801,0.2146,0.3221,397.96,398.0,398.0,0.0768,0.0989,0.1644,447.84,497.47,49.72,0.0585,0.0872,0.0628,16000,1024,1269.4,0.0218,0.9765,0.001,0.0006
2026-08-26T11:48:12.024+02:00,1000,1024,1024,1056,9,10,4,352,4,110,0,0.133,0.0384,0.0634,0.274,0.1334,0.4298,1.845,2.682,4.685,49.7,447.43,447.49,0.1812,0.2079,0.3047,397.67,397.63,397.68,0.0671,0.0893,0.1426,447.45,497.12,49.69,0.0574,0.0752,0.0745,16000,1024,1303.13,0.008,0.9899,0.0011,0.001
2026-08-26T11:48:42.013+02:00,1000,1024,1024,1056,9,10,10,362,1,111,0,0.1317,0.0526,0.0822,0.3394,0.311,0.3937,1.989,6.784,5.452,49.64,447.54,447.6,0.1475,0.181,0.259,397.77,497.53,397.76,0.0548,0.0781,0.1202,447.53,397.71,452.61,0.0514,0.0723,0.0742,16000,1024,1329.64,0.0222,0.9758,0.0009,0.001
2026-08-26T11:49:12.004+02:00,1000,1024,1024,1056,9,10,3,365,0,111,0,0.1322,0.0451,0.0746,0.3019,0.4533,0.6568,1.838,18.067,10.317,49.75,447.68,447.71,0.1469,0.2153,0.3077,397.89,397.83,397.87,0.0621,0.0858,0.1378,447.74,497.49,452.3,0.0535,0.0819,0.0898,16000,1024,1331.57,0.0119,0.9868,0.0008,0.0005
2026-08-26T11:49:41.996+02:00,1000,1024,1026,1059,9,10,20,385,4,115,0,0.1344,0.067,0.096,0.3073,0.3176,0.3971,1.886,6.099,5.101,49.69,447.4,447.48,0.1292,0.1462,0.2061,38.91,451.66,452.76,0.0431,0.0676,0.0869,397.84,397.64,439.16,0.0451,0.0591,0.0839,16000,1024,1370.7,0.0114,0.9867,0.0013,0.0007
2026-08-26T11:50:11.986+02:00,1000,1024,1024,1056,9,10,1,386,0,115,0,0.1331,0.0396,0.0665,0.2718,0.2898,0.3356,1.797,7.762,3.593,49.76,448.1,448.09,0.1803,0.2802,0.3925,398.24,398.29,398.22,0.0761,0.1031,0.1661,448.15,497.84,49.77,0.0715,0.0951,0.0712,16000,1024,1315.11,0.0129,0.9844,0.0015,0.0012
2026-08-26T11:50:41.976+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.1354,0.0391,0.0645,0.2821,0.1761,0.4457,1.799,3.42,7.35,49.75,448.11,448.07,0.1845,0.2923,0.4037,398.2,398.25,398.23,0.0787,0.1057,0.1735,448.1,498.07,49.78,0.0705,0.092,0.0665,16000,1024,1346.69,0.0053,0.9926,0.0009,0.0012
2026-08-26T11:51:11.966+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.1348,0.0422,0.0643,0.2903,0.3527,0.5907,1.801,16.892,11.405,49.76,448.07,448.04,0.1842,0.3025,0.434,398.26,398.29,398.27,0.0817,0.1106,0.1781,448.03,497.83,49.72,0.0773,0.0847,0.0662,16000,1024,1408.24,0.0269,0.9716,0.0009,0.0007
2026-08-26T11:51:41.958+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.1337,0.0389,0.0619,0.2485,0.2435,0.4139,1.76,5.511,5.019,49.78,448.29,448.29,0.1827,0.3613,0.4972,398.48,398.45,398.46,0.0905,0.1164,0.1892,448.29,498.2,49.74,0.0837,0.0943,0.0645,16000,1024,1679.21,0.007,0.991,0.0013,0.0008
2026-08-26T11:52:11.950+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.1328,0.0412,0.0663,0.2541,0.5262,0.7243,1.764,35.833,19.187,49.79,448.04,448.02,0.1862,0.3845,0.5307,398.23,398.26,398.23,0.0958,0.1244,0.204,448.03,497.85,49.82,0.0904,0.1022,0.0692,16000,1024,1480.78,0.0542,0.944,0.0009,0.0009
2026-08-26T11:52:41.939+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.134,0.0365,0.0604,0.2797,0.1885,0.2681,1.795,4.361,2.995,49.8,448.34,448.35,0.1846,0.4108,0.5611,448.38,398.54,398.53,0.0956,0.1198,0.2055,398.51,498.12,49.82,0.0938,0.1013,0.0658,16000,1024,1533.89,0.0092,0.9893,0.0009,0.0006
2026-08-26T11:53:11.930+02:00,1000,1024,1024,1056,9,10,0,386,0,115,0,0.1352,0.0372,0.0618,0.2789,0.2465,0.4424,1.764,4.694,5.945,49.8,448.17,448.17,0.1876,0.3973,0.5355,398.38,398.4,398.38,0.0913,0.1185,0.1964,448.17,497.99,49.74,0.0893,0.1018,0.0643,16000,1024,1677.47,0.05,0.9488,0.0008,0.0004
2026-08-26T11:53:13.516+02:00,1000,1024,1024,1056,9,10,7,411,1,121,7,0.142,0.0628,0.0898,0.3291,0.4834,0.5542,1.878,14.294,8.801,49.86,448.16,448.29,0.1664,0.3054,0.3902,398.35,452.64,398.22,0.0628,0.1248,0.1344,448.06,398.55,452.72,0.0544,0.0831,0.1332,16000,1024,1729.98,0.0057,0.9924,0.0012,0.0007
2026-08-26T11:53:41.920+02:00,1000,1024,1024,1056,9,10,4,390,0,115,0,0.1382,0.0398,0.0641,0.2692,0.2744,0.4932,1.764,8.579,9.685,49.8,448.31,448.33,0.1913,0.3767,0.5006,398.46,398.42,398.41,0.0844,0.1135,0.1832,448.3,498.21,49.77,0.0804,0.0839,0.0679,16000,1024,1696.47,0.007,0.9911,0.0013,0.0006
2026-08-26T11:53:43.516+02:00,1000,1024,1024,1056,9,10,2,413,0,121,7,0.1389,0.0433,0.0732,0.2915,0.3497,0.444,1.854,9.951,6.544,49.83,448.25,448.25,0.1827,0.5164,0.6569,398.46,398.47,398.46,0.0984,0.1224,0.211,448.26,498.1,49.79,0.0915,0.0969,0.0678,16000,1024,1767.84,0.0056,0.9927,0.001,0.0007
2026-08-26T11:54:11.910+02:00,1000,1024,1024,1056,9,10,0,390,0,115,0,0.137,0.0341,0.0603,0.2864,0.1751,0.1549,1.787,3.8,2.358,49.77,448.29,448.33,0.1896,0.3137,0.427,398.35,398.26,398.25,0.0713,0.0961,0.1576,448.3,498.93,49.77,0.0676,0.0841,0.0693,16000,1024,1782.12,0.006,0.9928,0.0006,0.0005
2026-08-26T11:54:13.516+02:00,1000,1024,1024,1056,9,10,0,413,0,121,7,0.1363,0.0357,0.0582,0.2744,0.1873,0.2311,1.787,3.569,2.781,49.74,448.03,448.02,0.1865,0.4213,0.5223,398.16,398.14,398.21,0.0832,0.098,0.1752,447.99,497.4,49.73,0.0722,0.0777,0.0654,16000,1024,1823.81,0.0081,0.9866,0.0042,0.0011
2026-08-26T11:54:41.902+02:00,1000,1024,1024,1056,9,10,8,398,0,115,0,0.135,0.0624,0.0892,0.3645,0.4299,0.5685,1.862,11.87,7.118,49.8,447.38,447.38,0.1622,0.2559,0.3286,397.69,452.94,397.73,0.0562,0.0942,0.1241,447.36,497.2,452.71,0.0517,0.0768,0.1057,16000,1024,1417.25,0.0136,0.984,0.0015,0.0008
2026-08-26T11:54:43.516+02:00,1000,1024,1024,1056,9,10,1,414,0,121,7,0.1391,0.0378,0.0668,0.3164,0.2374,0.3394,1.795,5.74,4.301,49.72,447.73,447.74,0.1889,0.2327,0.4108,397.93,397.96,397.93,0.0811,0.0936,0.1729,447.75,498.01,49.64,0.0674,0.077,0.0667,16000,1024,1553.15,0.0241,0.9735,0.0015,0.0009
2026-08-26T11:55:13.517+02:00,1000,1024,1024,1056,9,10,1,415,0,121,7,0.1385,0.0427,0.0757,0.3076,0.4731,0.8618,1.802,37.795,40.317,49.82,448.25,448.24,0.1916,0.3009,0.5415,398.45,398.43,398.44,0.1008,0.1229,0.2193,448.23,498.07,49.87,0.0862,0.1073,0.0694,16000,1024,1412.72,0.024,0.9741,0.0012,0.0008
2026-08-26T11:55:43.517+02:00,1000,1024,1024,1056,9,10,0,415,0,121,7,0.1386,0.0365,0.0626,0.2861,0.3244,0.2949,1.791,10.194,2.783,49.72,447.8,447.83,0.1883,0.2384,0.4066,397.95,397.98,398.05,0.0746,0.0903,0.1625,447.8,497.66,49.76,0.0662,0.0901,0.07,16000,1024,1347.34,0.0092,0.9874,0.0017,0.0016
2026-08-26T11:56:13.517+02:00,1000,1024,1024,1056,9,10,1,416,1,122,7,0.1345,0.0381,0.0623,0.2732,0.1884,0.3787,1.79,3.818,5.164,49.71,447.77,447.73,0.1862,0.2456,0.4506,397.88,397.87,397.86,0.0819,0.1006,0.1733,447.64,498.47,49.86,0.072,0.0743,0.0651,16000,1024,1444.8,0.0224,0.9747,0.002,0.0009
2026-08-26T11:56:43.521+02:00,1000,1024,1024,1056,9,10,1,417,0,122,7,0.1402,0.0464,0.0794,0.29,0.3956,0.8024,1.863,11.919,22.7,49.78,448.05,448.06,0.1908,0.3348,0.5847,398.28,398.27,398.26,0.0995,0.1238,0.2212,448.06,497.86,49.84,0.0925,0.1017,0.0692,16000,1024,1752.66,0.0062,0.9909,0.0017,0.0011
2026-08-26T11:57:13.521+02:00,1000,1024,1024,1056,9,10,6,423,0,122,7,0.1445,0.0667,0.111,0.3823,0.5713,1.1866,1.942,19.144,21.963,49.66,447.24,447.13,0.1814,0.2614,0.5607,447.12,462.87,397.42,0.0586,0.0862,0.2361,99.76,499.33,451.66,0.0451,0.084,0.1558,16000,1024,1552.17,0.0143,0.9838,0.0011,0.0008
2026-08-26T11:58:13.525+02:00,1000,1024,1030,1063,10,10,7,436,2,130,7,0.1415,0.0452,0.0883,0.2813,0.3594,0.8488,1.742,10.401,18.472,49.65,447.38,447.43,0.1857,0.2621,0.5596,447.38,397.48,397.56,0.0752,0.0777,0.263,397.57,498.74,452.64,0.0611,0.0776,0.095,16000,1024,1894.99,0.0031,0.9963,0.0003,0.0003
2026-08-26T11:59:13.517+02:00,1000,1024,1024,1056,11,10,6,447,0,135,7,0.1399,0.0436,0.0837,0.2835,0.251,0.5356,1.775,7.328,11.761,49.74,447.75,447.85,0.1913,0.3203,0.6379,447.85,497.43,397.98,0.0834,0.0873,0.2588,398.03,397.96,443.85,0.0632,0.0818,0.0887,16000,1024,1988.54,0.0044,0.9949,0.0005,0.0003
2026-08-26T12:00:13.518+02:00,1000,1024,1024,1056,12,10,5,454,0,136,7,0.1407,0.054,0.0998,0.3188,0.3556,0.8525,1.866,10.194,14.714,49.8,448.02,448.04,0.1771,0.3885,0.7948,448.05,497.77,398.24,0.1067,0.0897,0.2885,398.28,398.29,454.05,0.0723,0.0813,0.0797,16000,1024,1987.5,0.003,0.9962,0.0004,0.0004
2026-08-26T12:00:43.524+02:00,1000,1024,1024,1056,12,10,3,457,1,137,7,0.1404,0.0506,0.0925,0.3111,0.5807,1.1577,1.873,29.188,41.261,49.76,447.94,447.93,0.1794,0.3202,0.6525,447.98,497.7,398.17,0.0878,0.0817,0.2621,398.12,453.37,439.2,0.0647,0.0786,0.1176,16000,1024,2008.93,0.0081,0.991,0.0005,0.0004
2026-08-26T12:01:13.519+02:00,1000,1024,1024,1056,12,10,2,459,2,139,7,0.14,0.0446,0.0729,0.2786,0.4989,0.6438,1.81,25.543,13.915,49.66,446.99,447.0,0.1926,0.3424,0.6744,447.01,453.38,397.27,0.0846,0.0773,0.2518,397.26,496.69,451.66,0.0635,0.08,0.1554,16000,1024,2229.87,0.0201,0.9791,0.0005,0.0003
2026-08-26T12:01:43.519+02:00,1000,1024,1024,1056,12,10,5,464,0,139,7,0.1401,0.0509,0.0989,0.3517,0.4159,0.6898,1.844,11.814,11.702,49.68,447.66,447.64,0.183,0.3474,0.6911,447.58,497.77,397.88,0.0867,0.0816,0.2659,397.85,397.89,454.39,0.0662,0.0685,0.1155,16000,1024,2013.08,0.0088,0.9906,0.0003,0.0003
2026-08-26T12:02:13.517+02:00,1000,1024,1024,1056,12,10,8,472,1,140,7,0.1369,0.0606,0.1108,0.2636,0.3758,0.7195,1.742,9.991,11.263,49.77,447.91,447.91,0.1677,0.398,0.7898,447.9,497.7,398.12,0.0948,0.0889,0.2905,398.14,398.2,434.72,0.0673,0.077,0.1106,16000,1024,2088.34,0.0072,0.9869,0.0033,0.0026
2026-08-26T12:02:43.520+02:00,1000,1024,1024,1056,12,10,10,482,7,147,7,0.14,0.0504,0.1055,0.3249,0.6069,1.2629,1.762,57.671,67.724,49.78,447.92,447.93,0.1946,0.4944,0.9698,447.92,497.68,398.17,0.1163,0.108,0.3309,398.18,398.13,49.79,0.0786,0.0981,0.0815,16000,1024,2105.8,0.0042,0.9952,0.0004,0.0002
2026-08-26T12:03:13.519+02:00,1000,1024,1024,1056,12,10,22,504,8,155,7,0.1417,0.0635,0.1156,0.2969,0.4347,1.0691,1.773,20.044,29.452,49.74,447.6,447.6,0.1967,0.3575,0.6958,447.6,451.66,397.73,0.0791,0.0855,0.2548,397.81,497.01,452.83,0.0647,0.0686,0.103,16000,1024,2423.06,0.0041,0.9951,0.0005,0.0002
2026-08-26T12:03:43.517+02:00,1000,1024,1024,1056,12,10,0,504,0,155,7,0.1404,0.039,0.0672,0.3066,0.3425,0.503,1.793,11.654,9.621,49.65,446.92,446.93,0.1925,0.3708,0.7411,446.89,451.66,397.2,0.0953,0.1164,0.2673,397.2,499.37,451.66,0.0694,0.086,0.1505,16000,1024,2039.93,0.0097,0.9896,0.0005,0.0003
2026-08-26T12:04:43.541+02:00,1000,1024,1024,1057,13,12,0,514,0,155,7,0.1394,0.0388,0.0675,0.2754,0.3666,0.6865,1.754,15.337,13.965,49.74,447.78,447.76,0.1926,0.407,0.785,447.72,497.87,397.9,0.0958,0.091,0.299,397.91,397.96,442.87,0.0769,0.0843,0.0761,16000,1024,2092.43,0.0066,0.9925,0.0004,0.0005
2026-08-26T12:05:13.540+02:00,1000,1024,1024,1056,13,12,11,525,8,163,7,0.1402,0.0558,0.1031,0.3909,0.6553,1.4681,1.817,32.511,62.219,49.76,447.98,447.97,0.1892,0.4888,0.9692,448.0,398.2,398.2,0.1056,0.0986,0.3358,398.19,497.67,49.7,0.0835,0.1055,0.0712,16000,1024,2165.01,0.0023,0.997,0.0004,0.0002
2026-08-26T12:05:43.540+02:00,1000,1024,1024,1056,13,12,3,528,0,163,7,0.1394,0.0462,0.0959,0.2996,0.3577,0.8461,1.8,12.696,17.097,49.75,448.05,448.05,0.186,0.5035,0.997,448.04,497.9,398.29,0.0937,0.1005,0.3418,398.29,398.24,49.67,0.0841,0.0972,0.066,16000,1024,1535.09,0.0056,0.9917,0.0022,0.0004
2026-08-26T12:06:13.540+02:00,1000,1024,1024,1056,13,13,6,534,0,163,7,0.1403,0.0631,0.133,0.2972,0.3874,1.1437,1.766,15.375,20.063,49.82,448.1,448.08,0.1828,0.5111,1.01,448.11,497.79,398.31,0.0928,0.1057,0.3432,398.28,398.32,49.61,0.0736,0.089,0.0647,16000,1024,1912.79,0.0066,0.9925,0.0005,0.0003
2026-08-26T12:06:43.559+02:00,1000,1024,1024,1056,13,13,4,538,3,166,7,0.1434,0.0473,0.0942,0.307,0.419,1.0221,1.851,26.627,45.211,49.78,448.04,448.06,0.1973,0.5304,1.0384,448.06,497.86,398.24,0.0974,0.1082,0.3509,398.28,398.21,49.71,0.0775,0.0961,0.078,16000,1024,2068.07,0.0133,0.9859,0.0004,0.0004
2026-08-26T12:07:13.540+02:00,1000,1024,1024,1056,13,13,0,538,0,166,7,0.1402,0.0365,0.0752,0.28,0.2696,0.9515,1.812,6.813,37.116,49.82,448.31,448.3,0.1923,0.5453,1.0697,448.32,498.15,398.52,0.0981,0.1117,0.3564,398.49,398.51,49.85,0.0782,0.0979,0.0728,16000,1024,1987.73,0.0046,0.9947,0.0004,0.0003
2026-08-26T12:07:43.545+02:00,1000,1024,1024,1056,13,13,1,539,1,167,7,0.1405,0.0501,0.0814,0.2809,0.5397,1.0733,1.826,49.168,55.53,49.79,448.06,448.06,0.1898,0.4986,0.9817,398.24,497.84,398.24,0.0901,0.1001,0.3407,448.07,398.26,49.81,0.0869,0.0957,0.0556,16000,1024,2325.34,0.0022,0.9974,0.0002,0.0002
2026-08-26T12:08:13.541+02:00,1000,1024,1024,1056,13,14,12,551,0,167,7,0.1402,0.0713,0.1456,0.3733,0.6748,1.2588,1.979,17.374,17.142,49.56,447.38,447.36,0.1633,0.295,0.5833,397.58,399.18,397.45,0.0623,0.0632,0.2151,447.41,497.35,310.37,0.0502,0.0551,0.0965,16000,1024,2303.58,0.0151,0.9843,0.0003,0.0003
2026-08-26T12:09:13.540+02:00,1000,1024,1024,1056,14,14,4,557,0,167,7,0.1433,0.0555,0.1083,0.3045,0.3484,0.9907,1.852,10.503,18.222,49.73,447.76,447.72,0.1828,0.3116,0.6918,397.87,397.91,397.91,0.0737,0.0727,0.2488,447.75,498.48,453.66,0.0554,0.0687,0.1148,16000,1024,2182.56,0.0081,0.991,0.0007,0.0002
2026-08-26T12:09:43.540+02:00,1000,1024,1024,1056,14,14,9,566,2,169,7,0.1413,0.0595,0.1121,0.4231,0.4384,0.7934,1.931,13.251,14.228,49.67,447.16,447.17,0.1684,0.271,0.5554,397.39,451.66,397.45,0.0622,0.0862,0.2052,447.12,397.23,442.33,0.0436,0.0754,0.1369,16000,1024,2056.83,0.0114,0.9874,0.0008,0.0003
2026-08-26T12:10:13.540+02:00,1000,1024,1024,1056,14,14,5,571,4,173,7,0.1394,0.0418,0.0884,0.2762,0.3704,0.7212,1.779,18.838,26.907,49.62,446.98,446.97,0.1929,0.3318,0.66,397.27,453.43,397.27,0.0711,0.08,0.2397,447.06,397.29,452.64,0.0453,0.0757,0.1499,16000,1024,2091.74,0.0073,0.9919,0.0005,0.0003
2026-08-26T12:10:43.540+02:00,1000,1024,1024,1056,14,14,7,578,4,177,7,0.1362,0.046,0.0899,0.2657,0.4498,0.9478,1.76,27.937,37.176,49.67,446.94,446.92,0.1848,0.337,0.7227,397.23,451.66,397.24,0.0694,0.1097,0.2365,446.94,499.36,451.66,0.0459,0.0808,0.1641,16000,1024,2097.43,0.0266,0.9728,0.0004,0.0003
2026-08-26T12:11:13.543+02:00,1000,1024,1024,1056,14,14,2,580,0,177,7,0.1394,0.0418,0.0683,0.2947,0.5396,0.6928,1.773,39.218,17.765,49.75,447.9,447.92,0.1908,0.3908,0.7829,398.05,497.79,398.01,0.0806,0.0948,0.2754,447.93,397.98,49.73,0.0527,0.0896,0.0686,16000,1024,1870.15,0.027,0.9723,0.0005,0.0002
2026-08-26T12:11:43.547+02:00,1000,1024,1029,1062,14,14,8,588,1,178,7,0.1403,0.0552,0.1114,0.345,0.5882,0.7893,1.861,22.697,15.659,49.78,448.05,448.06,0.1789,0.4222,0.8581,398.29,497.79,398.27,0.0908,0.1019,0.2908,448.01,398.31,49.59,0.0497,0.0952,0.0622,16000,1024,1749.25,0.0094,0.9896,0.0005,0.0005
2026-08-26T12:12:13.541+02:00,1000,1024,1024,1056,14,14,3,591,0,178,7,0.1425,0.0422,0.0889,0.3302,0.2804,0.819,1.908,6.909,19.663,49.77,448.04,448.03,0.1925,0.4456,0.898,398.26,398.28,398.25,0.0929,0.0984,0.3087,448.06,497.85,49.79,0.0537,0.0989,0.0693,16000,1024,1771.17,0.003,0.9961,0.0005,0.0004
2026-08-26T12:12:43.542+02:00,1000,1024,1024,1056,14,14,6,597,5,183,7,0.1419,0.0466,0.0784,0.28,0.379,0.8904,1.807,17.397,30.322,49.7,447.31,447.29,0.1923,0.3212,0.6445,397.52,451.66,397.52,0.0714,0.0906,0.2518,99.57,397.62,452.64,0.0439,0.0796,0.0981,16000,1024,1937.52,0.0134,0.9859,0.0004,0.0003
2026-08-26T12:13:13.542+02:00,1000,1024,1024,1056,14,14,4,601,0,183,7,0.142,0.0521,0.1083,0.2968,0.3191,0.5885,1.848,8.789,9.456,49.68,447.69,447.67,0.1579,0.3166,0.6364,397.89,452.08,397.83,0.0715,0.0703,0.2275,99.86,439.83,440.0,0.0398,0.0612,0.1135,16000,1024,1836.71,0.0052,0.9939,0.0006,0.0003
2026-08-26T12:13:36.436+02:00,1000,1024,1024,1056,0,0,0,1,0,0,1,0.1471,0.0372,0.062,0.284,0.1391,0.182,1.831,2.865,2.383,49.77,448.06,448.03,0.1974,0.3177,0.7322,448.06,498.08,398.22,0.0995,0.0881,0.2013,398.2,398.23,49.8,0.0684,0.0711,0.069,16000,1024,1950.94,0.014,0.9845,0.0007,0.0008
2026-08-26T12:13:43.542+02:00,1000,1024,1024,1056,14,14,20,621,10,193,7,0.1411,0.0393,0.0804,0.328,0.2171,0.7111,1.813,5.451,17.999,49.76,447.89,447.87,0.1944,0.4458,0.8987,398.16,398.16,398.19,0.09,0.1078,0.3013,447.89,497.65,49.62,0.0569,0.0943,0.0776,16000,1024,1654.52,0.0326,0.9667,0.0004,0.0003
2026-08-26T12:14:13.543+02:00,1000,1024,1024,1056,14,14,7,628,2,195,7,0.1425,0.0475,0.086,0.3218,0.2589,0.6898,1.873,8.71,15.621,49.75,447.96,447.97,0.1895,0.4486,0.9065,398.18,398.22,398.18,0.0954,0.1077,0.3238,447.98,497.64,49.91,0.0513,0.0975,0.0674,16000,1024,1851.8,0.0174,0.9814,0.0008,0.0004
2026-08-26T12:14:43.543+02:00,1000,1024,1024,1056,14,14,5,633,1,196,7,0.1416,0.0509,0.1088,0.3519,0.2952,0.9365,1.89,10.435,18.295,49.72,447.53,447.53,0.1824,0.3177,0.6536,397.76,397.77,397.69,0.07,0.0856,0.2336,447.46,498.83,452.74,0.0396,0.0755,0.1297,16000,1024,1708.14,0.0057,0.9935,0.0004,0.0005
2026-08-26T12:18:06.432+02:00,1000,1024,1024,1056,0,0,15,61,1,3,1,0.1457,0.0705,0.155,0.359,0.3496,0.9417,1.914,7.324,8.812,49.94,448.02,448.02,0.1445,0.2175,0.5145,448.04,234.02,234.05,0.0822,0.0761,0.1746,27.68,426.03,290.08,0.0507,0.0644,0.1378,16000,1024,1539.3,0.0056,0.9931,0.0006,0.0007
2026-08-26T12:18:36.432+02:00,1000,1024,1024,1056,0,0,18,79,1,4,1,0.1439,0.077,0.1683,0.3793,0.3953,0.8804,1.92,5.543,6.877,49.74,447.18,447.12,0.1234,0.2034,0.4687,447.14,463.78,432.81,0.081,0.089,0.2049,35.84,432.82,463.78,0.0547,0.0854,0.1968,16000,1024,1752.25,0.0042,0.9946,0.0008,0.0003
2026-08-26T12:19:06.437+02:00,1000,1024,1024,1056,0,0,0,79,0,4,1,0.1458,0.0378,0.0679,0.2804,0.271,0.5356,1.77,6.964,8.107,49.77,448.09,448.08,0.1971,0.4258,0.9512,448.09,497.99,398.37,0.154,0.0905,0.2176,398.33,398.37,49.74,0.0529,0.0692,0.073,16000,1024,1624.06,0.0094,0.9897,0.0005,0.0004
2026-08-26T12:19:36.438+02:00,1000,1024,1024,1056,0,1,0,79,0,4,1,0.1458,0.0443,0.0901,0.2745,0.6188,1.5497,1.798,51.65,116.011,49.78,448.05,448.04,0.2001,0.4543,1.0624,448.06,497.8,398.22,0.1386,0.1267,0.3015,497.75,398.24,497.82,0.0626,0.0703,0.0786,16000,1024,1732.14,0.0174,0.9819,0.0004,0.0003
2026-08-26T12:20:06.436+02:00,1000,1024,1024,1056,0,1,18,97,1,5,1,0.144,0.0778,0.1898,0.3475,0.4116,1.0462,1.919,6.247,7.445,49.59,447.31,447.31,0.124,0.1955,0.5041,447.3,248.65,248.64,0.064,0.0749,0.212,23.28,480.21,237.54,0.0523,0.0606,0.1525,16000,1024,1076.55,0.0786,0.9183,0.0022,0.0009
2026-08-26T12:20:36.436+02:00,1000,1024,1024,1056,0,1,0,97,0,5,1,0.043,0.0272,0.1639,0.1145,0.0918,0.3329,2.274,2.979,1.617,99.77,399.17,99.82,0.0547,0.0311,0.2398,498.77,498.69,399.21,0.0229,0.0262,0.1143,10.22,99.88,199.57,0.0164,0.0201,0.0271,16000,1024,524.4,0.8141,0.1825,0.0026,0.0008
2026-08-26T12:21:06.436+02:00,1000,1024,1024,1056,0,1,7,104,4,9,1,0.022,0.0216,0.0333,0.0774,0.0784,0.1183,2.94,2.963,3.049,56.16,73.05,71.1,0.0066,0.0065,0.011,197.47,44.82,91.08,0.006,0.0063,0.0099,117.2,113.28,119.3,0.0059,0.0062,0.0094,16000,1024,204.92,0.7092,0.2683,0.0145,0.008
2026-08-26T12:21:36.437+02:00,1000,1024,1024,1056,0,1,2,106,2,11,1,0.0218,0.0229,0.0337,0.0812,0.0749,0.1251,3.274,3.082,3.21,126.38,75.07,24.99,0.0088,0.0079,0.0117,66.86,116.1,71.45,0.0067,0.0071,0.0107,267.3,57.54,34.0,0.0064,0.0066,0.0105,16000,1024,106.98,0.7311,0.2488,0.0141,0.006
2026-08-26T12:22:06.445+02:00,1000,1024,1024,1056,0,1,0,106,0,11,1,0.0225,0.0228,0.0339,0.0893,0.0722,0.1172,3.24,2.934,2.794,6.9,65.67,78.47,0.0065,0.0069,0.0115,145.2,55.5,40.59,0.0071,0.0068,0.0107,75.6,93.78,35.94,0.0062,0.0065,0.009,16000,1024,171.37,0.481,0.505,0.0115,0.0025
2026-08-26T12:22:36.441+02:00,1000,1024,1024,1056,0,1,4,110,4,15,1,0.0216,0.0212,0.0328,0.0754,0.0641,0.1179,3.33,2.662,2.975,19.1,130.53,12.46,0.0071,0.0068,0.0102,62.31,6.58,4.32,0.0057,0.0064,0.0102,186.37,28.3,256.68,0.0054,0.0061,0.0095,16000,1024,101.74,0.7679,0.212,0.0124,0.0077
