ts,tempExt,accX,accY,accZ,gyroX,gyroY,gyroZ,motorTemp,noise
2026-08-26T13:47:30.913+02:00,28.81,1.74,-1.98,12.47,-0.12,-0.08,0.01,35.73,1496
2026-08-26T13:47:31.914+02:00,28.88,2.31,-0.8,10.81,-0.12,-0.09,-0.0,35.68,1511
2026-08-26T13:47:32.913+02:00,28.88,1.55,-2.21,11.62,-0.08,-0.06,0.02,35.68,1491
2026-08-26T13:47:33.914+02:00,28.88,1.67,-1.62,11.94,-0.12,-0.09,0.01,35.68,1792
2026-08-26T13:47:34.913+02:00,28.88,1.85,-1.44,10.69,-0.1,-0.08,-0.01,35.68,1408
2026-08-26T13:47:35.913+02:00,28.88,1.84,-2.21,12.67,-0.11,-0.07,0.02,35.68,1534
2026-08-26T13:47:36.913+02:00,28.88,1.9,-1.03,11.05,-0.11,-0.09,0.01,35.73,1609
2026-08-26T13:47:37.913+02:00,28.88,1.53,-1.74,11.36,-0.1,-0.08,0.0,35.73,1737
2026-08-26T13:47:38.913+02:00,28.88,1.83,-1.75,12.45,-0.12,-0.09,0.01,35.82,2193
2026-08-26T13:47:39.913+02:00,28.88,2.36,-0.8,10.72,-0.11,-0.09,0.0,35.82,1635
2026-08-26T13:47:40.914+02:00,28.88,1.45,-2.06,11.87,-0.09,-0.07,0.02,35.73,1434
2026-08-26T13:47:41.914+02:00,28.88,1.62,-1.43,11.66,-0.13,-0.09,0.01,35.78,1836
2026-08-26T13:47:42.914+02:00,28.88,1.88,-1.43,10.64,-0.09,-0.07,-0.01,35.73,1461
2026-08-26T13:47:43.914+02:00,28.88,1.59,-2.35,12.62,-0.08,-0.06,0.02,35.78,1555
2026-08-26T13:47:44.914+02:00,28.88,1.73,-1.41,11.54,-0.12,-0.08,0.02,35.78,1669
2026-08-26T13:47:45.914+02:00,28.88,1.75,-1.51,10.89,-0.1,-0.08,-0.01,35.68,1717
2026-08-26T13:47:46.914+02:00,28.88,1.9,-2.18,12.79,-0.1,-0.06,0.0,35.73,1486
2026-08-26T13:47:47.914+02:00,28.88,2.07,-0.87,10.88,-0.12,-0.09,0.02,35.82,1484
2026-08-26T13:47:48.914+02:00,28.88,1.5,-1.77,11.45,-0.1,-0.08,-0.0,35.82,2384
2026-08-26T13:47:49.916+02:00,28.88,1.84,-1.68,12.44,-0.12,-0.08,0.01,35.82,1631
2026-08-26T13:47:51.917+02:00,28.88,2.18,-0.92,10.32,-0.12,-0.1,0.01,35.87,1663
2026-08-26T13:47:52.917+02:00,28.88,1.68,-1.26,11.26,-0.12,-0.08,0.03,35.78,1230
2026-08-26T13:47:53.921+02:00,28.81,1.71,-1.42,10.84,-0.11,-0.08,-0.01,35.82,2282
2026-08-26T13:47:54.916+02:00,28.88,1.79,-2.34,12.73,-0.08,-0.06,-0.01,35.87,1649
2026-08-26T13:47:55.916+02:00,28.81,2.17,-1.15,11.78,-0.11,-0.07,0.03,35.87,2564
2026-08-26T13:47:56.916+02:00,28.88,1.59,-1.32,10.82,-0.11,-0.09,0.01,35.78,2871
2026-08-26T13:47:57.916+02:00,28.88,1.74,-2.01,12.79,-0.1,-0.07,-0.01,35.78,1717
2026-08-26T13:47:58.916+02:00,28.88,2.33,-0.74,10.88,-0.13,-0.1,0.01,35.78,2312
2026-08-26T13:47:59.916+02:00,28.88,1.47,-2.11,11.32,-0.1,-0.08,-0.0,35.78,1731
2026-08-26T13:48:00.916+02:00,28.88,1.58,-1.78,12.17,-0.1,-0.07,0.02,35.78,1674
2026-08-26T13:48:01.916+02:00,28.88,1.7,-1.95,12.76,-0.13,-0.09,0.01,35.82,1820
2026-08-26T13:48:02.916+02:00,28.88,2.26,-0.72,10.86,-0.1,-0.07,-0.01,35.92,1694
2026-08-26T13:48:03.916+02:00,28.88,1.59,-2.0,11.08,-0.09,-0.06,0.03,35.82,1542
2026-08-26T13:48:04.916+02:00,28.88,1.51,-1.95,12.3,-0.12,-0.09,0.01,35.87,1507
2026-08-26T13:48:05.916+02:00,28.88,2.02,-1.13,10.92,-0.11,-0.09,-0.01,35.78,1703
2026-08-26T13:48:06.916+02:00,28.88,1.93,-1.54,10.65,-0.08,-0.06,0.0,35.87,1609
2026-08-26T13:48:07.916+02:00,28.88,1.62,-2.27,12.54,-0.11,-0.08,0.03,35.87,1406
2026-08-26T13:48:08.916+02:00,28.88,1.73,-1.28,11.06,-0.11,-0.09,0.01,35.82,1686
2026-08-26T13:48:09.917+02:00,28.88,1.75,-1.72,11.09,-0.1,-0.07,0.0,35.87,1631
2026-08-26T13:48:10.916+02:00,28.88,1.79,-2.29,12.83,-0.12,-0.08,0.02,35.73,1705
2026-08-26T13:48:11.916+02:00,28.88,1.89,-1.28,11.75,-0.12,-0.09,0.01,35.82,1286
2026-08-26T13:48:12.916+02:00,28.88,1.69,-1.36,10.71,-0.1,-0.08,-0.0,35.73,1497
2026-08-26T13:48:13.916+02:00,28.88,1.72,-1.94,11.93,-0.11,-0.08,0.0,35.64,1726
2026-08-26T13:48:14.916+02:00,28.88,2.09,-1.71,12.57,-0.13,-0.09,0.02,35.82,2123
2026-08-26T13:48:15.916+02:00,28.88,1.87,-1.02,10.95,-0.11,-0.09,0.01,35.87,2852
2026-08-26T13:48:16.916+02:00,28.88,1.54,-1.65,11.37,-0.1,-0.08,0.0,35.78,1483
2026-08-26T13:48:17.916+02:00,28.88,1.85,-1.92,12.66,-0.12,-0.08,0.01,35.78,1745
2026-08-26T13:48:18.916+02:00,28.88,2.37,-0.76,10.73,-0.2,-0.03,-0.03,35.68,1621
2026-08-26T13:48:19.916+02:00,28.81,1.51,-2.01,11.58,-0.09,-0.07,0.02,35.78,1407
2026-08-26T13:48:21.911+02:00,28.81,1.77,-2.36,12.48,-0.12,-0.08,0.01,35.87,1732
2026-08-26T13:48:22.914+02:00,28.88,1.67,-1.69,10.76,-0.09,-0.07,0.01,35.82,1555
2026-08-26T13:48:23.914+02:00,28.81,1.46,-1.96,12.28,-0.11,-0.08,0.01,35.73,1245
2026-08-26T13:48:24.914+02:00,28.81,1.99,-1.17,11.11,-0.12,-0.09,0.0,35.82,1908
2026-08-26T13:48:25.914+02:00,28.88,1.81,-1.83,10.94,-0.08,-0.07,-0.01,35.78,2690
2026-08-26T13:48:26.914+02:00,28.88,1.59,-2.11,12.57,-0.09,-0.06,0.02,35.78,2404
2026-08-26T13:48:27.914+02:00,28.88,1.7,-1.33,11.18,-0.12,-0.09,0.02,35.78,1629
2026-08-26T13:48:28.914+02:00,28.81,1.75,-1.63,10.93,-0.1,-0.08,-0.01,35.87,1788
2026-08-26T13:48:29.914+02:00,28.81,1.88,-2.14,12.9,-0.11,-0.07,0.01,35.87,2261
2026-08-26T13:48:30.914+02:00,28.81,1.84,-1.15,10.86,-0.12,-0.09,0.01,35.87,2197
2026-08-26T13:48:31.914+02:00,28.81,1.53,-1.82,11.6,-0.1,-0.08,-0.0,35.73,2549
2026-08-26T13:48:32.914+02:00,28.81,1.82,-1.67,12.54,-0.11,-0.08,0.01,35.73,1551
2026-08-26T13:48:33.914+02:00,28.88,2.27,-0.7,10.46,-0.13,-0.1,0.01,35.92,1614
2026-08-26T13:48:34.914+02:00,28.88,1.5,-1.92,11.36,-0.09,-0.08,0.0,35.82,1879
2026-08-26T13:48:35.914+02:00,28.88,1.63,-1.79,12.44,-0.11,-0.08,0.01,35.82,1616
2026-08-26T13:48:36.914+02:00,28.88,2.09,-0.92,10.61,-0.13,-0.1,0.01,35.82,1588
2026-08-26T13:48:37.916+02:00,28.81,1.62,-2.15,11.43,-0.09,-0.07,0.0,35.73,2798
2026-08-26T13:48:38.914+02:00,28.88,1.57,-1.95,12.37,-0.09,-0.07,0.02,35.68,1529
2026-08-26T13:48:39.914+02:00,28.88,1.78,-1.12,10.6,-0.13,-0.09,0.01,35.78,2046
2026-08-26T13:48:40.914+02:00,28.88,1.82,-1.91,11.3,-0.1,-0.08,-0.01,35.87,1169
2026-08-26T13:48:41.921+02:00,28.88,1.89,-2.04,12.73,-0.09,-0.06,0.02,35.87,1333
2026-08-26T13:48:42.914+02:00,28.88,1.73,-1.12,10.77,-0.12,-0.09,0.02,35.78,1972
2026-08-26T13:48:43.914+02:00,28.88,1.7,-1.93,12.08,-0.1,-0.07,-0.01,35.87,2251
2026-08-26T13:48:44.919+02:00,28.81,2.25,-1.39,12.19,-0.12,-0.07,0.01,35.78,1280
2026-08-26T13:48:45.914+02:00,28.88,1.93,-1.15,10.55,-0.12,-0.1,0.01,35.78,2908
2026-08-26T13:48:46.914+02:00,28.81,1.72,-1.2,10.7,-0.09,-0.08,0.01,35.73,1509
2026-08-26T13:48:47.916+02:00,28.88,1.76,-1.88,12.32,-0.13,-0.09,0.01,35.82,2054
2026-08-26T13:48:48.914+02:00,28.88,2.27,-0.91,10.99,-0.1,-0.08,-0.01,35.82,1349
2026-08-26T13:48:49.914+02:00,28.88,1.54,-2.32,11.8,-0.1,-0.07,0.03,35.78,1769
2026-08-26T13:48:51.926+02:00,28.88,1.75,-2.04,12.11,-0.1,-0.08,-0.01,35.87,1236
2026-08-26T13:48:52.914+02:00,28.81,2.35,-0.94,11.48,-0.12,-0.09,0.0,35.73,1341
2026-08-26T13:48:53.915+02:00,28.81,1.51,-1.98,11.47,-0.1,-0.07,0.02,35.82,1347
2026-08-26T13:48:54.914+02:00,28.81,1.64,-1.53,11.72,-0.12,-0.09,0.0,35.87,2104
2026-08-26T13:48:55.914+02:00,28.81,1.88,-1.63,10.86,-0.09,-0.06,-0.01,35.92,1900
2026-08-26T13:48:56.916+02:00,28.81,1.81,-1.89,12.62,-0.12,-0.09,0.02,35.92,1616
2026-08-26T13:48:57.914+02:00,28.81,1.65,-1.23,10.74,-0.1,-0.08,0.0,35.82,1342
2026-08-26T13:48:58.914+02:00,28.81,1.62,-2.03,12.41,-0.12,-0.08,0.01,35.92,1445
2026-08-26T13:48:59.914+02:00,28.88,2.27,-1.02,11.33,-0.12,-0.09,-0.0,35.82,3805
2026-08-26T13:49:00.914+02:00,28.81,1.68,-1.62,10.74,-0.09,-0.07,0.01,35.87,4022
2026-08-26T13:49:01.917+02:00,28.88,1.52,-1.96,12.33,-0.11,-0.08,0.02,35.97,2033
2026-08-26T13:49:02.919+02:00,28.88,1.93,-1.14,10.9,-0.12,-0.09,-0.0,35.97,1565
2026-08-26T13:49:03.914+02:00,28.81,1.69,-2.17,11.94,-0.09,-0.06,0.01,35.87,1349
2026-08-26T13:49:04.914+02:00,28.88,1.88,-1.43,11.96,-0.12,-0.09,0.02,36.06,1609
2026-08-26T13:49:05.914+02:00,28.88,1.64,-1.39,10.85,-0.1,-0.08,0.0,35.87,1191
2026-08-26T13:49:06.922+02:00,28.88,1.72,-2.09,12.66,-0.11,-0.08,0.01,35.92,1636
2026-08-26T13:49:07.918+02:00,28.81,2.39,-1.07,11.7,-0.12,-0.09,0.01,35.92,2464
2026-08-26T13:49:08.914+02:00,28.81,1.77,-1.39,10.61,-0.1,-0.08,0.0,35.92,1809
2026-08-26T13:49:09.914+02:00,28.88,1.48,-1.92,12.28,-0.11,-0.08,0.01,36.01,1407
2026-08-26T13:49:10.914+02:00,28.81,2.09,-1.17,11.54,-0.13,-0.1,0.01,35.92,1366
2026-08-26T13:49:11.914+02:00,28.88,2.0,-1.29,10.52,-0.09,-0.07,-0.01,35.92,1533
2026-08-26T13:49:12.914+02:00,28.81,1.47,-2.17,12.15,-0.09,-0.07,0.02,35.97,1897
2026-08-26T13:49:13.916+02:00,28.81,1.7,-1.43,11.57,-0.12,-0.09,0.01,35.97,2022
2026-08-26T13:49:14.914+02:00,28.81,2.04,-1.12,10.22,-0.11,-0.09,-0.01,35.97,1412
2026-08-26T13:49:15.916+02:00,28.81,1.59,-2.4,12.11,-0.08,-0.06,0.01,36.06,1550
2026-08-26T13:49:16.914+02:00,28.88,1.7,-1.6,12.05,-0.12,-0.08,0.02,36.06,2285
2026-08-26T13:49:17.914+02:00,28.81,1.79,-1.18,10.41,-0.12,-0.09,-0.0,36.06,2961
2026-08-26T13:49:18.914+02:00,28.81,1.76,-2.21,12.1,-0.09,-0.06,-0.01,36.11,2130
2026-08-26T13:49:19.914+02:00,28.81,1.99,-1.66,12.4,-0.11,-0.07,0.03,36.15,1491
2026-08-26T13:49:21.912+02:00,28.81,1.79,-1.15,10.52,-0.11,-0.09,-0.0,36.15,1560
2026-08-26T13:49:22.914+02:00,28.88,2.27,-1.21,11.95,-0.12,-0.09,0.02,36.01,1607
2026-08-26T13:49:23.914+02:00,28.81,1.88,-1.15,10.53,-0.11,-0.1,0.01,36.11,1379
2026-08-26T13:49:24.914+02:00,28.88,1.41,-1.98,12.06,-0.1,-0.07,0.01,36.2,1406
2026-08-26T13:49:25.915+02:00,28.81,1.95,-1.31,11.68,-0.12,-0.08,0.01,36.15,1532
2026-08-26T13:49:26.914+02:00,28.81,2.1,-1.02,10.28,-0.12,-0.09,0.0,36.15,1937
2026-08-26T13:49:27.914+02:00,28.81,1.5,-2.35,12.2,-0.09,-0.07,0.01,36.06,1130
2026-08-26T13:49:28.914+02:00,28.81,1.69,-1.4,11.54,-0.12,-0.08,0.02,36.06,1582
2026-08-26T13:49:29.914+02:00,28.81,1.86,-1.61,10.82,-0.11,-0.08,-0.01,36.15,1379
2026-08-26T13:49:30.914+02:00,28.81,1.91,-2.3,12.72,-0.09,-0.06,0.0,36.06,1245
2026-08-26T13:49:31.914+02:00,28.81,1.85,-1.12,11.4,-0.11,-0.08,0.03,36.06,1202
2026-08-26T13:49:32.914+02:00,28.88,1.55,-1.64,11.12,-0.11,-0.09,0.0,36.15,2352
2026-08-26T13:49:33.914+02:00,28.88,1.79,-1.92,12.79,-0.1,-0.07,-0.0,36.06,1567
2026-08-26T13:49:34.914+02:00,28.81,2.3,-0.83,10.73,-0.13,-0.09,0.02,36.15,1888
2026-08-26T13:49:35.914+02:00,28.81,1.49,-2.02,11.67,-0.1,-0.08,0.01,36.15,1982
2026-08-26T13:49:36.914+02:00,28.81,1.52,-1.77,11.62,-0.11,-0.08,0.01,36.2,1462
2026-08-26T13:49:37.914+02:00,28.88,1.87,-1.49,12.13,-0.12,-0.09,-0.0,36.11,1342
2026-08-26T13:49:38.917+02:00,28.81,2.05,-1.17,10.56,-0.08,-0.06,0.0,36.11,2441
2026-08-26T13:49:39.914+02:00,28.81,1.48,-2.08,12.03,-0.11,-0.08,0.02,36.11,2708
2026-08-26T13:49:40.914+02:00,28.81,1.64,-1.45,11.75,-0.12,-0.09,0.0,36.11,1874
2026-08-26T13:49:41.914+02:00,28.81,2.01,-1.13,10.42,-0.09,-0.06,-0.01,36.11,1493
2026-08-26T13:49:42.914+02:00,28.81,1.69,-2.11,11.6,-0.09,-0.07,0.02,36.06,3089
2026-08-26T13:49:43.914+02:00,28.81,1.47,-1.94,12.37,-0.12,-0.09,0.02,35.97,1325
2026-08-26T13:49:44.931+02:00,28.81,1.82,-1.21,10.84,-0.11,-0.08,-0.01,36.15,2437
2026-08-26T13:49:45.914+02:00,28.81,1.89,-1.46,10.67,-0.09,-0.06,-0.01,36.06,4548
2026-08-26T13:49:46.914+02:00,28.81,1.59,-2.39,12.53,-0.11,-0.08,0.03,36.06,1813
2026-08-26T13:49:47.914+02:00,28.81,1.6,-1.62,11.99,-0.12,-0.09,0.01,35.97,1481
2026-08-26T13:49:48.914+02:00,28.81,1.81,-1.27,10.46,-0.11,-0.07,-0.01,36.11,1407
2026-08-26T13:49:49.914+02:00,28.81,1.77,-1.85,11.11,-0.09,-0.06,-0.0,36.06,3371
2026-08-26T13:49:51.926+02:00,28.81,1.66,-1.49,10.69,-0.09,-0.07,0.02,36.01,1820
2026-08-26T13:49:52.914+02:00,28.81,1.69,-1.43,11.76,-0.13,-0.09,0.0,36.01,1919
2026-08-26T13:49:53.914+02:00,28.81,2.04,-1.12,11.18,-0.12,-0.09,-0.0,36.11,2719
2026-08-26T13:49:54.914+02:00,28.81,2.37,-0.61,10.69,-0.11,-0.09,-0.0,36.01,1495
2026-08-26T13:49:55.914+02:00,28.88,1.77,-1.05,10.64,-0.1,-0.08,0.0,36.01,1494
2026-08-26T13:49:56.914+02:00,28.81,1.63,-1.41,10.81,-0.1,-0.08,-0.0,36.01,1519
2026-08-26T13:49:57.914+02:00,28.81,1.85,-1.58,10.81,-0.09,-0.07,-0.0,35.92,1477
2026-08-26T13:49:58.916+02:00,28.81,1.78,-1.76,10.88,-0.08,-0.06,-0.01,36.06,26310
2026-08-26T13:49:59.914+02:00,28.81,1.63,-1.75,10.95,-0.09,-0.07,0.01,36.06,2488
2026-08-26T13:50:00.914+02:00,28.81,1.49,-1.63,11.25,-0.1,-0.07,0.01,35.97,3075
2026-08-26T13:50:01.914+02:00,28.81,1.72,-1.86,11.45,-0.1,-0.07,-0.0,35.97,1642
2026-08-26T13:50:02.914+02:00,28.81,1.73,-2.15,11.89,-0.09,-0.06,-0.0,35.97,28711
2026-08-26T13:50:03.915+02:00,28.75,1.57,-2.26,11.88,-0.08,-0.06,0.01,36.01,2036
2026-08-26T13:50:04.914+02:00,28.81,1.45,-2.09,11.73,-0.1,-0.07,0.02,36.06,3219
2026-08-26T13:50:05.915+02:00,28.81,1.44,-1.85,12.03,-0.1,-0.07,0.01,35.92,1587
2026-08-26T13:50:06.915+02:00,28.81,1.75,-2.06,12.42,-0.1,-0.07,0.0,36.01,1229
2026-08-26T13:50:07.914+02:00,28.81,1.71,-2.37,12.61,-0.09,-0.06,0.01,35.92,2318
2026-08-26T13:50:08.914+02:00,28.81,1.63,-2.16,12.52,-0.1,-0.07,0.03,36.01,1722
2026-08-26T13:50:09.914+02:00,28.81,1.59,-1.79,12.2,-0.12,-0.08,0.02,36.01,4556
2026-08-26T13:50:10.914+02:00,28.81,1.95,-1.47,12.01,-0.13,-0.09,0.01,36.06,3243
2026-08-26T13:50:11.920+02:00,28.81,2.31,-1.04,11.47,-0.13,-0.1,0.02,36.06,4155
2026-08-26T13:50:12.914+02:00,28.81,2.11,-0.87,11.08,-0.12,-0.09,0.02,35.97,15412
2026-08-26T13:50:13.917+02:00,28.81,1.77,-1.14,10.79,-0.12,-0.09,0.01,36.06,1992
2026-08-26T13:50:14.914+02:00,28.81,1.84,-1.36,10.46,-0.11,-0.09,-0.01,36.06,5659
2026-08-26T13:50:15.914+02:00,28.75,1.88,-1.53,10.63,-0.1,-0.08,-0.02,36.15,1873
2026-08-26T13:50:16.914+02:00,28.81,1.8,-1.83,11.15,-0.09,-0.08,-0.01,36.11,1353
2026-08-26T13:50:17.917+02:00,28.81,1.46,-2.02,11.75,-0.1,-0.07,0.0,36.01,8664
2026-08-26T13:50:18.915+02:00,28.81,1.53,-1.89,12.06,-0.1,-0.08,-0.0,36.01,1326
2026-08-26T13:50:19.914+02:00,28.81,1.71,-2.07,12.35,-0.09,-0.07,-0.01,36.01,3862
2026-08-26T13:50:21.913+02:00,28.81,2.07,-0.89,11.2,-0.12,-0.09,0.01,36.01,7597
2026-08-26T13:50:22.918+02:00,28.81,1.55,-1.75,11.48,-0.1,-0.08,0.0,36.11,2314
2026-08-26T13:50:23.914+02:00,28.88,1.7,-1.66,11.07,-0.11,-0.08,-0.01,36.11,1499
2026-08-26T13:50:24.912+02:00,28.81,1.84,-1.57,10.88,-0.1,-0.08,-0.01,36.11,1590
2026-08-26T13:50:25.926+02:00,28.81,1.95,-1.47,10.74,-0.12,-0.09,0.0,36.06,1502
2026-08-26T13:50:26.939+02:00,28.81,1.6,-1.46,10.81,-0.11,-0.09,0.01,36.15,1467
2026-08-26T13:50:27.914+02:00,28.88,1.64,-1.49,10.93,-0.11,-0.09,0.0,36.15,1476
2026-08-26T13:50:28.913+02:00,28.81,1.74,-1.48,10.69,-0.11,-0.09,-0.01,36.15,2066
2026-08-26T13:50:29.911+02:00,28.88,1.87,-1.52,10.66,-0.11,-0.09,-0.01,36.15,1569
2026-08-26T13:50:30.914+02:00,28.81,1.64,-1.78,10.94,-0.1,-0.09,0.01,36.15,1784
2026-08-26T13:50:31.914+02:00,28.88,1.5,-1.61,11.09,-0.11,-0.09,0.01,36.15,1590
2026-08-26T13:50:32.912+02:00,28.81,1.71,-1.56,11.13,-0.11,-0.08,-0.0,36.15,1635
2026-08-26T13:50:33.912+02:00,28.81,1.81,-1.9,11.21,-0.1,-0.08,-0.01,36.25,2007
2026-08-26T13:50:34.916+02:00,28.88,1.72,-2.16,11.65,-0.09,-0.08,-0.0,36.15,1634
2026-08-26T13:50:35.914+02:00,28.88,2.0,-1.08,10.87,-0.1,-0.08,0.01,36.11,1555
2026-08-26T13:50:36.914+02:00,28.88,1.73,-1.35,10.63,-0.1,-0.08,0.0,36.11,17054
2026-08-26T13:50:37.917+02:00,28.88,1.79,-2.0,12.83,-0.1,-0.07,-0.0,36.15,7280
2026-08-26T13:50:38.915+02:00,28.88,2.01,-1.35,10.45,-0.08,-0.06,0.0,36.2,4216
2026-08-26T13:50:39.915+02:00,28.88,1.62,-1.64,10.83,-0.09,-0.06,0.02,36.11,1439
2026-08-26T13:50:40.912+02:00,28.88,1.53,-1.66,11.43,-0.11,-0.08,0.01,36.2,1777
2026-08-26T13:50:41.912+02:00,28.88,1.71,-1.88,12.43,-0.12,-0.09,0.01,36.2,3782
2026-08-26T13:50:42.915+02:00,28.88,1.98,-1.97,12.89,-0.13,-0.1,0.01,36.2,1825
2026-08-26T13:50:43.920+02:00,28.88,2.1,-1.17,11.84,-0.12,-0.1,0.01,36.15,1537
2026-08-26T13:50:44.911+02:00,28.94,1.72,-1.1,11.11,-0.11,-0.09,0.01,36.25,10625
2026-08-26T13:50:45.914+02:00,28.94,1.77,-1.15,10.46,-0.1,-0.07,-0.01,36.2,1622
2026-08-26T13:50:46.914+02:00,28.94,2.01,-1.17,10.37,-0.09,-0.07,-0.01,36.25,1486
2026-08-26T13:50:47.914+02:00,28.94,2.09,-1.18,10.49,-0.08,-0.07,-0.0,36.15,5222
2026-08-26T13:50:48.911+02:00,28.94,1.64,-1.68,10.91,-0.09,-0.07,0.01,36.25,2064
2026-08-26T13:50:49.914+02:00,28.94,1.47,-1.83,11.67,-0.11,-0.08,0.01,36.15,1384
2026-08-26T13:50:51.912+02:00,28.94,1.73,-2.33,12.73,-0.09,-0.06,-0.0,36.25,1355
2026-08-26T13:50:52.915+02:00,28.94,1.69,-1.98,12.49,-0.12,-0.09,0.02,36.25,1040
2026-08-26T13:50:53.915+02:00,28.94,1.66,-1.55,11.82,-0.12,-0.09,0.01,36.34,1173
2026-08-26T13:50:54.914+02:00,28.94,1.91,-1.23,11.31,-0.11,-0.09,-0.01,36.34,1671
2026-08-26T13:50:55.914+02:00,29.0,2.26,-0.83,10.56,-0.1,-0.08,-0.01,36.34,1513
2026-08-26T13:50:56.911+02:00,28.94,1.78,-1.37,10.66,-0.09,-0.07,0.01,36.39,1535
2026-08-26T13:50:57.914+02:00,28.94,1.5,-1.78,11.44,-0.1,-0.08,0.01,36.34,1392
2026-08-26T13:50:58.915+02:00,29.0,1.7,-1.84,12.51,-0.12,-0.08,0.0,36.29,1542
2026-08-26T13:50:59.915+02:00,29.0,2.03,-1.76,12.45,-0.13,-0.09,0.01,36.39,2589
2026-08-26T13:51:00.914+02:00,29.0,2.07,-1.02,11.55,-0.11,-0.09,0.01,36.39,3253
2026-08-26T13:51:01.914+02:00,29.0,1.71,-1.23,10.8,-0.1,-0.08,0.01,36.39,3494
2026-08-26T13:51:02.914+02:00,29.0,1.75,-1.3,11.08,-0.11,-0.07,-0.01,36.29,1364
2026-08-26T13:51:03.914+02:00,29.0,1.73,-1.9,12.0,-0.1,-0.06,0.0,36.39,1407
2026-08-26T13:51:04.914+02:00,29.0,1.75,-2.21,12.51,-0.11,-0.08,0.03,36.39,1712
2026-08-26T13:51:05.914+02:00,29.0,1.65,-1.76,11.75,-0.12,-0.09,0.02,36.39,7260
2026-08-26T13:51:06.914+02:00,29.0,1.78,-1.25,10.69,-0.11,-0.09,-0.0,36.34,2368
2026-08-26T13:51:07.914+02:00,29.0,1.84,-1.54,11.28,-0.09,-0.07,-0.01,36.29,2718
2026-08-26T13:51:08.914+02:00,29.0,1.62,-2.1,12.03,-0.09,-0.06,0.02,36.34,3125
2026-08-26T13:51:09.914+02:00,29.0,1.45,-2.02,12.08,-0.11,-0.08,0.02,36.39,1269
2026-08-26T13:51:10.914+02:00,29.0,1.65,-1.68,11.41,-0.13,-0.09,0.01,36.34,2164
2026-08-26T13:51:11.914+02:00,29.06,2.09,-1.18,10.68,-0.1,-0.08,-0.01,36.34,3090
2026-08-26T13:51:12.914+02:00,29.0,1.75,-1.55,11.13,-0.08,-0.07,0.0,36.34,1544
2026-08-26T13:51:13.914+02:00,29.0,1.42,-1.82,11.87,-0.1,-0.07,0.01,36.34,1622
2026-08-26T13:51:14.914+02:00,29.0,1.52,-1.97,12.16,-0.12,-0.08,0.01,36.34,1614
2026-08-26T13:51:15.914+02:00,29.0,1.97,-1.67,11.85,-0.13,-0.09,0.01,36.34,1342
2026-08-26T13:51:16.911+02:00,29.0,2.37,-0.96,11.01,-0.12,-0.09,0.01,36.25,1545
2026-08-26T13:51:17.914+02:00,29.0,1.66,-1.22,10.88,-0.1,-0.08,0.01,36.44,1466
2026-08-26T13:51:18.915+02:00,29.0,1.47,-1.64,11.79,-0.11,-0.08,0.0,36.44,1453
2026-08-26T13:51:19.915+02:00,29.06,1.84,-1.94,12.39,-0.12,-0.09,0.01,36.29,1579
2026-08-26T13:51:21.913+02:00,29.0,1.85,-1.74,11.99,-0.12,-0.09,0.02,36.29,1259
2026-08-26T13:51:22.917+02:00,29.0,1.43,-1.7,11.98,-0.11,-0.08,0.0,36.34,1488
2026-08-26T13:51:23.914+02:00,29.0,1.85,-1.99,12.48,-0.12,-0.08,0.01,36.29,1695
2026-08-26T13:51:24.915+02:00,29.0,2.36,-1.29,11.77,-0.13,-0.09,0.02,36.29,1976
2026-08-26T13:51:25.914+02:00,29.0,1.7,-1.12,10.77,-0.11,-0.09,0.01,36.29,2045
2026-08-26T13:51:27.370+02:00,29.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256
2026-08-26T13:51:27.914+02:00,29.0,1.79,-1.99,12.5,-0.11,-0.08,0.0,36.25,1379
2026-08-26T13:51:28.911+02:00,29.0,2.34,-1.08,11.32,-0.13,-0.09,0.02,36.25,1325
2026-08-26T13:51:29.911+02:00,29.0,1.77,-1.16,10.87,-0.11,-0.09,0.01,36.25,1491
2026-08-26T13:51:30.911+02:00,29.06,1.5,-1.53,11.68,-0.11,-0.08,0.0,36.34,1390
2026-08-26T13:51:31.914+02:00,29.0,1.81,-1.98,12.36,-0.11,-0.08,0.0,36.29,1903
2026-08-26T13:51:32.914+02:00,29.0,2.37,-1.09,11.34,-0.13,-0.09,0.02,36.25,1438
2026-08-26T13:51:33.914+02:00,29.0,1.72,-1.14,10.9,-0.12,-0.09,0.01,36.29,1268
2026-08-26T13:51:34.915+02:00,29.06,1.52,-1.62,11.8,-0.1,-0.08,0.0,36.15,1396
2026-08-26T13:51:35.914+02:00,29.0,1.83,-1.88,12.37,-0.11,-0.08,0.01,36.29,1980
2026-08-26T13:51:36.911+02:00,29.06,2.39,-0.99,11.12,-0.12,-0.09,0.02,36.29,1533
2026-08-26T13:51:37.914+02:00,29.0,1.61,-1.38,11.04,-0.11,-0.09,0.01,36.29,1247
2026-08-26T13:51:38.915+02:00,29.06,1.44,-1.85,12.17,-0.11,-0.08,-0.0,36.2,1180
2026-08-26T13:51:39.914+02:00,29.0,1.95,-1.59,11.79,-0.12,-0.08,0.0,36.29,3055
2026-08-26T13:51:40.914+02:00,29.06,2.25,-0.94,10.71,-0.12,-0.09,0.01,36.29,3617
