ts,tempExt,accX,accY,accZ,gyroX,gyroY,gyroZ,motorTemp,noise
2026-08-25T17:48:35.085+02:00,27.75,10.19,-0.26,1.72,-0.02,-0.0,-0.02,31.97,1080
2026-08-25T17:48:36.084+02:00,27.75,10.17,-0.22,1.67,-0.02,-0.0,-0.02,32.01,4475
2026-08-25T17:48:37.093+02:00,27.75,10.27,-0.19,1.68,-0.02,-0.01,-0.02,32.01,1460
2026-08-25T17:48:38.084+02:00,27.75,10.2,-0.21,1.64,-0.02,-0.01,-0.02,32.06,184
2026-08-25T17:48:39.083+02:00,27.75,10.2,-0.21,1.65,-0.02,-0.0,-0.02,32.06,6695
2026-08-25T17:48:40.084+02:00,27.75,10.18,-0.22,1.6,-0.02,-0.0,-0.01,31.97,3836
2026-08-25T17:48:41.083+02:00,27.75,10.16,-0.22,1.67,-0.02,-0.01,-0.01,31.97,837
2026-08-25T17:48:42.084+02:00,27.75,10.19,-0.17,1.68,-0.02,-0.01,-0.02,31.97,118
2026-08-25T17:48:43.088+02:00,27.69,10.2,-0.19,1.76,-0.02,-0.0,-0.02,31.97,3596
2026-08-25T17:48:44.088+02:00,27.75,10.15,-0.23,1.62,-0.02,-0.0,-0.01,31.97,4776
2026-08-25T17:48:45.551+02:00,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652
2026-08-25T17:48:46.086+02:00,27.75,10.2,-0.27,1.67,-0.02,-0.01,-0.02,31.87,1074
2026-08-25T17:48:47.088+02:00,27.69,10.28,-0.19,1.67,-0.02,-0.0,-0.02,32.01,1691
2026-08-25T17:48:48.087+02:00,27.69,10.25,-0.19,1.58,-0.02,-0.01,-0.01,31.92,2800
2026-08-25T17:48:49.087+02:00,27.69,10.18,-0.21,1.65,-0.02,-0.01,-0.02,31.97,966
2026-08-25T17:48:50.087+02:00,27.75,10.26,-0.2,1.63,-0.02,-0.01,-0.02,31.97,4043
2026-08-25T17:48:51.087+02:00,27.69,10.24,-0.26,1.69,-0.02,-0.01,-0.01,32.11,1845
2026-08-25T17:48:52.087+02:00,27.69,10.2,-0.24,1.7,-0.02,-0.01,-0.01,32.01,296
2026-08-25T17:48:53.087+02:00,27.69,10.17,-0.19,1.65,-0.02,-0.0,-0.01,31.92,1709
2026-08-25T17:48:54.084+02:00,27.69,10.24,-0.19,1.64,-0.02,-0.0,-0.01,31.97,1184
2026-08-25T17:48:55.084+02:00,27.69,10.15,-0.16,1.67,-0.02,-0.01,-0.01,31.97,1142
2026-08-25T17:48:57.101+02:00,27.69,10.18,-0.23,1.7,-0.02,0.0,-0.01,32.06,95
2026-08-25T17:48:58.085+02:00,27.69,10.21,-0.2,1.66,-0.02,-0.0,-0.02,31.97,593
2026-08-25T17:48:59.090+02:00,27.69,10.24,-0.18,1.68,-0.02,0.0,-0.01,31.97,3702
2026-08-25T17:49:00.088+02:00,27.75,10.27,-0.21,1.63,-0.02,-0.01,-0.0,32.11,915
2026-08-25T17:49:01.090+02:00,27.69,10.2,-0.23,1.61,-0.02,-0.01,-0.01,31.92,595
2026-08-25T17:49:02.087+02:00,27.75,10.16,-0.22,1.69,-0.02,-0.01,-0.02,32.06,1138
2026-08-25T17:49:03.086+02:00,27.69,10.2,-0.28,1.66,-0.02,-0.01,-0.01,31.97,740
2026-08-25T17:49:04.087+02:00,27.69,10.2,-0.23,1.63,-0.02,-0.0,-0.01,31.97,2559
2026-08-25T17:49:05.087+02:00,27.75,10.24,-0.25,1.71,-0.02,-0.0,-0.02,32.01,512
2026-08-25T17:49:06.090+02:00,27.75,10.23,-0.22,1.71,-0.02,-0.0,-0.01,31.97,3768
2026-08-25T17:49:07.087+02:00,27.69,10.2,-0.17,1.59,-0.02,-0.0,-0.02,31.97,75
2026-08-25T17:49:08.087+02:00,27.69,10.19,-0.25,1.58,-0.02,-0.0,-0.01,31.97,2008
2026-08-25T17:49:09.091+02:00,27.75,10.18,-0.23,1.67,-0.02,-0.01,-0.02,31.92,2155
2026-08-25T17:49:10.087+02:00,27.69,10.22,-0.23,1.61,-0.02,-0.0,-0.01,32.01,1526
2026-08-25T17:49:11.084+02:00,27.69,10.16,-0.22,1.7,-0.02,-0.01,-0.02,31.92,4084
2026-08-25T17:49:12.087+02:00,27.75,10.19,-0.22,1.68,-0.02,-0.01,-0.01,31.92,6197
2026-08-25T17:49:13.088+02:00,27.69,10.24,-0.25,1.62,-0.02,-0.01,-0.01,31.92,1640
2026-08-25T17:49:14.088+02:00,27.75,10.18,-0.2,1.65,-0.02,-0.01,-0.02,32.01,3564
2026-08-25T17:49:15.092+02:00,27.69,10.19,-0.26,1.64,-0.02,-0.0,-0.01,31.92,1551
2026-08-25T17:49:16.089+02:00,27.75,10.29,-0.21,1.64,-0.02,-0.01,-0.01,31.97,1279
2026-08-25T17:49:17.088+02:00,27.69,10.19,-0.0,-0.31,-0.07,-0.07,-0.07,35.02,1446
2026-08-25T17:49:18.087+02:00,27.75,10.25,-0.19,1.65,-0.02,-0.0,-0.01,31.92,1681
2026-08-25T17:49:19.087+02:00,27.69,10.14,-0.18,1.68,-0.02,-0.0,-0.02,31.82,1322
2026-08-25T17:49:20.087+02:00,27.69,10.17,-0.24,1.63,-0.02,-0.0,-0.01,31.97,781
2026-08-25T17:49:21.088+02:00,27.69,10.25,-0.2,1.66,-0.02,-0.0,-0.01,31.97,492
2026-08-25T17:49:22.089+02:00,27.69,10.14,-0.23,1.72,-0.02,-0.0,-0.02,31.82,702
2026-08-25T17:49:23.087+02:00,27.69,10.22,-0.19,1.63,-0.02,-0.01,-0.01,31.97,332
2026-08-25T17:49:24.088+02:00,27.75,10.23,-0.24,1.62,-0.02,-0.0,-0.0,31.87,103
2026-08-25T17:49:25.084+02:00,27.69,10.26,-0.24,1.66,-0.02,-0.0,-0.01,31.87,546
2026-08-25T17:49:27.108+02:00,27.69,10.25,-0.25,1.68,-0.02,-0.01,-0.01,31.92,470
2026-08-25T17:49:28.088+02:00,27.69,10.2,-0.21,1.69,-0.02,-0.01,-0.01,31.87,857
2026-08-25T17:49:29.087+02:00,27.75,10.17,-0.19,1.71,-0.02,-0.0,-0.01,31.97,482
2026-08-25T17:49:30.087+02:00,27.69,10.21,-0.18,1.66,-0.02,-0.01,-0.02,31.97,44
2026-08-25T17:49:31.088+02:00,27.75,10.22,-0.18,1.65,-0.02,-0.0,-0.02,31.92,3271
2026-08-25T17:49:32.085+02:00,27.69,10.18,-0.19,1.64,-0.02,-0.01,-0.02,31.82,1015
2026-08-25T17:49:33.087+02:00,27.75,10.18,-0.28,1.74,-0.02,-0.01,-0.01,31.87,2752
2026-08-25T17:49:34.087+02:00,27.69,10.18,-0.24,1.66,-0.02,-0.01,-0.01,31.97,323
2026-08-25T17:49:35.091+02:00,27.75,10.18,-0.2,1.65,-0.02,-0.0,-0.01,31.78,292
2026-08-25T17:49:36.087+02:00,27.69,10.22,-0.19,1.73,-0.02,-0.01,-0.02,31.92,119
2026-08-25T17:49:37.088+02:00,27.75,10.18,-0.19,1.67,-0.02,-0.0,-0.02,31.92,456
2026-08-25T17:49:38.087+02:00,27.75,10.23,-0.25,1.62,-0.02,-0.0,-0.01,31.97,266
2026-08-25T17:49:39.087+02:00,27.69,10.26,-0.16,1.73,-0.02,-0.01,-0.01,31.97,604
2026-08-25T17:49:40.088+02:00,27.75,10.2,-0.2,1.7,-0.02,-0.01,-0.01,31.92,1548
2026-08-25T17:49:41.084+02:00,27.75,10.17,-0.22,1.71,-0.02,-0.01,-0.01,31.92,1868
2026-08-25T17:49:42.087+02:00,27.69,10.25,-0.2,1.66,-0.02,-0.01,-0.02,31.87,70
2026-08-25T17:49:43.087+02:00,27.75,10.18,-0.22,1.69,-0.02,-0.01,-0.02,31.97,2048
2026-08-25T17:49:44.087+02:00,27.75,10.22,-0.26,1.64,-0.02,-0.01,-0.02,32.01,603
2026-08-25T17:49:45.087+02:00,27.75,10.19,-0.18,1.59,-0.02,-0.01,-0.01,31.82,378
2026-08-25T17:49:46.086+02:00,27.75,10.27,-0.19,1.61,-0.02,-0.0,-0.01,31.87,1283
2026-08-25T17:49:47.088+02:00,27.75,10.26,-0.23,1.65,-0.02,-0.0,-0.02,31.97,1529
2026-08-25T17:49:48.088+02:00,27.75,10.29,-0.23,1.66,-0.02,-0.01,-0.02,31.92,705
2026-08-25T17:49:49.084+02:00,27.75,10.17,-0.24,1.62,-0.02,-0.01,-0.02,31.82,274
2026-08-25T17:49:50.087+02:00,27.69,10.27,-0.25,1.56,-0.02,-0.0,-0.01,31.97,726
2026-08-25T17:49:51.088+02:00,27.75,10.16,-0.15,1.59,-0.02,-0.0,-0.01,31.97,130
2026-08-25T17:49:52.088+02:00,27.75,10.22,-0.22,1.67,-0.03,-0.07,-0.14,32.01,5406
2026-08-25T17:49:53.087+02:00,27.69,10.19,-0.21,1.68,-0.02,-0.01,-0.02,31.92,276
2026-08-25T17:49:54.088+02:00,27.69,10.19,-0.24,1.68,-0.02,-0.0,-0.02,31.92,1807
2026-08-25T17:49:55.088+02:00,27.69,10.24,-0.21,1.69,-0.02,-0.0,-0.01,31.97,1887
2026-08-25T17:49:57.111+02:00,27.69,10.16,-0.28,1.66,-0.02,-0.0,-0.02,31.87,2224
2026-08-25T17:49:58.088+02:00,27.69,10.19,-0.23,1.64,-0.02,-0.01,-0.01,31.87,731
2026-08-25T17:49:59.088+02:00,27.69,10.21,-0.2,1.49,-0.02,-0.01,-0.01,31.87,1341
2026-08-25T17:50:00.088+02:00,27.69,10.19,-0.2,1.69,-0.02,-0.0,-0.02,31.87,650
2026-08-25T17:50:01.089+02:00,27.69,10.19,-0.21,1.75,-0.02,-0.01,-0.02,31.87,497
2026-08-25T17:50:02.088+02:00,27.75,10.25,-0.23,1.65,-0.02,-0.0,-0.02,31.92,492
2026-08-25T17:50:03.088+02:00,27.69,10.27,-0.15,1.73,-0.02,-0.0,-0.01,31.92,393
2026-08-25T17:50:04.088+02:00,27.69,10.22,-0.25,1.73,-0.02,-0.0,-0.01,31.87,4436
2026-08-25T17:50:05.088+02:00,27.69,10.22,-0.21,1.62,-0.02,-0.01,-0.01,31.87,3671
2026-08-25T17:50:06.085+02:00,27.75,10.17,-0.27,1.66,-0.02,-0.0,-0.01,31.87,4508
2026-08-25T17:50:07.088+02:00,27.69,10.18,-0.23,1.64,-0.02,-0.01,-0.01,31.82,1115
2026-08-25T17:50:08.089+02:00,27.69,8.36,0.0,1.75,-0.02,-0.01,-0.01,31.87,461
2026-08-25T17:50:09.088+02:00,27.69,9.63,-0.38,1.54,-0.02,0.01,-0.01,31.87,3006
2026-08-25T17:50:10.088+02:00,27.69,12.11,-0.5,1.68,-0.02,-0.01,-0.02,31.87,2979
2026-08-25T17:50:11.085+02:00,27.69,12.29,-0.42,1.69,-0.02,0.0,-0.02,31.92,3953
2026-08-25T17:50:12.089+02:00,27.69,11.03,-0.16,1.7,-0.02,-0.01,-0.03,31.97,513
2026-08-25T17:50:13.091+02:00,27.69,9.26,0.13,1.62,-0.02,-0.01,-0.02,31.97,145
2026-08-25T17:50:14.088+02:00,27.69,8.24,0.04,1.65,-0.02,-0.01,-0.01,31.97,1356
2026-08-25T17:50:15.088+02:00,27.69,8.05,-0.06,1.51,-0.02,-0.01,-0.01,31.82,781
2026-08-25T17:50:16.089+02:00,27.69,8.41,-0.09,1.6,-0.02,-0.01,-0.0,31.97,1205
2026-08-25T17:50:17.088+02:00,27.69,9.06,-0.2,1.73,-0.02,-0.01,-0.01,31.87,1538
2026-08-25T17:50:18.088+02:00,27.69,10.04,-0.34,1.62,-0.02,-0.01,-0.01,31.87,2926
2026-08-25T17:50:19.088+02:00,27.69,10.98,-0.49,1.72,-0.01,-0.01,-0.01,31.87,3996
2026-08-25T17:50:20.090+02:00,27.69,11.61,-0.56,1.7,-0.01,-0.01,-0.02,32.01,2489
2026-08-25T17:50:21.088+02:00,27.69,12.13,-0.52,1.71,-0.01,-0.01,-0.03,31.82,562
2026-08-25T17:50:22.088+02:00,27.62,10.04,-0.47,1.46,-0.02,-0.0,-0.02,31.97,2783
2026-08-25T17:50:23.088+02:00,27.69,10.5,-0.34,1.57,-0.02,0.0,-0.03,31.97,185
2026-08-25T17:50:24.088+02:00,27.62,10.59,-0.13,1.73,-0.02,0.0,-0.02,31.87,1103
2026-08-25T17:50:25.089+02:00,27.62,9.56,0.04,1.64,-0.02,0.01,-0.02,31.97,2377
2026-08-25T17:50:27.107+02:00,27.56,8.32,-0.02,1.58,-0.02,-0.01,-0.0,31.97,1706
2026-08-25T17:50:28.089+02:00,27.56,9.07,-0.13,1.65,-0.02,-0.01,-0.0,31.92,3543
2026-08-25T17:50:29.089+02:00,27.56,10.49,-0.36,1.65,-0.02,-0.01,-0.01,31.92,2960
2026-08-25T17:50:30.089+02:00,27.5,11.82,-0.53,1.67,-0.01,-0.01,-0.01,31.97,2533
2026-08-25T17:50:31.086+02:00,27.5,12.0,-0.44,1.7,-0.02,-0.0,-0.02,32.06,7210
2026-08-25T17:50:32.085+02:00,27.5,11.03,-0.25,1.65,-0.02,0.0,-0.02,32.01,3200
2026-08-25T17:50:33.085+02:00,27.44,9.35,0.05,1.52,-0.02,0.0,-0.02,31.92,1580
2026-08-25T17:50:34.085+02:00,27.44,8.42,0.02,1.67,-0.02,-0.01,-0.01,31.97,1376
2026-08-25T17:50:35.086+02:00,27.44,8.94,-0.11,1.57,-0.02,-0.01,-0.0,31.97,400
2026-08-25T17:50:36.086+02:00,27.38,10.94,-0.45,1.72,-0.02,-0.01,-0.01,31.97,879
2026-08-25T17:50:37.087+02:00,27.38,12.02,-0.45,1.69,-0.02,0.0,-0.02,31.92,205
2026-08-25T17:50:38.085+02:00,27.31,10.4,-0.07,1.62,-0.02,0.0,-0.02,32.01,2412
2026-08-25T17:50:39.085+02:00,27.31,8.42,0.01,1.6,-0.02,-0.01,-0.01,31.97,1410
2026-08-25T17:50:40.085+02:00,27.31,9.42,-0.14,1.58,-0.02,-0.01,-0.0,31.97,318
2026-08-25T17:50:41.086+02:00,27.25,11.9,-0.54,1.79,-0.02,-0.0,-0.02,31.97,428
2026-08-25T17:50:42.086+02:00,27.25,10.94,-0.21,1.7,-0.02,0.0,-0.03,31.92,1144
2026-08-25T17:50:43.088+02:00,27.25,8.49,0.06,1.53,-0.02,-0.0,-0.01,32.01,1343
2026-08-25T17:50:44.089+02:00,27.19,10.14,-0.41,1.62,-0.02,-0.01,-0.01,31.97,2345
2026-08-25T17:50:45.088+02:00,27.19,11.89,-0.39,1.65,-0.02,0.0,-0.03,31.92,1489
2026-08-25T17:50:46.088+02:00,27.19,8.94,0.11,1.65,-0.02,0.0,-0.02,32.01,3754
2026-08-25T17:50:47.086+02:00,27.12,9.58,-0.2,1.59,-0.02,-0.01,-0.0,32.01,1311
2026-08-25T17:50:48.088+02:00,27.06,12.02,-0.46,1.61,-0.02,-0.0,-0.02,31.97,2385
2026-08-25T17:50:49.089+02:00,27.06,9.47,0.08,1.66,-0.02,0.0,-0.02,32.01,395
2026-08-25T17:50:50.086+02:00,27.06,8.81,-0.09,1.6,-0.02,-0.01,-0.0,31.97,7728
2026-08-25T17:50:51.088+02:00,27.0,11.76,-0.52,1.65,-0.02,-0.0,-0.02,32.06,296
2026-08-25T17:50:52.088+02:00,27.0,10.04,0.02,1.64,-0.03,-0.03,-0.03,35.77,5607
2026-08-25T17:50:53.088+02:00,26.94,8.89,-0.0,-0.0,-0.0,-0.0,-0.0,36.53,5285
2026-08-25T17:50:54.089+02:00,26.94,11.96,-0.55,1.7,-0.02,-0.0,-0.02,32.11,1782
2026-08-25T17:50:55.088+02:00,26.88,9.68,0.03,1.66,-0.02,-0.0,-0.02,31.92,2138
2026-08-25T17:50:57.105+02:00,26.88,11.91,-0.45,1.72,-0.02,0.0,-0.03,32.01,715
2026-08-25T17:50:58.088+02:00,26.81,8.95,0.09,1.68,-0.02,-0.0,-0.01,32.11,446
2026-08-25T17:50:59.088+02:00,26.81,9.94,-0.37,1.59,-0.02,-0.01,-0.01,32.01,288
2026-08-25T17:51:00.089+02:00,26.75,11.76,-0.38,1.67,-0.02,0.0,-0.03,32.06,155
2026-08-25T17:51:01.089+02:00,26.75,8.47,0.09,1.62,-0.02,-0.01,-0.01,32.06,3579
2026-08-25T17:51:02.088+02:00,26.69,10.93,-0.56,1.65,-0.02,-0.01,-0.01,32.01,3698
2026-08-25T17:51:03.089+02:00,26.69,10.89,-0.22,1.74,-0.02,0.0,-0.02,32.01,971
2026-08-25T17:51:04.088+02:00,26.62,8.6,-0.1,1.57,-0.02,-0.01,-0.0,32.06,2957
2026-08-25T17:51:05.088+02:00,26.62,11.96,-0.53,1.73,-0.01,-0.01,-0.02,32.06,1797
2026-08-25T17:51:06.085+02:00,26.62,9.54,0.08,1.57,-0.02,-0.0,-0.02,32.06,284
2026-08-25T17:51:07.088+02:00,26.62,9.64,-0.34,1.75,-0.02,-0.01,-0.0,32.11,2211
2026-08-25T17:51:08.089+02:00,26.56,12.01,-0.47,1.77,-0.01,0.0,-0.03,32.06,5898
2026-08-25T17:51:09.085+02:00,26.5,8.53,0.06,1.59,-0.02,-0.01,-0.01,32.06,2414
2026-08-25T17:51:10.552+02:00,26.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567
2026-08-25T17:51:11.085+02:00,26.5,10.16,-0.02,1.71,-0.02,0.0,-0.02,32.01,931
2026-08-25T17:51:12.089+02:00,26.5,9.26,-0.23,1.62,-0.02,-0.01,-0.0,32.06,2610
2026-08-25T17:51:13.089+02:00,26.44,11.99,-0.46,1.75,-0.02,0.0,-0.02,32.11,3640
2026-08-25T17:51:14.088+02:00,26.44,8.67,0.09,1.64,-0.02,-0.0,-0.01,32.11,2014
2026-08-25T17:51:15.089+02:00,26.38,10.81,-0.6,1.68,-0.02,-0.01,-0.01,32.11,3928
2026-08-25T17:51:16.086+02:00,26.38,10.7,-0.11,1.65,-0.02,0.0,-0.02,32.06,1188
2026-08-25T17:51:17.085+02:00,26.31,8.81,-0.07,1.56,-0.02,-0.01,-0.0,32.06,2931
2026-08-25T17:51:18.085+02:00,26.31,12.05,-0.46,1.69,-0.02,-0.0,-0.02,32.01,1156
2026-08-25T17:51:19.086+02:00,26.25,8.6,0.03,1.71,-0.02,-0.01,-0.01,32.11,2912
2026-08-25T17:51:20.089+02:00,26.25,11.17,-0.54,1.58,-0.02,-0.01,-0.01,32.11,455
2026-08-25T17:51:21.086+02:00,26.25,10.38,0.01,1.71,-0.02,0.0,-0.03,32.06,770
2026-08-25T17:51:22.089+02:00,26.19,9.14,-0.16,1.63,-0.02,-0.01,-0.01,32.11,1280
2026-08-25T17:51:23.089+02:00,26.19,11.79,-0.35,1.63,-0.02,0.0,-0.02,32.11,1560
2026-08-25T17:51:24.092+02:00,26.19,8.4,0.1,1.62,-0.02,-0.01,-0.01,32.15,1795
2026-08-25T17:51:25.085+02:00,26.12,11.52,-0.5,1.69,-0.02,-0.01,-0.02,32.06,3437
2026-08-25T17:51:27.122+02:00,26.12,10.09,-0.42,1.7,-0.02,-0.01,-0.01,32.11,526
2026-08-25T17:51:28.110+02:00,26.06,11.15,-0.19,1.66,-0.02,0.0,-0.02,32.11,2582
2026-08-25T17:51:29.107+02:00,26.06,8.47,-0.05,1.69,-0.02,-0.01,-0.0,32.11,234
2026-08-25T17:51:30.111+02:00,26.06,11.91,-0.52,1.64,-0.02,-0.0,-0.02,32.2,1153
2026-08-25T17:51:31.115+02:00,26.0,9.23,0.16,1.63,-0.02,-0.0,-0.03,32.29,9991
2026-08-25T17:51:32.110+02:00,26.0,10.31,-0.44,1.65,-0.02,-0.01,-0.01,32.11,9207
2026-08-25T17:51:33.110+02:00,26.0,10.94,-0.14,1.67,-0.02,0.0,-0.02,32.15,6761
2026-08-25T17:51:34.110+02:00,26.0,8.74,-0.11,1.57,-0.02,-0.01,-0.0,32.11,5081
2026-08-25T17:51:35.111+02:00,25.94,11.9,-0.42,1.63,-0.02,-0.0,-0.03,32.2,3813
2026-08-25T17:51:36.107+02:00,25.94,8.5,0.11,1.57,-0.02,-0.01,-0.01,32.15,7828
2026-08-25T17:51:37.109+02:00,25.88,11.37,-0.47,1.6,-0.02,-0.01,-0.02,32.25,453
2026-08-25T17:51:38.111+02:00,25.88,9.83,0.03,1.68,-0.02,0.0,-0.02,32.2,4242
2026-08-25T17:51:39.111+02:00,25.88,9.71,-0.3,1.69,-0.02,-0.01,-0.0,32.2,849
2026-08-25T17:51:40.110+02:00,25.88,11.4,-0.26,1.76,-0.02,0.0,-0.03,32.2,4549
2026-08-25T17:51:41.107+02:00,25.81,8.6,-0.03,1.69,-0.02,-0.01,-0.0,32.15,4475
2026-08-25T17:51:42.110+02:00,25.81,11.89,-0.45,1.71,-0.03,-0.03,-0.07,28.99,3421
2026-08-25T17:51:43.108+02:00,25.81,8.74,0.12,1.56,-0.02,-0.0,-0.01,32.2,2905
2026-08-25T17:51:44.110+02:00,25.75,11.18,-0.52,1.64,-0.02,-0.01,-0.01,32.15,2981
2026-08-25T17:51:45.110+02:00,25.75,9.93,0.03,1.65,-0.02,0.0,-0.02,32.25,1908
2026-08-25T17:51:46.110+02:00,25.75,9.35,-0.26,1.65,-0.02,-0.01,-0.01,32.2,523
2026-08-25T17:51:47.108+02:00,25.69,11.56,-0.28,1.63,-0.02,0.0,-0.03,32.29,5353
2026-08-25T17:51:48.110+02:00,25.69,8.54,-0.01,1.73,-0.02,-0.01,-0.0,32.15,4855
2026-08-25T17:51:49.110+02:00,25.69,11.95,-0.47,1.67,-0.02,-0.0,-0.03,32.34,443
2026-08-25T17:51:50.107+02:00,25.69,8.66,0.08,1.57,-0.02,-0.0,-0.01,32.29,753
2026-08-25T17:51:51.110+02:00,25.62,11.24,-0.44,1.64,-0.02,-0.01,-0.02,32.2,2830
2026-08-25T17:51:52.112+02:00,25.62,9.83,0.03,1.68,-0.02,-0.0,-0.02,32.25,2718
2026-08-25T17:51:53.107+02:00,25.62,9.71,-0.38,1.63,-0.02,-0.01,-0.01,32.2,1024
2026-08-25T17:51:54.107+02:00,25.62,11.32,-0.22,1.72,-0.02,0.0,-0.03,32.29,400
2026-08-25T17:51:55.111+02:00,25.56,8.53,0.04,1.7,-0.02,-0.01,-0.0,32.2,2981
2026-08-25T17:51:57.105+02:00,25.56,9.38,0.04,1.52,-0.02,-0.0,-0.01,32.25,5169
2026-08-25T17:51:58.089+02:00,25.56,9.96,-0.44,1.75,-0.02,-0.01,-0.01,32.29,5934
2026-08-25T17:51:59.089+02:00,25.56,11.34,-0.26,1.78,-0.02,0.0,-0.03,32.2,510
2026-08-25T17:52:00.091+02:00,25.5,8.43,0.02,1.57,-0.02,-0.01,-0.0,32.2,1436
2026-08-25T17:52:01.088+02:00,25.5,11.39,-0.59,1.67,-0.02,-0.01,-0.02,32.2,2745
2026-08-25T17:52:02.089+02:00,25.5,10.28,-0.03,1.72,-0.02,0.0,-0.02,32.29,576
2026-08-25T17:52:03.090+02:00,25.44,8.86,-0.1,1.66,-0.02,-0.01,-0.01,32.39,563
2026-08-25T17:52:04.090+02:00,25.44,11.92,-0.53,1.8,-0.01,-0.0,-0.02,32.25,188
2026-08-25T17:52:05.089+02:00,25.44,9.43,0.11,1.64,-0.02,-0.0,-0.01,32.34,470
2026-08-25T17:52:06.089+02:00,25.44,9.73,-0.34,1.78,-0.02,-0.01,-0.01,32.29,4803
2026-08-25T17:52:07.089+02:00,25.38,11.65,-0.41,1.68,-0.02,-0.0,-0.03,32.34,1359
2026-08-25T17:52:08.090+02:00,25.44,8.5,0.05,1.65,-0.02,-0.01,-0.01,32.25,476
2026-08-25T17:52:09.086+02:00,25.38,11.04,-0.58,1.64,-0.02,-0.03,-0.03,32.39,1290
2026-08-25T17:52:10.086+02:00,25.38,10.69,-0.15,1.67,-0.02,-0.0,-0.03,32.29,445
2026-08-25T17:52:11.086+02:00,25.38,8.73,-0.05,1.7,-0.03,-0.01,-0.0,32.29,4709
2026-08-25T17:52:12.089+02:00,25.38,11.94,-0.54,1.68,-0.01,-0.0,-0.02,32.34,3999
2026-08-25T17:52:13.088+02:00,25.31,9.57,0.1,1.64,-0.02,0.0,-0.02,32.29,2013
2026-08-25T17:52:14.088+02:00,25.31,9.43,-0.27,1.76,-0.02,-0.01,-0.01,32.39,1915
2026-08-25T17:52:15.090+02:00,25.25,11.89,-0.44,1.77,-0.02,0.0,-0.03,32.34,508
2026-08-25T17:52:16.089+02:00,25.31,9.13,0.11,1.62,-0.02,-0.0,-0.01,32.29,2218
2026-08-25T17:52:17.088+02:00,25.25,9.91,-0.48,1.62,-0.02,-0.01,-0.01,32.39,822
2026-08-25T17:52:18.087+02:00,25.25,11.61,-0.39,1.8,-0.02,0.0,-0.02,32.39,2573
2026-08-25T17:52:19.087+02:00,25.25,8.48,0.09,1.56,-0.02,-0.01,-0.01,32.34,3734
2026-08-25T17:52:20.086+02:00,25.19,10.86,-0.55,1.69,-0.02,-0.01,-0.01,32.29,3249
2026-08-25T17:52:21.087+02:00,25.25,11.12,-0.23,1.76,-0.02,0.0,-0.03,32.29,3858
2026-08-25T17:52:22.089+02:00,25.19,8.46,0.02,1.67,-0.02,-0.01,-0.0,32.34,786
2026-08-25T17:52:23.086+02:00,25.19,11.49,-0.62,1.7,-0.01,-0.01,-0.02,32.44,4518
2026-08-25T17:52:24.086+02:00,25.19,10.53,-0.15,1.75,-0.02,0.0,-0.02,32.39,2520
2026-08-25T17:52:25.091+02:00,25.19,8.66,-0.06,1.65,-0.02,-0.01,-0.0,32.39,5331
2026-08-25T17:52:27.103+02:00,25.19,10.2,-0.03,1.71,-0.02,-0.0,-0.02,32.39,6557
2026-08-25T17:52:28.093+02:00,25.12,8.9,-0.03,1.66,-0.02,-0.01,-0.0,32.29,1254
