ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-26T00:00:27.366+02:00,1000,1024,1024,1053,86,394,3,4938,0.0332,0.0321,0.1369,0.1068,0.1914,2.0605,2.986,7.176,200.392,114.44,160.1,19.26,0.0077,0.0072,0.036,16000,1024,208.95,0.9799,0.0107,0.0072,0.0022
2026-08-26T00:00:57.367+02:00,1000,1024,1024,1053,86,394,1,4939,0.0328,0.0309,0.1201,0.106,0.189,2.0585,2.807,4.376,252.528,75.08,45.04,184.58,0.007,0.0069,0.019,16000,1024,185.93,0.6228,0.261,0.1112,0.005
2026-08-26T00:01:27.366+02:00,1000,1024,1024,1053,86,394,1,4940,0.033,0.0337,0.1606,0.1127,0.1902,1.7381,2.903,9.722,107.315,190.52,20.32,125.12,0.0071,0.0071,0.0277,16000,1024,116.86,0.9195,0.0289,0.0396,0.012
2026-08-26T00:01:57.366+02:00,1000,1024,1024,1053,86,394,0,4940,0.035,0.0323,0.2229,0.1195,0.1935,2.0315,3.109,5.316,77.525,58.55,207.91,117.16,0.0079,0.0069,0.0399,16000,1024,409.87,0.8886,0.0605,0.0472,0.0037
2026-08-26T00:02:27.367+02:00,1000,1024,1024,1053,86,395,1,4941,0.035,0.0308,0.1217,0.1215,0.1951,2.3549,2.987,5.823,256.086,119.97,61.0,53.57,0.0083,0.0071,0.018,16000,1024,288.29,0.9617,0.0272,0.0083,0.0028
2026-08-26T00:02:57.367+02:00,1000,1024,1024,1053,86,395,3,4944,0.3343,0.0323,0.1606,10.6406,0.1949,2.3482,1001.775,7.258,147.816,52.53,61.75,106.55,0.0093,0.0083,0.0161,16000,1024,121.2,0.5884,0.1355,0.2544,0.0217
2026-08-26T00:03:27.368+02:00,1000,1024,1024,1053,86,398,0,4944,0.0412,0.0327,0.2913,0.2234,0.1949,2.317,12.207,6.069,46.141,114.17,183.8,375.2,0.0085,0.008,0.0747,16000,1024,137.41,0.9431,0.0332,0.0171,0.0065
2026-08-26T00:03:57.368+02:00,1000,1024,1024,1053,86,398,1,4945,0.0323,0.0297,0.1376,0.1101,0.1952,2.0412,3.192,7.745,167.984,42.9,189.33,17.16,0.0064,0.0064,0.0253,16000,1024,155.64,0.7216,0.1167,0.1491,0.0126
2026-08-26T00:04:27.369+02:00,1000,1024,1024,1053,86,398,7,4952,0.3345,0.0304,0.1363,10.6402,0.197,2.0371,1000.164,7.393,165.463,45.62,107.13,2.37,0.0305,0.0071,0.0326,16000,1024,299.12,0.9565,0.0231,0.0153,0.005
2026-08-26T00:04:57.370+02:00,1000,1024,1024,1053,86,398,4,4956,0.0333,0.0313,0.1493,0.1496,0.1928,2.0335,3.205,7.886,167.947,56.43,42.12,13.58,0.0081,0.0069,0.0195,16000,1024,110.59,0.881,0.0374,0.076,0.0056
2026-08-26T00:05:27.370+02:00,1000,1024,1024,1053,86,399,14,4970,0.0358,0.0339,0.2133,0.2301,0.1932,2.3275,6.17,8.817,86.974,50.65,1.75,46.1,0.0088,0.0084,0.0478,16000,1024,147.57,0.9608,0.0198,0.0126,0.0068
2026-08-26T00:05:57.370+02:00,1000,1024,1024,1053,86,401,4,4974,0.0329,0.0313,0.4871,0.1062,0.1966,1.9132,3.0,6.743,12.848,45.7,42.86,44.69,0.0075,0.0073,0.1005,16000,1024,281.14,0.8951,0.0504,0.0485,0.0061
2026-08-26T00:06:27.371+02:00,1000,1024,1024,1053,86,402,8,4982,0.0344,0.0313,0.2046,0.2309,0.1932,2.3288,4.815,7.913,86.98,60.63,30.85,304.52,0.008,0.0065,0.0349,16000,1024,302.92,0.9431,0.0405,0.0129,0.0035
2026-08-26T00:06:57.372+02:00,1000,1024,1024,1053,86,402,8,4990,0.033,0.0315,0.109,0.1168,0.1105,2.0254,3.058,3.072,237.338,73.2,48.74,108.51,0.0082,0.007,0.0176,16000,1024,278.37,0.9538,0.0162,0.0279,0.0021
2026-08-26T00:07:27.372+02:00,1000,1024,1024,1053,86,404,1,4991,0.0324,0.033,0.5102,0.1079,0.1967,1.8904,2.923,7.043,11.66,37.15,104.65,62.56,0.0088,0.0061,0.0973,16000,1024,171.7,0.973,0.0124,0.011,0.0035
2026-08-26T00:07:57.371+02:00,1000,1024,1024,1053,86,404,0,4991,0.0309,0.0293,0.1144,0.1252,0.1982,2.0305,3.188,4.67,243.847,166.71,8.8,132.79,0.0058,0.0066,0.018,16000,1024,147.85,0.889,0.0648,0.0393,0.007
2026-08-26T00:08:27.375+02:00,1000,1024,1024,1053,86,404,5,4996,0.0329,0.0297,0.1296,0.1484,0.198,2.0225,3.477,6.122,203.666,83.38,60.92,106.45,0.0081,0.0066,0.019,16000,1024,83.86,0.8526,0.0801,0.0543,0.013
2026-08-26T00:08:57.372+02:00,1000,1024,1024,1053,86,405,0,4996,0.3152,0.0335,0.152,10.0279,0.1977,2.0134,999.868,9.985,122.713,20.9,29.3,225.4,0.0086,0.0064,0.0236,16000,1024,288.61,0.9477,0.0178,0.0319,0.0027
2026-08-26T00:09:27.375+02:00,1000,1024,1024,1053,86,405,14,5010,0.0331,0.0289,0.0943,0.1068,0.1088,2.0206,2.931,2.902,312.354,82.33,9.23,73.79,0.0084,0.0084,0.0174,16000,1024,152.65,0.9532,0.0251,0.0146,0.007
2026-08-26T00:09:57.373+02:00,1000,1024,1024,1053,86,406,1,5011,0.0329,0.0319,0.1649,0.2282,0.1986,2.3156,6.809,6.84,145.434,34.53,54.04,200.31,0.0075,0.0086,0.0424,16000,1024,608.4,0.9944,0.0035,0.0019,0.0002
2026-08-26T00:10:27.373+02:00,1000,1024,1024,1053,86,406,1,5012,0.0337,0.0299,0.1501,0.1039,0.1054,2.0095,2.711,2.98,142.41,134.43,8.08,38.17,0.0082,0.0067,0.0227,16000,1024,137.04,0.9519,0.0208,0.021,0.0064
2026-08-26T00:10:57.373+02:00,1000,1024,1024,1053,86,406,5,5017,0.0328,0.0326,0.162,0.1295,0.2007,2.004,2.924,8.221,126.53,75.07,72.96,99.58,0.0062,0.0071,0.0383,16000,1024,315.17,0.9336,0.0318,0.0315,0.0031
2026-08-26T00:11:27.375+02:00,1000,1024,1024,1053,86,406,2,5019,0.0323,0.0303,0.0456,0.1079,0.0926,0.1316,3.261,2.946,2.738,36.35,137.08,9.8,0.008,0.0085,0.0106,16000,1024,135.82,0.9614,0.0179,0.0143,0.0065
2026-08-26T00:11:57.375+02:00,1000,1024,1024,1053,86,406,3,5022,0.0324,0.031,0.1198,0.1128,0.2015,2.0057,2.98,7.497,195.126,149.53,127.3,117.14,0.0061,0.0071,0.0211,16000,1024,325.95,0.9469,0.0282,0.0216,0.0034
2026-08-26T00:12:27.409+02:00,1000,1024,1058,1088,86,407,15,5037,0.3345,0.0329,0.1761,10.6427,0.2003,1.9929,1000.3,9.847,112.594,42.6,180.14,204.29,0.0093,0.0072,0.0278,16000,1024,235.84,0.9209,0.0525,0.0192,0.0073
2026-08-26T00:12:57.375+02:00,1000,1024,1024,1053,86,409,2,5039,0.3342,0.0293,0.0718,10.6387,0.2025,1.6988,1002.476,4.834,308.601,176.4,59.86,237.36,0.0079,0.007,0.0088,16000,1024,102.99,0.7895,0.0651,0.1314,0.0139
2026-08-26T00:13:27.375+02:00,1000,1024,1024,1053,86,412,2,5041,0.0351,0.0319,0.1605,0.1143,0.2017,2.3016,2.979,5.826,152.994,92.45,125.98,10.34,0.0083,0.0072,0.0345,16000,1024,179.64,0.9447,0.0372,0.0137,0.0044
2026-08-26T00:13:57.377+02:00,1000,1024,1024,1053,86,414,7,5048,0.3345,0.0328,0.1697,10.6414,0.2042,1.9914,1000.558,10.611,111.809,81.75,130.99,197.23,0.0089,0.0058,0.0163,16000,1024,290.87,0.9037,0.0402,0.0518,0.0043
2026-08-26T00:14:57.376+02:00,1000,1024,1024,1053,87,418,1,5069,0.0317,0.0291,0.0437,0.0898,0.0973,0.1433,2.944,2.878,2.957,12.43,143.05,114.52,0.0079,0.0063,0.0089,16000,1024,126.54,0.9386,0.0263,0.0266,0.0085
2026-08-26T00:15:57.377+02:00,1000,1024,1024,1053,88,422,9,5095,0.0333,0.0335,0.2082,0.1248,0.2014,1.9817,2.856,10.771,84.01,147.14,21.51,94.44,0.0089,0.007,0.0355,16000,1024,423.78,0.9851,0.007,0.0062,0.0017
2026-08-26T00:16:27.379+02:00,1000,1024,1024,1053,88,422,3,5098,0.0345,0.0329,0.1304,0.1119,0.2026,1.9894,2.778,7.618,160.866,53.16,2.17,118.06,0.0085,0.0085,0.0193,16000,1024,360.73,0.9445,0.0285,0.024,0.0029
2026-08-26T00:17:27.379+02:00,1000,1024,1024,1053,89,424,6,5133,0.0333,0.0342,0.1988,0.1167,0.2019,2.0042,2.848,9.976,91.985,20.59,17.35,62.64,0.0085,0.0089,0.0261,16000,1024,83.6,0.7941,0.0906,0.1031,0.0122
2026-08-26T00:17:57.380+02:00,1000,1024,1024,1053,89,427,11,5144,0.0362,0.0371,0.24,0.149,0.2038,1.9669,3.467,11.71,61.634,24.23,138.69,14.94,0.0092,0.0062,0.0381,16000,1024,149.55,0.8853,0.0536,0.0511,0.0101
2026-08-26T00:18:27.380+02:00,1000,1024,1024,1053,89,427,0,5144,0.0332,0.0296,0.1321,0.1177,0.1044,1.9874,3.084,3.237,200.202,76.16,232.29,99.4,0.0085,0.0064,0.0112,16000,1024,318.04,0.9801,0.0139,0.0047,0.0013
2026-08-26T00:18:57.390+02:00,1000,1024,1024,1053,89,428,0,5144,0.0343,0.0314,0.1778,0.1299,0.2047,1.9766,2.917,7.758,111.843,49.95,47.7,93.98,0.0074,0.0065,0.0303,16000,1024,80.71,0.7188,0.1199,0.1295,0.0318
2026-08-26T00:19:27.379+02:00,1000,1024,1024,1053,89,429,4,5148,0.0344,0.0319,0.1633,0.2297,0.2052,1.9786,4.612,7.466,126.244,40.78,80.06,118.01,0.0087,0.0091,0.0232,16000,1024,77.49,0.8816,0.043,0.0631,0.0122
2026-08-26T00:19:57.381+02:00,1000,1024,1024,1053,89,429,7,5155,0.0337,0.0309,0.1388,0.1177,0.2044,1.9805,2.763,6.232,162.521,51.01,9.39,43.08,0.0074,0.0092,0.0206,16000,1024,64.13,0.748,0.1394,0.0909,0.0216
2026-08-26T00:20:27.380+02:00,1000,1024,1024,1053,89,430,0,5155,0.0325,0.0297,0.4732,0.1074,0.1079,1.8582,2.811,2.857,12.666,157.94,148.89,250.09,0.0083,0.0077,0.0893,16000,1024,67.46,0.8724,0.0451,0.0672,0.0154
2026-08-26T00:20:57.381+02:00,1000,1024,1024,1053,89,430,1,5156,0.0326,0.0308,0.1879,0.1093,0.207,1.9704,2.891,7.763,100.501,79.03,33.2,74.94,0.0082,0.0082,0.0385,16000,1024,79.5,0.7593,0.1361,0.0856,0.019
2026-08-26T00:21:57.382+02:00,1000,1024,1024,1053,90,433,2,5164,0.0337,0.0314,0.111,0.1004,0.2053,1.9805,2.756,6.266,248.352,32.91,50.34,152.52,0.0066,0.0086,0.0234,16000,1024,740.25,0.9765,0.0168,0.0054,0.0013
2026-08-26T00:22:27.382+02:00,1000,1024,1024,1053,90,433,3,5167,0.0341,0.0289,0.0985,0.2288,0.0993,1.9749,4.989,3.072,315.766,12.25,85.91,125.94,0.0078,0.0069,0.0107,16000,1024,82.11,0.7994,0.0793,0.1097,0.0117
2026-08-26T00:22:57.382+02:00,1000,1024,1024,1053,90,433,1,5168,0.0336,0.0321,0.1806,0.107,0.205,1.9669,2.994,5.16,109.76,146.15,42.44,15.85,0.0077,0.0097,0.0354,16000,1024,89.36,0.8823,0.067,0.0417,0.009
2026-08-26T00:23:27.382+02:00,1000,1024,1024,1053,90,435,4,5172,0.3343,0.0308,0.1321,10.6422,0.208,2.2807,1002.375,8.344,208.674,90.78,42.34,42.17,0.0447,0.0096,0.0238,16000,1024,291.62,0.9719,0.0136,0.0135,0.0011
2026-08-26T00:24:27.385+02:00,1000,1024,1024,1053,91,437,5,5180,0.0314,0.0313,0.1581,0.103,0.2045,2.2731,3.129,9.282,146.86,50.85,99.56,3.57,0.0075,0.0076,0.0175,16000,1024,257.49,0.9876,0.0068,0.0044,0.0011
2026-08-26T00:25:27.384+02:00,1000,1024,1024,1053,92,439,7,5199,0.0331,0.0331,0.1911,0.1093,0.2045,1.9568,2.847,9.271,91.163,69.05,97.03,39.28,0.0087,0.007,0.0378,16000,1024,186.27,0.9693,0.0153,0.0132,0.0022
2026-08-26T00:25:57.384+02:00,1000,1024,1024,1053,92,439,7,5206,0.0324,0.0315,0.1456,0.1005,0.2055,1.966,2.715,7.543,161.989,96.76,18.95,203.42,0.0077,0.0077,0.0214,16000,1024,208.27,0.9782,0.0082,0.0104,0.0032
2026-08-26T00:26:27.385+02:00,1000,1024,1024,1053,92,442,6,5212,0.0349,0.0296,0.1402,0.2292,0.2089,1.9662,4.617,7.958,169.961,10.2,8.94,5.03,0.0086,0.0074,0.0179,16000,1024,97.26,0.9187,0.0542,0.0216,0.0055
2026-08-26T00:26:57.387+02:00,1000,1024,1024,1053,92,442,1,5213,0.041,0.0325,0.263,0.2281,0.2056,2.2452,10.826,7.56,55.878,60.24,70.84,334.67,0.0087,0.0081,0.0511,16000,1024,359.39,0.9613,0.0228,0.0133,0.0026
2026-08-26T00:27:27.385+02:00,1000,1024,1024,1053,92,442,3,5216,0.0333,0.0298,0.0972,0.1086,0.2043,1.964,2.818,4.867,325.914,35.03,99.61,72.18,0.0093,0.0068,0.0175,16000,1024,87.46,0.8689,0.0746,0.0468,0.0097
2026-08-26T00:27:57.386+02:00,1000,1024,1024,1053,92,444,3,5219,0.0323,0.0309,0.1331,0.1065,0.2126,1.9604,2.873,6.686,161.686,48.07,45.18,40.65,0.0088,0.0071,0.0268,16000,1024,347.51,0.9812,0.0072,0.0101,0.0014
2026-08-26T00:28:27.389+02:00,1000,1024,1024,1053,92,445,12,5231,0.0328,0.035,0.1829,0.1121,0.206,1.9528,3.056,10.817,101.484,24.46,18.4,136.78,0.0071,0.0094,0.0441,16000,1024,70.97,0.8534,0.083,0.0468,0.0168
2026-08-26T00:28:57.388+02:00,1000,1024,1024,1053,92,446,3,5234,0.0338,0.0297,0.1554,0.1205,0.1003,1.958,3.007,2.8,123.701,51.35,37.29,170.01,0.0085,0.0063,0.0188,16000,1024,118.69,0.7462,0.0836,0.1522,0.0179
2026-08-26T00:29:27.388+02:00,1000,1024,1024,1053,92,449,2,5236,0.0337,0.0314,0.1445,0.1278,0.2054,2.2641,3.259,4.763,174.04,294.54,9.66,98.53,0.0072,0.0062,0.0237,16000,1024,138.68,0.8813,0.0729,0.0359,0.0099
2026-08-26T00:29:57.388+02:00,1000,1024,1024,1053,92,450,9,5245,0.3343,0.0342,0.1964,10.6393,0.2059,2.2585,1002.355,9.455,93.282,141.74,68.44,96.23,0.0107,0.0087,0.033,16000,1024,91.11,0.8683,0.0351,0.0852,0.0114
2026-08-26T00:30:27.388+02:00,1000,1024,1024,1053,92,453,17,5262,0.0327,0.0325,0.15,0.1119,0.2114,2.2635,3.004,7.622,149.772,21.78,23.34,2.34,0.0086,0.008,0.0276,16000,1024,141.71,0.9,0.0549,0.0381,0.0069
2026-08-26T00:30:57.388+02:00,1000,1024,1024,1053,92,455,17,5279,0.0346,0.0333,0.156,0.2301,0.2082,1.9561,4.732,9.326,144.451,92.91,39.16,132.67,0.0092,0.009,0.0367,16000,1024,343.39,0.9732,0.0177,0.0066,0.0025
2026-08-26T00:31:27.389+02:00,1000,1024,1024,1053,92,456,11,5290,0.0344,0.0303,0.1489,0.149,0.2115,1.9541,3.215,9.091,144.928,14.8,35.76,93.23,0.0079,0.0077,0.0207,16000,1024,107.11,0.8806,0.0588,0.0537,0.007
2026-08-26T00:31:57.390+02:00,1000,1024,1024,1053,92,456,3,5293,0.0333,0.0299,0.0966,0.2289,0.105,1.956,4.714,3.036,328.06,88.08,41.68,151.33,0.0077,0.0082,0.0156,16000,1024,53.78,0.8775,0.0563,0.0431,0.0231
2026-08-26T00:32:27.390+02:00,1000,1024,1024,1053,92,456,5,5298,0.0424,0.0335,0.2957,0.2286,0.2103,2.2302,11.218,9.942,43.734,36.15,67.19,250.13,0.0093,0.0072,0.06,16000,1024,390.54,0.9693,0.0155,0.0128,0.0023
2026-08-26T00:32:57.390+02:00,1000,1024,1024,1053,92,458,1,5299,0.0336,0.0292,0.0746,0.1072,0.2068,1.9606,2.966,5.489,466.163,167.17,84.91,178.82,0.0085,0.007,0.0103,16000,1024,94.87,0.8478,0.0734,0.0596,0.0192
2026-08-26T00:33:27.391+02:00,1000,1024,1024,1053,92,458,2,5301,0.3341,0.0317,0.1908,10.6392,0.2119,1.9423,1004.429,9.71,83.772,47.18,151.15,236.6,0.014,0.0066,0.0306,16000,1024,65.88,0.7915,0.1009,0.0913,0.0162
2026-08-26T00:33:57.394+02:00,1000,1024,1024,1053,92,460,19,5320,0.0326,0.0357,0.1902,0.2288,0.2108,2.25,4.855,11.005,93.633,82.28,54.07,145.39,0.0083,0.0078,0.029,16000,1024,149.04,0.9338,0.0212,0.0321,0.0129
2026-08-26T00:34:27.397+02:00,1000,1024,1024,1053,92,460,1,5321,0.0336,0.0308,0.0755,0.1146,0.2105,1.9578,3.049,5.145,441.512,28.25,178.59,32.15,0.0073,0.0059,0.0112,16000,1024,66.72,0.8588,0.0743,0.0539,0.013
2026-08-26T00:34:57.393+02:00,1000,1024,1024,1053,92,461,0,5321,0.0328,0.0293,0.1443,0.1032,0.0939,1.95,3.029,2.871,162.967,134.67,162.15,71.34,0.0068,0.0081,0.0206,16000,1024,81.57,0.8317,0.0603,0.0844,0.0236
2026-08-26T00:35:27.391+02:00,1000,1024,1024,1053,92,461,6,5327,0.0317,0.0313,0.1353,0.0945,0.2077,1.9463,3.021,7.92,167.249,3.28,166.22,365.26,0.0074,0.0076,0.0225,16000,1024,63.57,0.8121,0.1043,0.0654,0.0183
2026-08-26T00:35:57.393+02:00,1000,1024,1024,1053,92,461,0,5327,0.0323,0.0298,0.1988,0.1141,0.0945,2.2448,3.219,3.017,93.471,143.99,110.57,77.55,0.0093,0.0075,0.0433,16000,1024,155.85,0.9299,0.0225,0.0412,0.0064
2026-08-26T00:36:27.392+02:00,1000,1024,1024,1053,92,461,0,5327,0.0317,0.0302,0.4909,0.1076,0.1046,1.8142,3.037,3.065,10.645,39.11,171.98,246.75,0.0066,0.0072,0.1036,16000,1024,176.21,0.9316,0.0337,0.0282,0.0066
2026-08-26T00:36:57.392+02:00,1000,1024,1024,1053,92,462,3,5330,0.0326,0.0304,0.0758,0.1002,0.2107,1.9544,2.714,4.866,431.277,11.04,147.56,189.83,0.0086,0.0071,0.0113,16000,1024,258.77,0.94,0.03,0.0264,0.0036
2026-08-26T00:37:27.393+02:00,1000,1024,1024,1053,92,463,9,5339,0.0339,0.032,0.1508,0.1142,0.2107,1.9467,2.754,10.927,122.146,225.59,7.76,199.08,0.0079,0.007,0.0153,16000,1024,68.46,0.8878,0.045,0.0526,0.0146
2026-08-26T00:37:57.393+02:00,1000,1024,1024,1053,92,463,2,5341,0.0333,0.0353,0.1854,0.1237,0.211,1.939,2.973,12.31,99.275,123.59,79.14,37.01,0.0077,0.008,0.0361,16000,1024,94.65,0.7506,0.1015,0.1368,0.0111
2026-08-26T00:38:27.395+02:00,1000,1024,1024,1053,92,465,3,5344,0.034,0.031,0.1219,0.1296,0.2126,1.9462,3.323,8.732,190.572,168.58,23.61,55.52,0.0091,0.01,0.0277,16000,1024,76.97,0.9125,0.033,0.0401,0.0144
2026-08-26T00:38:57.397+02:00,1000,1024,1024,1053,92,465,8,5352,0.0338,0.0359,0.1778,0.2287,0.2132,1.9347,4.756,12.353,89.066,95.45,51.36,26.95,0.0079,0.0077,0.032,16000,1024,345.59,0.9295,0.041,0.0262,0.0032
2026-08-26T00:39:27.395+02:00,1000,1024,1024,1053,92,465,9,5361,0.3343,0.0351,0.2012,10.6421,0.2117,1.9371,1003.233,12.999,83.769,134.63,53.54,2.77,0.0096,0.0083,0.039,16000,1024,99.65,0.8912,0.0506,0.0472,0.011
2026-08-26T00:39:57.396+02:00,1000,1024,1024,1053,92,466,0,5361,0.0383,0.0315,0.2093,0.2254,0.097,2.2396,11.93,3.237,93.82,9.92,15.29,202.69,0.0088,0.0071,0.0422,16000,1024,66.21,0.7276,0.1311,0.1224,0.0189
2026-08-26T00:40:27.396+02:00,1000,1024,1024,1053,92,467,1,5362,0.3342,0.0316,0.0981,10.6395,0.2126,2.2533,1003.169,4.794,348.342,160.9,143.75,26.01,0.0099,0.0063,0.0103,16000,1024,372.0,0.9972,0.0011,0.0011,0.0005
2026-08-26T00:40:57.396+02:00,1000,1024,1024,1053,92,469,17,5379,0.0326,0.0327,0.2057,0.2294,0.2129,1.9303,5.122,10.446,71.805,9.25,105.66,378.09,0.0096,0.0074,0.0426,16000,1024,72.86,0.7567,0.1011,0.1286,0.0136
2026-08-26T00:41:27.396+02:00,1000,1024,1024,1053,92,471,1,5380,0.0338,0.0293,0.1429,0.2281,0.1378,1.9402,4.637,3.684,165.888,82.05,228.25,168.43,0.0078,0.006,0.0151,16000,1024,47.82,0.6888,0.0887,0.1842,0.0382
2026-08-26T00:41:57.397+02:00,1000,1024,1024,1053,92,472,8,5388,0.0313,0.0295,0.4674,0.0974,0.104,1.8203,2.888,3.103,11.928,12.56,74.3,1.99,0.0104,0.0063,0.1089,16000,1024,150.19,0.9071,0.0488,0.039,0.0051
2026-08-26T00:42:27.402+02:00,1000,1024,1024,1053,92,472,9,5397,0.3152,0.0315,0.1209,10.0244,0.2122,1.9405,998.607,8.038,194.034,1.97,123.15,27.14,0.0378,0.0073,0.0266,16000,1024,70.42,0.8417,0.0798,0.0633,0.0152
2026-08-26T00:42:57.400+02:00,1000,1024,1024,1053,92,472,1,5398,0.0326,0.0298,0.0907,0.1369,0.2128,1.944,3.544,5.079,309.642,130.55,139.27,65.33,0.007,0.0077,0.0145,16000,1024,378.74,0.9689,0.0215,0.0078,0.0018
2026-08-26T00:44:27.401+02:00,1000,1024,1024,1053,94,476,12,5414,0.0324,0.033,0.2904,0.2278,0.2127,1.8977,5.075,8.773,35.362,66.26,36.1,403.82,0.0091,0.0073,0.0895,16000,1024,180.58,0.9764,0.0149,0.0064,0.0023
2026-08-26T00:44:57.398+02:00,1000,1024,1024,1053,94,476,0,5414,0.0323,0.0296,0.1144,0.1097,0.2111,1.9376,2.984,5.369,241.107,27.27,113.15,162.1,0.0075,0.0065,0.0156,16000,1024,731.2,0.9855,0.0059,0.0081,0.0005
2026-08-26T00:45:27.400+02:00,1000,1024,1024,1053,94,476,1,5415,0.0335,0.0298,0.1097,0.1168,0.2133,1.943,2.951,6.193,240.304,45.16,13.55,61.37,0.0081,0.0086,0.0149,16000,1024,241.24,0.9738,0.0156,0.0071,0.0035
2026-08-26T00:45:57.400+02:00,1000,1024,1024,1053,94,478,17,5432,0.3341,0.0302,0.1394,10.6413,0.2096,1.9375,1004.86,6.893,163.911,45.59,62.26,85.75,0.0087,0.0069,0.0252,16000,1024,130.07,0.9456,0.018,0.03,0.0064
2026-08-26T00:46:27.399+02:00,1000,1024,1024,1053,94,479,0,5432,0.3343,0.0304,0.148,10.6365,0.212,2.2368,1001.304,5.168,149.591,12.51,100.83,154.66,0.0071,0.006,0.015,16000,1024,183.82,0.891,0.0666,0.034,0.0084
2026-08-26T00:47:27.401+02:00,1000,1024,1025,1054,95,479,7,5440,0.034,0.0341,0.1427,0.23,0.2119,1.9343,4.847,8.077,164.762,105.68,43.87,14.8,0.0075,0.0069,0.0171,16000,1024,123.42,0.802,0.1076,0.0754,0.0149
2026-08-26T00:47:57.402+02:00,1000,1024,1024,1053,95,480,2,5442,0.0337,0.0294,0.2265,0.1249,0.0944,1.9117,2.9,3.073,59.25,19.85,4.09,461.87,0.0079,0.0064,0.0471,16000,1024,139.25,0.9418,0.0245,0.0266,0.0071
2026-08-26T00:48:57.404+02:00,1000,1024,1024,1053,96,483,4,5449,0.033,0.032,0.1223,0.1079,0.2137,1.6233,2.928,9.868,151.509,60.43,37.51,212.2,0.0069,0.0083,0.0116,16000,1024,416.11,0.987,0.0055,0.0058,0.0017
2026-08-26T00:49:27.402+02:00,1000,1024,1024,1053,96,484,0,5449,0.0322,0.0299,0.0675,0.1107,0.2143,1.6317,3.365,5.168,333.337,51.86,98.09,173.4,0.0066,0.0062,0.0116,16000,1024,568.37,0.9771,0.0163,0.0051,0.0015
2026-08-26T00:50:27.402+02:00,1000,1024,1024,1053,97,485,17,5490,1.3238,0.2189,0.1897,2.026,0.4001,2.2275,1.545,1.547,90.215,49.21,49.2,190.32,0.6903,0.1051,0.0349,16000,1024,308.37,0.6295,0.342,0.0212,0.0072
2026-08-26T00:50:57.403+02:00,1000,1024,1024,1053,97,485,1,5491,1.3518,0.2221,0.1869,2.8435,0.4141,2.2331,1.535,1.587,96.974,49.38,49.37,49.54,1.9456,0.3159,0.0615,16000,1024,404.85,0.6086,0.3572,0.0266,0.0077
2026-08-26T00:51:27.403+02:00,1000,1024,1024,1053,97,485,3,5494,1.4018,0.2253,0.1227,2.1097,0.3984,2.0462,1.513,1.576,166.983,49.39,49.39,49.48,1.7605,0.2797,0.05,16000,1024,423.89,0.6294,0.3546,0.0117,0.0043
2026-08-26T00:51:57.406+02:00,1000,1024,1026,1056,97,485,24,5518,1.3632,0.2251,0.2156,2.0779,0.3928,2.2271,1.54,1.537,68.152,22.26,22.29,17.52,0.6123,0.1008,0.0515,16000,1024,313.64,0.5823,0.3913,0.0185,0.0078
2026-08-26T00:52:27.412+02:00,1000,1024,1024,1053,97,485,11,5529,1.3882,0.2213,0.3754,3.3679,0.405,2.1677,1.566,1.557,21.992,49.34,49.32,198.42,1.266,0.1953,0.0866,16000,1024,409.91,0.6601,0.3275,0.0069,0.0056
2026-08-26T00:52:57.412+02:00,1000,1024,1031,1061,97,485,40,5569,1.4185,0.2201,0.2322,7.6206,0.4189,2.2131,3.164,1.569,54.501,13.1,1.89,180.69,0.7335,0.0895,0.0496,16000,1024,349.36,0.4806,0.5004,0.0128,0.0061
2026-08-26T00:53:27.408+02:00,1000,1024,1024,1053,97,485,5,5574,1.3687,0.2191,0.181,2.884,0.404,1.9306,1.552,1.519,82.283,49.38,49.38,49.37,1.4937,0.2319,0.0702,16000,1024,833.64,0.769,0.2214,0.0062,0.0034
2026-08-26T00:54:27.752+02:00,1000,1024,1024,1053,98,488,12,5600,1.4429,0.213,0.2234,2.1723,0.3994,2.2352,1.531,1.526,66.669,49.23,49.21,49.26,1.2049,0.1706,0.0655,16000,1024,473.53,0.544,0.4403,0.0107,0.005
2026-08-26T00:54:57.750+02:00,1000,1024,1024,1053,98,490,14,5614,1.525,0.2099,0.2484,8.7945,0.3976,2.2317,2.516,1.54,57.122,49.24,49.24,49.22,1.8407,0.2544,0.065,16000,1024,350.18,0.6724,0.3023,0.0166,0.0087
2026-08-26T00:55:57.756+02:00,1000,1024,1028,1058,99,490,30,5646,1.5413,0.206,0.2676,3.388,0.408,1.9103,1.563,1.533,39.239,49.29,49.29,187.82,0.8691,0.1059,0.0569,16000,1024,338.61,0.6648,0.3103,0.0187,0.0062
2026-08-26T00:56:27.760+02:00,1000,1024,1032,1062,99,492,10,5656,1.5921,0.2033,0.1782,2.4431,0.4096,1.9445,1.532,1.541,76.274,49.27,49.27,49.34,2.0469,0.2562,0.084,16000,1024,373.18,0.5948,0.3867,0.0136,0.0049
